option_code,trade_date,close,volume,amount,open_interest
10003070.SH,2021-02-03,0.0311,57670.0,2124.627106,50533.0
10003071.SH,2021-02-03,0.007,22574.0,193.621405,41320.0
10003072.SH,2021-02-03,0.0013,1695.0,2.459948,14939.0
10003073.SH,2021-02-03,0.0014,1279.0,2.113333,7084.0
10003074.SH,2021-02-03,0.0016,2763.0,5.034895,12995.0
10003075.SH,2021-02-03,0.0027,6428.0,18.193931,15318.0
10003076.SH,2021-02-03,0.0051,16020.0,77.982255,34419.0
10003077.SH,2021-02-03,0.0181,43718.0,774.39798,59302.0
10003078.SH,2021-02-03,0.0785,116106.0,9056.684254,41936.0
10003079.SH,2021-02-03,0.2318,36157.0,8297.99898,10539.0
10003080.SH,2021-02-03,0.4535,215.0,96.920888,2971.0
10003081.SH,2021-02-03,0.0024,3992.0,11.446728,26545.0
10003082.SH,2021-02-03,0.6911,247.0,173.305732,683.0
10003095.SH,2021-02-03,0.0011,2795.0,3.466461,12177.0
10003096.SH,2021-02-03,0.9401,145.0,136.943808,500.0
10003097.SH,2021-02-03,0.0099,1378.0,16.395197,12060.0
10003098.SH,2021-02-03,0.955,63.0,60.456327,503.0
10003099.SH,2021-02-03,0.0592,2350.0,148.866538,10278.0
10003100.SH,2021-02-03,1.0081,56.0,57.293015,723.0
10003119.SH,2021-02-03,0.001,609.0,0.592418,16389.0
10003120.SH,2021-02-03,1.185,31.0,37.039046,426.0
10003121.SH,2021-02-03,0.0057,2215.0,15.873399,11076.0
10003122.SH,2021-02-03,1.2038,27.0,32.748853,303.0
10003123.SH,2021-02-03,0.0418,1998.0,88.627137,6697.0
10003124.SH,2021-02-03,1.2254,24.0,30.053133,410.0
10003143.SH,2021-02-03,0.6746,1022.0,700.1105,762.0
10003144.SH,2021-02-03,0.5762,673.0,392.822,774.0
10003145.SH,2021-02-03,0.4823,17951.0,8786.148,5567.0
10003146.SH,2021-02-03,0.2517,79098.0,20583.809,31323.0
10003147.SH,2021-02-03,0.0859,326457.0,30651.3076,118828.0
10003148.SH,2021-02-03,0.02,71904.0,1686.876,112692.0
10003149.SH,2021-02-03,0.0044,19151.0,101.139,52175.0
10003150.SH,2021-02-03,0.0018,4336.0,9.3691,12622.0
10003151.SH,2021-02-03,0.0011,1439.0,1.7457,10932.0
10003152.SH,2021-02-03,0.0026,6322.0,16.0934,10126.0
10003153.SH,2021-02-03,0.0045,8326.0,34.3384,24168.0
10003154.SH,2021-02-03,0.0075,45467.0,318.8956,85053.0
10003155.SH,2021-02-03,0.0275,130159.0,3549.9426,92966.0
10003156.SH,2021-02-03,0.1122,239106.0,26212.8853,81517.0
10003157.SH,2021-02-03,0.2942,21783.0,6296.7996,27603.0
10003158.SH,2021-02-03,0.5302,941.0,486.4391,1593.0
10003159.SH,2021-02-03,0.7787,481.0,370.9251,861.0
10003160.SH,2021-02-03,1.0389,159.0,162.0959,781.0
10003161.SH,2021-02-03,0.6815,145.0,100.3424,473.0
10003162.SH,2021-02-03,0.5923,498.0,300.8834,550.0
10003163.SH,2021-02-03,0.5038,308.0,157.4315,2535.0
10003164.SH,2021-02-03,0.3035,6409.0,1988.878,3505.0
10003165.SH,2021-02-03,0.1581,21017.0,3440.2381,19138.0
10003166.SH,2021-02-03,0.0732,18040.0,1402.6584,17589.0
10003167.SH,2021-02-03,0.0331,14693.0,540.4922,22674.0
10003168.SH,2021-02-03,0.0149,9235.0,159.9203,19373.0
10003169.SH,2021-02-03,0.0075,1509.0,15.5919,3896.0
10003170.SH,2021-02-03,0.0213,5447.0,113.7908,12260.0
10003171.SH,2021-02-03,0.0291,5804.0,163.9136,14596.0
10003172.SH,2021-02-03,0.0397,17449.0,686.8417,37215.0
10003173.SH,2021-02-03,0.09,18906.0,1656.8249,19849.0
10003174.SH,2021-02-03,0.1922,18861.0,3575.6184,12466.0
10003175.SH,2021-02-03,0.3565,2866.0,1008.0408,3593.0
10003176.SH,2021-02-03,0.565,305.0,169.0432,986.0
10003177.SH,2021-02-03,0.7967,35.0,28.0817,211.0
10003178.SH,2021-02-03,1.0145,29.0,29.975,207.0
10003179.SH,2021-02-03,0.7186,109.0,78.7157,282.0
10003180.SH,2021-02-03,0.6331,11.0,6.9844,135.0
10003181.SH,2021-02-03,0.5615,138.0,77.9857,1317.0
10003182.SH,2021-02-03,0.3965,1177.0,475.4216,2239.0
10003183.SH,2021-02-03,0.2682,2282.0,626.0832,3566.0
10003184.SH,2021-02-03,0.1766,1125.0,204.5713,2347.0
10003185.SH,2021-02-03,0.1158,1752.0,210.1144,4263.0
10003186.SH,2021-02-03,0.0764,2197.0,175.5203,5530.0
10003187.SH,2021-02-03,0.0524,2066.0,113.4116,3338.0
10003188.SH,2021-02-03,0.0795,1305.0,101.2699,4149.0
10003189.SH,2021-02-03,0.0994,1595.0,154.5992,4706.0
10003190.SH,2021-02-03,0.1235,1414.0,172.3667,4777.0
10003191.SH,2021-02-03,0.2068,1687.0,342.2577,3853.0
10003192.SH,2021-02-03,0.326,2550.0,815.4137,5812.0
10003193.SH,2021-02-03,0.484,238.0,112.5738,1224.0
10003194.SH,2021-02-03,0.668,70.0,46.1628,2188.0
10003195.SH,2021-02-03,0.874,24.0,20.7877,770.0
10003196.SH,2021-02-03,1.09,6.0,6.5401,409.0
10003199.SH,2021-02-03,0.0008,451.0,0.4573,6381.0
10003200.SH,2021-02-03,1.2724,96.0,120.2136,526.0
10003201.SH,2021-02-03,0.0051,2054.0,12.9572,5753.0
10003202.SH,2021-02-03,1.285,27.0,34.6199,68.0
10003203.SH,2021-02-03,0.0368,2401.0,93.3706,2299.0
10003204.SH,2021-02-03,1.3202,34.0,44.7077,339.0
10003223.SH,2021-02-03,0.7604,51.0,39.1101,629.0
10003224.SH,2021-02-03,0.6919,51.0,35.4393,481.0
10003225.SH,2021-02-03,0.6201,831.0,519.9165,753.0
10003226.SH,2021-02-03,0.47,403.0,192.0351,776.0
10003227.SH,2021-02-03,0.347,1120.0,395.2861,1711.0
10003228.SH,2021-02-03,0.2516,577.0,148.0056,1199.0
10003229.SH,2021-02-03,0.1854,754.0,140.6605,1914.0
10003230.SH,2021-02-03,0.13,179.0,23.9563,1108.0
10003231.SH,2021-02-03,0.0961,1243.0,122.4465,2020.0
10003232.SH,2021-02-03,0.129,442.0,56.898,2700.0
10003233.SH,2021-02-03,0.1588,265.0,41.8299,1055.0
10003234.SH,2021-02-03,0.1878,723.0,134.3381,1408.0
10003235.SH,2021-02-03,0.2816,798.0,223.9983,1234.0
10003236.SH,2021-02-03,0.4086,1112.0,448.5895,1575.0
10003237.SH,2021-02-03,0.5601,752.0,416.2158,883.0
10003238.SH,2021-02-03,0.7373,298.0,217.3425,1076.0
10003239.SH,2021-02-03,0.9315,112.0,102.9744,916.0
10003240.SH,2021-02-03,1.1327,5.0,5.6446,334.0
10003243.SH,2021-02-03,0.7856,96.0,75.0788,209.0
10003244.SH,2021-02-03,0.0019,1497.0,2.9719,4015.0
10003245.SH,2021-02-03,0.7769,139.0,109.4418,110.0
10003246.SH,2021-02-03,0.0157,3947.0,61.222,6179.0
10003247.SH,2021-02-03,0.7938,0.0,0.0,17.0
10003248.SH,2021-02-03,0.064,1597.0,99.9243,755.0
10003249.SH,2021-02-03,0.839,51.0,43.2437,215.0
10003250.SH,2021-02-03,0.1068,382.0,40.2767,817.0
10002743.SH,2021-02-04,1.1227,53.0,59.326406,884.0
10002744.SH,2021-02-04,1.0262,42.0,42.894329,619.0
10002745.SH,2021-02-04,0.9296,97.0,89.553202,647.0
10002746.SH,2021-02-04,0.8344,88.0,73.474832,778.0
10002747.SH,2021-02-04,0.7412,107.0,78.562008,1208.0
10002748.SH,2021-02-04,0.652,270.0,174.504247,3712.0
10002749.SH,2021-02-04,0.5632,796.0,428.603256,3848.0
10002750.SH,2021-02-04,0.3558,2167.0,750.13488,16598.0
10002751.SH,2021-02-04,0.1975,10904.0,2059.533464,19747.0
10002752.SH,2021-02-04,0.0067,844.0,5.700972,19700.0
10002753.SH,2021-02-04,0.0085,502.0,4.452001,15948.0
10002754.SH,2021-02-04,0.0108,1171.0,13.957843,8937.0
10002755.SH,2021-02-04,0.014,943.0,13.342122,10229.0
10002756.SH,2021-02-04,0.019,3006.0,55.119195,12593.0
10002757.SH,2021-02-04,0.0248,1876.0,45.663506,12642.0
10002758.SH,2021-02-04,0.0359,6083.0,218.024429,26363.0
10002759.SH,2021-02-04,0.0789,8119.0,648.24769,12176.0
10002760.SH,2021-02-04,0.1652,21077.0,3623.28841,14621.0
10002763.SH,2021-02-04,1.33,271.0,360.058858,3431.0
10002764.SH,2021-02-04,1.221,180.0,223.072293,1223.0
10002765.SH,2021-02-04,0.0045,746.0,3.244165,62428.0
10002766.SH,2021-02-04,0.0059,1485.0,8.991542,62208.0
10002769.SH,2021-02-04,0.0975,10945.0,1003.702871,16357.0
10002770.SH,2021-02-04,0.3109,4392.0,1430.668289,5572.0
10002877.SH,2021-02-04,1.1282,34.0,38.459755,2345.0
10002878.SH,2021-02-04,1.0286,14.0,14.448941,839.0
10002879.SH,2021-02-04,0.952,35.0,33.101244,848.0
10002880.SH,2021-02-04,0.8654,23.0,19.419599,1454.0
10002881.SH,2021-02-04,0.7711,44.0,33.631857,1497.0
10002882.SH,2021-02-04,0.6877,10.0,6.967776,1868.0
10002883.SH,2021-02-04,0.6149,134.0,80.690133,7130.0
10002884.SH,2021-02-04,0.444,215.0,93.686956,4013.0
10002885.SH,2021-02-04,0.3051,2788.0,831.654621,14486.0
10002886.SH,2021-02-04,0.0318,4254.0,136.314003,10182.0
10002887.SH,2021-02-04,0.0377,2161.0,83.256062,5111.0
10002888.SH,2021-02-04,0.0496,2486.0,119.831569,4455.0
10002889.SH,2021-02-04,0.0582,1684.0,101.602278,3783.0
10002890.SH,2021-02-04,0.0759,1203.0,91.521444,3924.0
10002891.SH,2021-02-04,0.0934,2856.0,266.466737,3830.0
10002892.SH,2021-02-04,0.1167,3746.0,454.099016,18720.0
10002893.SH,2021-02-04,0.1912,2212.0,423.426716,5288.0
10002894.SH,2021-02-04,0.2977,2812.0,870.295638,8035.0
10002897.SH,2021-02-04,0.206,2334.0,464.249962,7926.0
10002898.SH,2021-02-04,0.4365,608.0,278.667387,2784.0
10002903.SH,2021-02-04,0.0439,4336.0,179.229913,19155.0
10002904.SH,2021-02-04,0.5024,241.0,125.354522,3762.0
10002905.SH,2021-02-04,0.1359,1632.0,213.235539,8347.0
10002906.SH,2021-02-04,0.6218,65.0,41.384965,1619.0
10003033.SH,2021-02-04,0.0209,2025.0,38.644664,13805.0
10003034.SH,2021-02-04,0.7233,67.0,50.188355,736.0
10003035.SH,2021-02-04,0.0915,3099.0,268.279453,7560.0
10003036.SH,2021-02-04,0.7996,41.0,34.421646,1684.0
10003063.SH,2021-02-04,0.9272,174.0,161.410866,743.0
10003064.SH,2021-02-04,0.8312,40.0,33.008131,317.0
10003065.SH,2021-02-04,0.7216,78.0,57.167074,486.0
10003066.SH,2021-02-04,0.64,131.0,81.678105,754.0
10003067.SH,2021-02-04,0.538,690.0,373.544144,2630.0
10003068.SH,2021-02-04,0.3033,23081.0,6844.724071,11697.0
10003069.SH,2021-02-04,0.1224,137206.0,15693.478306,31487.0
10003070.SH,2021-02-04,0.0313,67435.0,1957.391455,50459.0
10003071.SH,2021-02-04,0.0065,15895.0,101.942915,39157.0
10003072.SH,2021-02-04,0.0016,2593.0,3.93,15790.0
10003073.SH,2021-02-04,0.0014,1276.0,2.356906,6662.0
10003074.SH,2021-02-04,0.0021,2405.0,4.658491,11972.0
10003075.SH,2021-02-04,0.0029,3295.0,11.552,14481.0
10003076.SH,2021-02-04,0.005,9266.0,46.546611,30824.0
10003077.SH,2021-02-04,0.0186,49133.0,1004.031148,64630.0
10003078.SH,2021-02-04,0.0782,165703.0,14449.57449,40855.0
10003079.SH,2021-02-04,0.2346,45694.0,11469.941543,10752.0
10003080.SH,2021-02-04,0.4561,742.0,357.301332,2918.0
10003081.SH,2021-02-04,0.0022,6777.0,16.847996,24271.0
10003082.SH,2021-02-04,0.6988,154.0,112.195587,680.0
10003095.SH,2021-02-04,0.001,374.0,0.457257,11995.0
10003096.SH,2021-02-04,0.9816,41.0,40.053721,495.0
10003097.SH,2021-02-04,0.0107,1252.0,12.249588,11673.0
10003098.SH,2021-02-04,0.954,33.0,32.878847,515.0
10003099.SH,2021-02-04,0.0613,2838.0,166.65833,10849.0
10003100.SH,2021-02-04,1.0184,13.0,13.372822,721.0
10003119.SH,2021-02-04,0.0011,473.0,0.519062,16547.0
10003120.SH,2021-02-04,1.2266,31.0,37.503193,415.0
10003121.SH,2021-02-04,0.0066,2639.0,16.520834,10930.0
10003122.SH,2021-02-04,1.2113,35.0,43.325648,319.0
10003123.SH,2021-02-04,0.042,3062.0,125.158874,6560.0
10003124.SH,2021-02-04,1.2482,72.0,93.347231,473.0
10003143.SH,2021-02-04,0.6703,684.0,446.7663,739.0
10003144.SH,2021-02-04,0.5717,891.0,499.2372,698.0
10003145.SH,2021-02-04,0.4783,11047.0,5114.8517,5552.0
10003146.SH,2021-02-04,0.2492,112218.0,26343.3412,34115.0
10003147.SH,2021-02-04,0.0854,345693.0,26976.4179,127771.0
10003148.SH,2021-02-04,0.0201,87288.0,1568.6441,105702.0
10003149.SH,2021-02-04,0.0046,11495.0,48.3866,48158.0
10003150.SH,2021-02-04,0.002,1399.0,2.5437,12726.0
10003151.SH,2021-02-04,0.0008,862.0,0.925,11083.0
10003152.SH,2021-02-04,0.0032,3837.0,11.0009,10024.0
10003153.SH,2021-02-04,0.0042,7607.0,35.2081,23088.0
10003154.SH,2021-02-04,0.0076,34013.0,274.5827,80713.0
10003155.SH,2021-02-04,0.0286,257089.0,8109.6009,94924.0
10003156.SH,2021-02-04,0.1131,305622.0,37443.0811,74434.0
10003157.SH,2021-02-04,0.2988,30586.0,9576.8821,27423.0
10003158.SH,2021-02-04,0.5361,2214.0,1217.7798,1536.0
10003159.SH,2021-02-04,0.7839,794.0,631.658,772.0
10003160.SH,2021-02-04,1.0533,85.0,88.9791,753.0
10003161.SH,2021-02-04,0.6817,183.0,122.2534,478.0
10003162.SH,2021-02-04,0.5899,329.0,189.8836,755.0
10003163.SH,2021-02-04,0.5064,983.0,476.0941,2616.0
10003164.SH,2021-02-04,0.3073,10991.0,3215.1873,5200.0
10003165.SH,2021-02-04,0.1634,36646.0,5632.209,23691.0
10003166.SH,2021-02-04,0.077,35327.0,2536.0172,27853.0
10003167.SH,2021-02-04,0.0354,14829.0,490.5786,25388.0
10003168.SH,2021-02-04,0.017,10276.0,155.3072,22490.0
10003169.SH,2021-02-04,0.0088,2233.0,18.309,4066.0
10003170.SH,2021-02-04,0.0233,4032.0,90.1967,12986.0
10003171.SH,2021-02-04,0.0312,6854.0,215.8376,16581.0
10003172.SH,2021-02-04,0.0434,24494.0,1078.659,43165.0
10003173.SH,2021-02-04,0.0966,25580.0,2537.9962,21388.0
10003174.SH,2021-02-04,0.2004,24451.0,4997.5651,15232.0
10003175.SH,2021-02-04,0.3663,5346.0,2038.3736,4505.0
10003176.SH,2021-02-04,0.5598,468.0,272.929,908.0
10003177.SH,2021-02-04,0.8346,50.0,41.2655,207.0
10003178.SH,2021-02-04,1.067,41.0,43.504,207.0
10003179.SH,2021-02-04,0.7211,12.0,8.5817,285.0
10003180.SH,2021-02-04,0.6436,40.0,24.5837,153.0
10003181.SH,2021-02-04,0.5649,249.0,136.8944,1319.0
10003182.SH,2021-02-04,0.4032,1388.0,541.2881,2328.0
10003183.SH,2021-02-04,0.2742,3017.0,789.3004,3467.0
10003184.SH,2021-02-04,0.1813,1220.0,211.0007,2310.0
10003185.SH,2021-02-04,0.1193,3300.0,373.0149,5186.0
10003186.SH,2021-02-04,0.0802,2220.0,166.721,5254.0
10003187.SH,2021-02-04,0.0525,2464.0,125.76,3275.0
10003188.SH,2021-02-04,0.0867,1472.0,123.3169,4090.0
10003189.SH,2021-02-04,0.1071,2266.0,239.2526,5002.0
10003190.SH,2021-02-04,0.132,2774.0,365.0856,5091.0
10003191.SH,2021-02-04,0.2169,3587.0,781.957,4620.0
10003192.SH,2021-02-04,0.3361,3967.0,1342.6676,5961.0
10003193.SH,2021-02-04,0.4868,381.0,191.4238,1329.0
10003194.SH,2021-02-04,0.6725,92.0,62.8082,2226.0
10003195.SH,2021-02-04,0.8701,9.0,7.9135,770.0
10003196.SH,2021-02-04,1.0981,40.0,45.3735,428.0
10003199.SH,2021-02-04,0.0006,1775.0,1.5329,6682.0
10003200.SH,2021-02-04,1.2708,50.0,64.4182,525.0
10003201.SH,2021-02-04,0.0057,1053.0,5.6185,5567.0
10003202.SH,2021-02-04,1.2778,43.0,55.7215,70.0
10003203.SH,2021-02-04,0.0376,4219.0,149.8036,2673.0
10003204.SH,2021-02-04,1.329,8.0,10.8172,344.0
10003223.SH,2021-02-04,0.7643,197.0,146.2028,757.0
10003224.SH,2021-02-04,0.6916,187.0,126.2669,533.0
10003225.SH,2021-02-04,0.6213,440.0,267.3562,920.0
10003226.SH,2021-02-04,0.475,595.0,274.3783,978.0
10003227.SH,2021-02-04,0.3541,1227.0,421.74,2004.0
10003228.SH,2021-02-04,0.2563,1906.0,473.1744,1567.0
10003229.SH,2021-02-04,0.1873,612.0,108.2856,2236.0
10003230.SH,2021-02-04,0.1369,896.0,116.5887,1495.0
10003231.SH,2021-02-04,0.0986,1111.0,104.7748,2265.0
10003232.SH,2021-02-04,0.1349,421.0,58.5398,2816.0
10003233.SH,2021-02-04,0.163,561.0,92.404,1399.0
10003234.SH,2021-02-04,0.197,803.0,159.2564,1739.0
10003235.SH,2021-02-04,0.2911,1363.0,399.9054,1706.0
10003236.SH,2021-02-04,0.4156,955.0,397.5539,1555.0
10003237.SH,2021-02-04,0.5681,226.0,129.5131,922.0
10003238.SH,2021-02-04,0.7338,86.0,65.2346,1112.0
10003239.SH,2021-02-04,0.9353,137.0,129.6143,1034.0
10003240.SH,2021-02-04,1.1452,45.0,52.1262,363.0
10003243.SH,2021-02-04,0.7738,143.0,107.7057,230.0
10003244.SH,2021-02-04,0.0023,5671.0,13.6379,7192.0
10003245.SH,2021-02-04,0.7833,81.0,61.596,165.0
10003246.SH,2021-02-04,0.0173,3887.0,66.9934,7604.0
10003247.SH,2021-02-04,0.8016,1.0,0.8016,17.0
10003248.SH,2021-02-04,0.0695,1988.0,136.3511,936.0
10003249.SH,2021-02-04,0.8242,109.0,88.8571,276.0
10003250.SH,2021-02-04,0.112,943.0,108.1268,1030.0
10002743.SH,2021-02-05,1.13,53.0,62.64261,858.0
10002744.SH,2021-02-05,1.07,49.0,52.92126,587.0
10002745.SH,2021-02-05,0.9592,21.0,20.550938,634.0
10002746.SH,2021-02-05,0.88,43.0,38.201794,766.0
10002747.SH,2021-02-05,0.7489,76.0,59.82946,1221.0
10002748.SH,2021-02-05,0.659,263.0,181.27222,3596.0
10002749.SH,2021-02-05,0.5699,601.0,362.965222,3704.0
10002750.SH,2021-02-05,0.3612,1724.0,670.952084,17062.0
10002751.SH,2021-02-05,0.2035,13124.0,2895.393169,19966.0
10002752.SH,2021-02-05,0.0063,380.0,2.530974,19939.0
10002753.SH,2021-02-05,0.008,395.0,3.287226,16051.0
10002754.SH,2021-02-05,0.0102,234.0,2.427931,8841.0
10002755.SH,2021-02-05,0.0135,730.0,9.632796,10302.0
10002756.SH,2021-02-05,0.018,1005.0,17.432106,12965.0
10002757.SH,2021-02-05,0.0242,1348.0,31.492992,12766.0
10002758.SH,2021-02-05,0.0336,3795.0,123.714152,25994.0
10002759.SH,2021-02-05,0.0757,5412.0,384.767259,12054.0
10002760.SH,2021-02-05,0.1608,18506.0,2813.19357,14679.0
10002763.SH,2021-02-05,1.3215,324.0,442.890085,3345.0
10002764.SH,2021-02-05,1.2291,74.0,93.622517,1197.0
10002765.SH,2021-02-05,0.0039,406.0,1.708357,62453.0
10002766.SH,2021-02-05,0.0051,873.0,5.042899,62058.0
10002769.SH,2021-02-05,0.1028,18564.0,2107.972327,18013.0
10002770.SH,2021-02-05,0.304,6330.0,1848.454521,6117.0
10002877.SH,2021-02-05,1.1263,189.0,222.233667,2413.0
10002878.SH,2021-02-05,1.0286,0.0,0.0,839.0
10002879.SH,2021-02-05,0.9585,14.0,13.626932,849.0
10002880.SH,2021-02-05,0.8589,39.0,34.965228,1443.0
10002881.SH,2021-02-05,0.8128,32.0,25.828596,1490.0
10002882.SH,2021-02-05,0.722,116.0,83.482107,1855.0
10002883.SH,2021-02-05,0.6166,306.0,195.859463,6999.0
10002884.SH,2021-02-05,0.4539,230.0,109.272809,3864.0
10002885.SH,2021-02-05,0.3156,2442.0,810.422002,14412.0
10002886.SH,2021-02-05,0.0312,3311.0,103.455319,10380.0
10002887.SH,2021-02-05,0.0383,1249.0,47.51067,5057.0
10002888.SH,2021-02-05,0.0479,1458.0,69.09254,4469.0
10002889.SH,2021-02-05,0.061,1487.0,87.758622,3738.0
10002890.SH,2021-02-05,0.0747,1202.0,87.567532,4025.0
10002891.SH,2021-02-05,0.094,1380.0,123.381721,4232.0
10002892.SH,2021-02-05,0.1129,2270.0,257.822823,18315.0
10002893.SH,2021-02-05,0.1907,1957.0,360.278215,5162.0
10002894.SH,2021-02-05,0.2987,2610.0,756.821493,8092.0
10002897.SH,2021-02-05,0.2146,4512.0,1032.986378,6451.0
10002898.SH,2021-02-05,0.4423,396.0,171.182876,2659.0
10002903.SH,2021-02-05,0.0482,7554.0,412.638264,18904.0
10002904.SH,2021-02-05,0.4991,243.0,116.201578,3731.0
10002905.SH,2021-02-05,0.145,2238.0,346.410851,7848.0
10002906.SH,2021-02-05,0.62,83.0,49.99372,1671.0
10003033.SH,2021-02-05,0.0226,2621.0,68.704281,14199.0
10003034.SH,2021-02-05,0.7219,44.0,30.954577,732.0
10003035.SH,2021-02-05,0.0985,2248.0,240.793464,7823.0
10003036.SH,2021-02-05,0.8201,84.0,67.972548,1703.0
10003063.SH,2021-02-05,0.9446,28.0,27.611422,730.0
10003064.SH,2021-02-05,0.8799,25.0,21.703656,314.0
10003065.SH,2021-02-05,0.7398,111.0,85.942056,395.0
10003066.SH,2021-02-05,0.6499,220.0,149.548624,671.0
10003067.SH,2021-02-05,0.5504,806.0,469.406948,2670.0
10003068.SH,2021-02-05,0.3112,11346.0,3849.980056,10593.0
10003069.SH,2021-02-05,0.1227,116410.0,16742.61955,31255.0
10003070.SH,2021-02-05,0.0311,118991.0,4757.30025,54456.0
10003071.SH,2021-02-05,0.007,18406.0,169.585768,40443.0
10003072.SH,2021-02-05,0.0012,910.0,1.340666,16232.0
10003073.SH,2021-02-05,0.0014,374.0,0.660201,6966.0
10003074.SH,2021-02-05,0.0013,1166.0,2.081822,11664.0
10003075.SH,2021-02-05,0.0024,1590.0,4.193128,14043.0
10003076.SH,2021-02-05,0.0038,3463.0,14.281763,29755.0
10003077.SH,2021-02-05,0.014,36200.0,506.883595,65571.0
10003078.SH,2021-02-05,0.0711,106880.0,7033.806847,38353.0
10003079.SH,2021-02-05,0.2236,60614.0,12699.858133,10166.0
10003080.SH,2021-02-05,0.4465,2705.0,1126.448606,4081.0
10003081.SH,2021-02-05,0.0026,1522.0,4.915033,24167.0
10003082.SH,2021-02-05,0.6876,81.0,55.161141,666.0
10003095.SH,2021-02-05,0.001,1391.0,1.657697,11533.0
10003096.SH,2021-02-05,0.9202,24.0,22.36102,493.0
10003097.SH,2021-02-05,0.012,1182.0,15.653231,11813.0
10003098.SH,2021-02-05,0.907,13.0,11.952214,511.0
10003099.SH,2021-02-05,0.067,2822.0,207.525346,10641.0
10003100.SH,2021-02-05,0.9927,42.0,42.914289,682.0
10003119.SH,2021-02-05,0.001,836.0,0.996584,16310.0
10003120.SH,2021-02-05,1.1589,44.0,51.735005,435.0
10003121.SH,2021-02-05,0.007,2832.0,23.315657,10537.0
10003122.SH,2021-02-05,1.1669,1.0,1.182303,318.0
10003123.SH,2021-02-05,0.0468,3354.0,166.951246,7014.0
10003124.SH,2021-02-05,1.2366,4.0,4.981094,472.0
10003143.SH,2021-02-05,0.6801,660.0,467.1946,848.0
10003144.SH,2021-02-05,0.5847,816.0,498.3835,778.0
10003145.SH,2021-02-05,0.4869,9608.0,4906.6123,5139.0
10003146.SH,2021-02-05,0.251,94273.0,26111.988,33327.0
10003147.SH,2021-02-05,0.0843,384082.0,38504.6716,119566.0
10003148.SH,2021-02-05,0.0199,138914.0,3493.6631,110907.0
10003149.SH,2021-02-05,0.0046,24464.0,149.5384,46728.0
10003150.SH,2021-02-05,0.0024,2380.0,5.6417,13143.0
10003151.SH,2021-02-05,0.0011,369.0,0.4728,10998.0
10003152.SH,2021-02-05,0.0024,1546.0,3.9338,10420.0
10003153.SH,2021-02-05,0.0038,7022.0,24.8591,20258.0
10003154.SH,2021-02-05,0.0065,32800.0,191.3682,74303.0
10003155.SH,2021-02-05,0.0215,161711.0,3599.9229,98407.0
10003156.SH,2021-02-05,0.1075,325686.0,30950.6897,76158.0
10003157.SH,2021-02-05,0.2898,40293.0,10752.4384,28524.0
10003158.SH,2021-02-05,0.5212,1585.0,788.6532,1572.0
10003159.SH,2021-02-05,0.7728,656.0,487.7101,865.0
10003160.SH,2021-02-05,0.9834,51.0,49.7122,764.0
10003161.SH,2021-02-05,0.6949,212.0,153.0925,544.0
10003162.SH,2021-02-05,0.6026,376.0,238.3327,870.0
10003163.SH,2021-02-05,0.5096,988.0,532.5487,2702.0
10003164.SH,2021-02-05,0.312,11971.0,3993.4599,4861.0
10003165.SH,2021-02-05,0.1685,44058.0,7990.3767,25736.0
10003166.SH,2021-02-05,0.083,33684.0,3048.5439,30299.0
10003167.SH,2021-02-05,0.038,20257.0,863.4413,28356.0
10003168.SH,2021-02-05,0.0182,6971.0,140.759,22978.0
10003169.SH,2021-02-05,0.0103,1444.0,15.8328,4562.0
10003170.SH,2021-02-05,0.0225,3480.0,74.1202,14306.0
10003171.SH,2021-02-05,0.0307,5180.0,150.9753,18770.0
10003172.SH,2021-02-05,0.0416,18959.0,757.3077,48029.0
10003173.SH,2021-02-05,0.0935,25542.0,2239.6419,24031.0
10003174.SH,2021-02-05,0.196,30034.0,5539.4951,17678.0
10003175.SH,2021-02-05,0.3595,7542.0,2570.7373,4938.0
10003176.SH,2021-02-05,0.565,97.0,52.7954,860.0
10003177.SH,2021-02-05,0.7805,18.0,13.5835,197.0
10003178.SH,2021-02-05,0.9943,5.0,4.9715,207.0
10003179.SH,2021-02-05,0.7285,18.0,13.3625,275.0
10003180.SH,2021-02-05,0.6827,34.0,22.9785,149.0
10003181.SH,2021-02-05,0.5714,245.0,145.582,1306.0
10003182.SH,2021-02-05,0.4133,1247.0,533.5448,2293.0
10003183.SH,2021-02-05,0.2843,3816.0,1125.807,3901.0
10003184.SH,2021-02-05,0.192,2571.0,514.5545,2652.0
10003185.SH,2021-02-05,0.1269,3512.0,464.424,5411.0
10003186.SH,2021-02-05,0.0872,5667.0,515.8709,4736.0
10003187.SH,2021-02-05,0.0597,3508.0,220.0091,2802.0
10003188.SH,2021-02-05,0.0825,1656.0,136.5052,4384.0
10003189.SH,2021-02-05,0.1031,1490.0,151.3961,4940.0
10003190.SH,2021-02-05,0.1329,3792.0,472.8439,4663.0
10003191.SH,2021-02-05,0.2174,1832.0,382.8731,4706.0
10003192.SH,2021-02-05,0.3377,3657.0,1185.6091,5938.0
10003193.SH,2021-02-05,0.4933,386.0,183.8761,1472.0
10003194.SH,2021-02-05,0.6805,1522.0,997.9857,1480.0
10003195.SH,2021-02-05,0.885,32.0,27.7158,773.0
10003196.SH,2021-02-05,1.0696,1.0,1.0696,427.0
10003199.SH,2021-02-05,0.0007,995.0,0.9614,6873.0
10003200.SH,2021-02-05,1.2699,290.0,357.2057,538.0
