option_code,underlying_etf,option_type,strike,expiry
10004065.SH,510300,P,4.5,2022-04-27
10004066.SH,510300,P,4.6,2022-04-27
10004067.SH,510300,P,4.7,2022-04-27
10004068.SH,510300,P,4.8,2022-04-27
10004069.SH,510300,P,4.9,2022-04-27
10004070.SH,510300,P,5.0,2022-04-27
10004073.SH,510300,C,4.1,2022-04-27
10004074.SH,510300,P,4.1,2022-04-27
10004083.SH,510300,C,3.9,2022-03-23
10004084.SH,510300,C,4.0,2022-03-23
10004085.SH,510300,P,3.9,2022-03-23
10004086.SH,510300,P,4.0,2022-03-23
10004087.SH,510300,C,3.9,2022-04-27
10004088.SH,510300,C,4.0,2022-04-27
10004089.SH,510300,P,3.9,2022-04-27
10004090.SH,510300,P,4.0,2022-04-27
10004091.SH,510300,C,3.9,2022-06-22
10004092.SH,510300,C,4.0,2022-06-22
10004093.SH,510300,P,3.9,2022-06-22
10004094.SH,510300,P,4.0,2022-06-22
10004095.SH,510300,C,3.9,2022-09-28
10004096.SH,510300,C,4.0,2022-09-28
10004097.SH,510300,P,3.9,2022-09-28
10004098.SH,510300,P,4.0,2022-09-28
10004107.SH,510300,C,3.8,2022-03-23
10004108.SH,510300,P,3.8,2022-03-23
10004109.SH,510300,C,3.8,2022-04-27
10004110.SH,510300,P,3.8,2022-04-27
10004111.SH,510300,C,3.8,2022-06-22
10004112.SH,510300,P,3.8,2022-06-22
10004113.SH,510300,C,3.8,2022-09-28
10004114.SH,510300,P,3.8,2022-09-28
10004147.SH,510300,C,3.6,2022-03-23
10004148.SH,510300,C,3.7,2022-03-23
10004149.SH,510300,P,3.6,2022-03-23
10004150.SH,510300,P,3.7,2022-03-23
10004151.SH,510300,C,3.6,2022-04-27
10004152.SH,510300,C,3.7,2022-04-27
10004153.SH,510300,P,3.6,2022-04-27
10004154.SH,510300,P,3.7,2022-04-27
10004155.SH,510300,C,3.6,2022-06-22
10004156.SH,510300,C,3.7,2022-06-22
10004157.SH,510300,P,3.6,2022-06-22
10004158.SH,510300,P,3.7,2022-06-22
10004159.SH,510300,C,3.6,2022-09-28
10004160.SH,510300,C,3.7,2022-09-28
10004161.SH,510300,P,3.6,2022-09-28
10004162.SH,510300,P,3.7,2022-09-28
10004181.SH,510300,C,3.9,2022-05-25
10004182.SH,510300,C,4.0,2022-05-25
10004183.SH,510300,C,4.1,2022-05-25
10004184.SH,510300,C,4.2,2022-05-25
10004185.SH,510300,C,4.3,2022-05-25
10004186.SH,510300,C,4.4,2022-05-25
10004187.SH,510300,C,4.5,2022-05-25
10004188.SH,510300,C,4.6,2022-05-25
10004189.SH,510300,C,4.7,2022-05-25
10004190.SH,510300,P,3.9,2022-05-25
10004191.SH,510300,P,4.0,2022-05-25
10004192.SH,510300,P,4.1,2022-05-25
10004193.SH,510300,P,4.2,2022-05-25
10004194.SH,510300,P,4.3,2022-05-25
10004195.SH,510300,P,4.4,2022-05-25
10004196.SH,510300,P,4.5,2022-05-25
10004197.SH,510300,P,4.6,2022-05-25
10004198.SH,510300,P,4.7,2022-05-25
10004199.SH,510300,C,3.8,2022-05-25
10004200.SH,510300,P,3.8,2022-05-25
10004203.SH,510300,C,3.7,2022-05-25
10004204.SH,510300,P,3.7,2022-05-25
10004207.SH,510300,C,3.6,2022-05-25
10004208.SH,510300,P,3.6,2022-05-25
10004221.SH,510300,C,3.4,2022-04-27
10004222.SH,510300,C,3.5,2022-04-27
10004223.SH,510300,P,3.4,2022-04-27
10004224.SH,510300,P,3.5,2022-04-27
10004225.SH,510300,C,3.4,2022-05-25
10004226.SH,510300,C,3.5,2022-05-25
10004227.SH,510300,P,3.4,2022-05-25
10004228.SH,510300,P,3.5,2022-05-25
10004229.SH,510300,C,3.4,2022-06-22
10004230.SH,510300,C,3.5,2022-06-22
10004231.SH,510300,P,3.4,2022-06-22
10004232.SH,510300,P,3.5,2022-06-22
10004233.SH,510300,C,3.4,2022-09-28
10004234.SH,510300,C,3.5,2022-09-28
10004235.SH,510300,P,3.4,2022-09-28
10004236.SH,510300,P,3.5,2022-09-28
10004255.SH,510300,C,3.5,2022-12-28
10004256.SH,510300,C,3.6,2022-12-28
10004257.SH,510300,C,3.7,2022-12-28
10004258.SH,510300,C,3.8,2022-12-28
10004259.SH,510300,C,3.9,2022-12-28
10004260.SH,510300,C,4.0,2022-12-28
10004261.SH,510300,C,4.1,2022-12-28
10004262.SH,510300,C,4.2,2022-12-28
10004263.SH,510300,C,4.3,2022-12-28
10004264.SH,510300,P,3.5,2022-12-28
10004265.SH,510300,P,3.6,2022-12-28
10004266.SH,510300,P,3.7,2022-12-28
10004267.SH,510300,P,3.8,2022-12-28
10004268.SH,510300,P,3.9,2022-12-28
10004269.SH,510300,P,4.0,2022-12-28
10004270.SH,510300,P,4.1,2022-12-28
10004271.SH,510300,P,4.2,2022-12-28
10004272.SH,510300,P,4.3,2022-12-28
10004277.SH,510300,C,4.4,2022-12-28
10004278.SH,510300,P,4.4,2022-12-28
10004279.SH,510300,C,4.5,2022-12-28
10004280.SH,510300,P,4.5,2022-12-28
10004299.SH,510300,C,3.6,2022-07-27
10004300.SH,510300,C,3.7,2022-07-27
10004301.SH,510300,C,3.8,2022-07-27
10004302.SH,510300,C,3.9,2022-07-27
10004303.SH,510300,C,4.0,2022-07-27
10004304.SH,510300,C,4.1,2022-07-27
10004305.SH,510300,C,4.2,2022-07-27
10004306.SH,510300,C,4.3,2022-07-27
10004307.SH,510300,C,4.4,2022-07-27
10004308.SH,510300,P,3.6,2022-07-27
10004309.SH,510300,P,3.7,2022-07-27
10004310.SH,510300,P,3.8,2022-07-27
10004311.SH,510300,P,3.9,2022-07-27
10004312.SH,510300,P,4.0,2022-07-27
10004313.SH,510300,P,4.1,2022-07-27
10004314.SH,510300,P,4.2,2022-07-27
10004315.SH,510300,P,4.3,2022-07-27
10004316.SH,510300,P,4.4,2022-07-27
10004319.SH,510300,C,4.5,2022-07-27
10004320.SH,510300,P,4.5,2022-07-27
10004321.SH,510300,C,4.6,2022-07-27
10004322.SH,510300,P,4.6,2022-07-27
10004323.SH,510300,C,4.6,2022-12-28
10004324.SH,510300,P,4.6,2022-12-28
10004333.SH,510300,C,4.7,2022-07-27
10004334.SH,510300,P,4.7,2022-07-27
10004335.SH,510300,C,4.7,2022-12-28
10004336.SH,510300,P,4.7,2022-12-28
10004359.SH,510300,C,3.9,2022-08-24
10004360.SH,510300,C,4.0,2022-08-24
10004361.SH,510300,C,4.1,2022-08-24
10004362.SH,510300,C,4.2,2022-08-24
10004363.SH,510300,C,4.3,2022-08-24
10004364.SH,510300,C,4.4,2022-08-24
10004365.SH,510300,C,4.5,2022-08-24
10004366.SH,510300,C,4.6,2022-08-24
10004367.SH,510300,C,4.7,2022-08-24
10004368.SH,510300,P,3.9,2022-08-24
10004369.SH,510300,P,4.0,2022-08-24
10004370.SH,510300,P,4.1,2022-08-24
10004371.SH,510300,P,4.2,2022-08-24
10004372.SH,510300,P,4.3,2022-08-24
10004373.SH,510300,P,4.4,2022-08-24
10004374.SH,510300,P,4.5,2022-08-24
10004375.SH,510300,P,4.6,2022-08-24
10004376.SH,510300,P,4.7,2022-08-24
10004379.SH,510300,C,4.8,2022-07-27
10004380.SH,510300,P,4.8,2022-07-27
10004381.SH,510300,C,4.8,2022-08-24
10004382.SH,510300,P,4.8,2022-08-24
10004383.SH,510300,C,4.8,2022-12-28
10004384.SH,510300,P,4.8,2022-12-28
10004391.SH,510300,C,4.9,2022-07-27
10004392.SH,510300,P,4.9,2022-07-27
10004393.SH,510300,C,4.9,2022-08-24
10004394.SH,510300,P,4.9,2022-08-24
10004395.SH,510300,C,4.9,2022-12-28
10004396.SH,510300,P,4.9,2022-12-28
10004423.SH,510300,C,3.84,2023-03-22
10004424.SH,510300,C,3.938,2023-03-22
10004425.SH,510300,C,4.037,2023-03-22
10004426.SH,510300,C,4.135,2023-03-22
10004427.SH,510300,C,4.234,2023-03-22
10004428.SH,510300,C,4.332,2023-03-22
10004429.SH,510300,C,4.43,2023-03-22
10004430.SH,510300,C,4.529,2023-03-22
10004431.SH,510300,C,4.627,2023-03-22
10004432.SH,510300,P,3.84,2023-03-22
10004433.SH,510300,P,3.938,2023-03-22
10004434.SH,510300,P,4.037,2023-03-22
10004435.SH,510300,P,4.135,2023-03-22
10004436.SH,510300,P,4.234,2023-03-22
10004437.SH,510300,P,4.332,2023-03-22
10004438.SH,510300,P,4.43,2023-03-22
10004439.SH,510300,P,4.529,2023-03-22
10004440.SH,510300,P,4.627,2023-03-22
10004441.SH,510300,C,3.8,2022-08-24
10004442.SH,510300,P,3.8,2022-08-24
10004443.SH,510300,C,3.741,2023-03-22
10004444.SH,510300,P,3.741,2023-03-22
10004453.SH,510300,C,3.7,2022-08-24
10004454.SH,510300,P,3.7,2022-08-24
10004455.SH,510300,C,3.643,2023-03-22
10004456.SH,510300,P,3.643,2023-03-22
10004475.SH,510300,C,3.7,2022-10-26
10004476.SH,510300,C,3.8,2022-10-26
10004477.SH,510300,C,3.9,2022-10-26
10004478.SH,510300,C,4.0,2022-10-26
10004479.SH,510300,C,4.1,2022-10-26
10004480.SH,510300,C,4.2,2022-10-26
10004481.SH,510300,C,4.3,2022-10-26
10004482.SH,510300,C,4.4,2022-10-26
10004483.SH,510300,C,4.5,2022-10-26
10004484.SH,510300,P,3.7,2022-10-26
10004485.SH,510300,P,3.8,2022-10-26
10004486.SH,510300,P,3.9,2022-10-26
10004487.SH,510300,P,4.0,2022-10-26
10004488.SH,510300,P,4.1,2022-10-26
10004489.SH,510300,P,4.2,2022-10-26
10004490.SH,510300,P,4.3,2022-10-26
10004491.SH,510300,P,4.4,2022-10-26
10004492.SH,510300,P,4.5,2022-10-26
10004495.SH,510300,C,4.6,2022-10-26
10004496.SH,510300,P,4.6,2022-10-26
10004573.SH,510300,C,3.6,2022-10-26
10004574.SH,510300,P,3.6,2022-10-26
10004575.SH,510300,C,3.544,2023-03-22
10004576.SH,510300,P,3.544,2023-03-22
10004583.SH,510300,C,3.5,2022-10-26
10004584.SH,510300,P,3.5,2022-10-26
10004585.SH,510300,C,3.446,2023-03-22
10004586.SH,510300,P,3.446,2023-03-22
10004613.SH,510300,C,3.5,2022-11-23
10004614.SH,510300,C,3.6,2022-11-23
10004615.SH,510300,C,3.7,2022-11-23
10004616.SH,510300,C,3.8,2022-11-23
10004617.SH,510300,C,3.9,2022-11-23
10004618.SH,510300,C,4.0,2022-11-23
10004619.SH,510300,C,4.1,2022-11-23
10004620.SH,510300,C,4.2,2022-11-23
10004621.SH,510300,C,4.3,2022-11-23
10004622.SH,510300,P,3.5,2022-11-23
10004623.SH,510300,P,3.6,2022-11-23
10004624.SH,510300,P,3.7,2022-11-23
10004625.SH,510300,P,3.8,2022-11-23
10004626.SH,510300,P,3.9,2022-11-23
10004627.SH,510300,P,4.0,2022-11-23
10004628.SH,510300,P,4.1,2022-11-23
10004629.SH,510300,P,4.2,2022-11-23
10004630.SH,510300,P,4.3,2022-11-23
10004639.SH,510300,C,3.4,2022-10-26
10004640.SH,510300,P,3.4,2022-10-26
10004641.SH,510300,C,3.4,2022-11-23
10004642.SH,510300,P,3.4,2022-11-23
10004643.SH,510300,C,3.4,2022-12-28
10004644.SH,510300,P,3.4,2022-12-28
10004645.SH,510300,C,3.347,2023-03-22
10004646.SH,510300,P,3.347,2023-03-22
10004671.SH,510300,C,3.3,2022-10-26
10004672.SH,510300,P,3.3,2022-10-26
10004673.SH,510300,C,3.3,2022-11-23
10004674.SH,510300,P,3.3,2022-11-23
10004675.SH,510300,C,3.3,2022-12-28
10004676.SH,510300,P,3.3,2022-12-28
10004677.SH,510300,C,3.249,2023-03-22
10004678.SH,510300,P,3.249,2023-03-22
10004697.SH,510300,C,3.249,2023-06-28
10004698.SH,510300,C,3.347,2023-06-28
10004699.SH,510300,C,3.446,2023-06-28
10004700.SH,510300,C,3.544,2023-06-28
10004701.SH,510300,C,3.643,2023-06-28
10004702.SH,510300,C,3.741,2023-06-28
10004703.SH,510300,C,3.84,2023-06-28
10004704.SH,510300,C,3.938,2023-06-28
10004705.SH,510300,C,4.037,2023-06-28
10004706.SH,510300,P,3.249,2023-06-28
10004707.SH,510300,P,3.347,2023-06-28
10004708.SH,510300,P,3.446,2023-06-28
10004709.SH,510300,P,3.544,2023-06-28
10004710.SH,510300,P,3.643,2023-06-28
10004711.SH,510300,P,3.741,2023-06-28
10004712.SH,510300,P,3.84,2023-06-28
10004713.SH,510300,P,3.938,2023-06-28
10004714.SH,510300,P,4.037,2023-06-28
10004749.SH,510300,C,3.2,2022-11-23
10004750.SH,510300,P,3.2,2022-11-23
10004751.SH,510300,C,3.2,2022-12-28
10004752.SH,510300,P,3.2,2022-12-28
10004753.SH,510300,C,3.151,2023-03-22
10004754.SH,510300,P,3.151,2023-03-22
10004755.SH,510300,C,3.151,2023-06-28
10004756.SH,510300,P,3.151,2023-06-28
10004761.SH,510300,C,4.135,2023-06-28
10004762.SH,510300,P,4.135,2023-06-28
10004775.SH,510300,C,4.234,2023-06-28
10004776.SH,510300,P,4.234,2023-06-28
10004797.SH,510300,C,3.347,2023-01-30
10004798.SH,510300,C,3.446,2023-01-30
10004799.SH,510300,C,3.544,2023-01-30
10004800.SH,510300,C,3.643,2023-01-30
10004801.SH,510300,C,3.741,2023-01-30
10004802.SH,510300,C,3.84,2023-01-30
10004803.SH,510300,C,3.938,2023-01-30
10004804.SH,510300,C,4.037,2023-01-30
10004805.SH,510300,C,4.135,2023-01-30
10004806.SH,510300,P,3.347,2023-01-30
10004807.SH,510300,P,3.446,2023-01-30
10004808.SH,510300,P,3.544,2023-01-30
10004809.SH,510300,P,3.643,2023-01-30
10004810.SH,510300,P,3.741,2023-01-30
10004811.SH,510300,P,3.84,2023-01-30
10004812.SH,510300,P,3.938,2023-01-30
10004813.SH,510300,P,4.037,2023-01-30
10004814.SH,510300,P,4.135,2023-01-30
10004839.SH,510300,C,4.234,2023-01-30
10004840.SH,510300,P,4.234,2023-01-30
10004921.SH,510300,C,4.332,2023-01-30
10004922.SH,510300,P,4.332,2023-01-30
10004923.SH,510300,C,4.332,2023-06-28
10004924.SH,510300,P,4.332,2023-06-28
10004933.SH,510300,C,4.43,2023-01-30
10004934.SH,510300,P,4.43,2023-01-30
10004935.SH,510300,C,4.43,2023-06-28
10004936.SH,510300,P,4.43,2023-06-28
10004957.SH,510300,C,3.446,2023-02-22
10004958.SH,510300,C,3.544,2023-02-22
10004959.SH,510300,C,3.643,2023-02-22
10004960.SH,510300,C,3.741,2023-02-22
10004961.SH,510300,C,3.84,2023-02-22
10004962.SH,510300,C,3.938,2023-02-22
10004963.SH,510300,C,4.037,2023-02-22
10004964.SH,510300,C,4.135,2023-02-22
10004965.SH,510300,C,4.234,2023-02-22
10004966.SH,510300,P,3.446,2023-02-22
10004967.SH,510300,P,3.544,2023-02-22
10004968.SH,510300,P,3.643,2023-02-22
10004969.SH,510300,P,3.741,2023-02-22
10004970.SH,510300,P,3.84,2023-02-22
10004971.SH,510300,P,3.938,2023-02-22
10004972.SH,510300,P,4.037,2023-02-22
10004973.SH,510300,P,4.135,2023-02-22
10004974.SH,510300,P,4.234,2023-02-22
10004993.SH,510300,C,4.332,2023-02-22
10004994.SH,510300,P,4.332,2023-02-22
10005005.SH,510300,C,4.43,2023-02-22
10005006.SH,510300,P,4.43,2023-02-22
10005015.SH,510300,C,3.7,2023-01-30
10005016.SH,510300,C,3.8,2023-01-30
10005017.SH,510300,C,3.9,2023-01-30
10005018.SH,510300,C,4.0,2023-01-30
10005019.SH,510300,C,4.1,2023-01-30
10005020.SH,510300,C,4.2,2023-01-30
10005021.SH,510300,C,4.3,2023-01-30
10005022.SH,510300,C,4.4,2023-01-30
10005023.SH,510300,C,4.5,2023-01-30
10005024.SH,510300,P,3.7,2023-01-30
10005025.SH,510300,P,3.8,2023-01-30
10005026.SH,510300,P,3.9,2023-01-30
10005027.SH,510300,P,4.0,2023-01-30
10005028.SH,510300,P,4.1,2023-01-30
10005029.SH,510300,P,4.2,2023-01-30
10005030.SH,510300,P,4.3,2023-01-30
10005031.SH,510300,P,4.4,2023-01-30
10005032.SH,510300,P,4.5,2023-01-30
10005033.SH,510300,C,3.7,2023-02-22
10005034.SH,510300,C,3.8,2023-02-22
10005035.SH,510300,C,3.9,2023-02-22
10005036.SH,510300,C,4.0,2023-02-22
10005037.SH,510300,C,4.1,2023-02-22
10005038.SH,510300,C,4.2,2023-02-22
10005039.SH,510300,C,4.3,2023-02-22
10005040.SH,510300,C,4.4,2023-02-22
10005041.SH,510300,C,4.5,2023-02-22
10005042.SH,510300,P,3.7,2023-02-22
10005043.SH,510300,P,3.8,2023-02-22
10005044.SH,510300,P,3.9,2023-02-22
10005045.SH,510300,P,4.0,2023-02-22
10005046.SH,510300,P,4.1,2023-02-22
10005047.SH,510300,P,4.2,2023-02-22
10005048.SH,510300,P,4.3,2023-02-22
10005049.SH,510300,P,4.4,2023-02-22
10005050.SH,510300,P,4.5,2023-02-22
10005051.SH,510300,C,3.7,2023-03-22
10005052.SH,510300,C,3.8,2023-03-22
10005053.SH,510300,C,3.9,2023-03-22
10005054.SH,510300,C,4.0,2023-03-22
10005055.SH,510300,C,4.1,2023-03-22
10005056.SH,510300,C,4.2,2023-03-22
10005057.SH,510300,C,4.3,2023-03-22
10005058.SH,510300,C,4.4,2023-03-22
10005059.SH,510300,C,4.5,2023-03-22
10005060.SH,510300,P,3.7,2023-03-22
10005061.SH,510300,P,3.8,2023-03-22
10005062.SH,510300,P,3.9,2023-03-22
10005063.SH,510300,P,4.0,2023-03-22
10005064.SH,510300,P,4.1,2023-03-22
10005065.SH,510300,P,4.2,2023-03-22
10005066.SH,510300,P,4.3,2023-03-22
10005067.SH,510300,P,4.4,2023-03-22
10005068.SH,510300,P,4.5,2023-03-22
10005069.SH,510300,C,3.7,2023-06-28
10005070.SH,510300,C,3.8,2023-06-28
10005071.SH,510300,C,3.9,2023-06-28
10005072.SH,510300,C,4.0,2023-06-28
10005073.SH,510300,C,4.1,2023-06-28
10005074.SH,510300,C,4.2,2023-06-28
10005075.SH,510300,C,4.3,2023-06-28
10005076.SH,510300,C,4.4,2023-06-28
10005077.SH,510300,C,4.5,2023-06-28
10005078.SH,510300,P,3.7,2023-06-28
10005079.SH,510300,P,3.8,2023-06-28
10005080.SH,510300,P,3.9,2023-06-28
10005081.SH,510300,P,4.0,2023-06-28
10005082.SH,510300,P,4.1,2023-06-28
10005083.SH,510300,P,4.2,2023-06-28
10005084.SH,510300,P,4.3,2023-06-28
10005085.SH,510300,P,4.4,2023-06-28
10005086.SH,510300,P,4.5,2023-06-28
10005097.SH,510300,C,4.6,2023-01-30
10005098.SH,510300,P,4.6,2023-01-30
10005099.SH,510300,C,4.6,2023-02-22
10005100.SH,510300,P,4.6,2023-02-22
10005101.SH,510300,C,4.6,2023-03-22
10005102.SH,510300,P,4.6,2023-03-22
10005103.SH,510300,C,4.6,2023-06-28
10005104.SH,510300,P,4.6,2023-06-28
10005123.SH,510300,C,3.8,2023-09-27
10005124.SH,510300,C,3.9,2023-09-27
10005125.SH,510300,C,4.0,2023-09-27
10005126.SH,510300,C,4.1,2023-09-27
10005127.SH,510300,C,4.2,2023-09-27
10005128.SH,510300,C,4.3,2023-09-27
10005129.SH,510300,C,4.4,2023-09-27
10005130.SH,510300,C,4.5,2023-09-27
10005131.SH,510300,C,4.6,2023-09-27
10005132.SH,510300,P,3.8,2023-09-27
10005133.SH,510300,P,3.9,2023-09-27
10005134.SH,510300,P,4.0,2023-09-27
10005135.SH,510300,P,4.1,2023-09-27
10005136.SH,510300,P,4.2,2023-09-27
10005137.SH,510300,P,4.3,2023-09-27
10005138.SH,510300,P,4.4,2023-09-27
10005139.SH,510300,P,4.5,2023-09-27
10005140.SH,510300,P,4.6,2023-09-27
10005169.SH,510300,C,3.7,2023-09-27
10005170.SH,510300,P,3.7,2023-09-27
10005175.SH,510300,C,3.6,2023-02-22
10005176.SH,510300,P,3.6,2023-02-22
10005177.SH,510300,C,3.6,2023-03-22
10005178.SH,510300,P,3.6,2023-03-22
10005179.SH,510300,C,3.6,2023-06-28
10005180.SH,510300,P,3.6,2023-06-28
10005181.SH,510300,C,3.6,2023-09-27
10005182.SH,510300,P,3.6,2023-09-27
10005201.SH,510300,C,3.7,2023-04-26
10005202.SH,510300,C,3.8,2023-04-26
10005203.SH,510300,C,3.9,2023-04-26
10005204.SH,510300,C,4.0,2023-04-26
10005205.SH,510300,C,4.1,2023-04-26
10005206.SH,510300,C,4.2,2023-04-26
10005207.SH,510300,C,4.3,2023-04-26
10005208.SH,510300,C,4.4,2023-04-26
10005209.SH,510300,C,4.5,2023-04-26
10005210.SH,510300,P,3.7,2023-04-26
10005211.SH,510300,P,3.8,2023-04-26
10005212.SH,510300,P,3.9,2023-04-26
10005213.SH,510300,P,4.0,2023-04-26
10005214.SH,510300,P,4.1,2023-04-26
10005215.SH,510300,P,4.2,2023-04-26
10005216.SH,510300,P,4.3,2023-04-26
10005217.SH,510300,P,4.4,2023-04-26
10005218.SH,510300,P,4.5,2023-04-26
10005241.SH,510300,C,3.6,2023-04-26
10005242.SH,510300,P,3.6,2023-04-26
10005249.SH,510300,C,3.5,2023-03-22
10005250.SH,510300,P,3.5,2023-03-22
10005251.SH,510300,C,3.5,2023-04-26
10005252.SH,510300,P,3.5,2023-04-26
10005253.SH,510300,C,3.5,2023-06-28
10005254.SH,510300,P,3.5,2023-06-28
10005255.SH,510300,C,3.5,2023-09-27
10005256.SH,510300,P,3.5,2023-09-27
10005279.SH,510300,C,3.6,2023-05-24
10005280.SH,510300,C,3.7,2023-05-24
10005281.SH,510300,C,3.8,2023-05-24
10005282.SH,510300,C,3.9,2023-05-24
10005283.SH,510300,C,4.0,2023-05-24
10005284.SH,510300,C,4.1,2023-05-24
10005285.SH,510300,C,4.2,2023-05-24
10005286.SH,510300,C,4.3,2023-05-24
10005287.SH,510300,C,4.4,2023-05-24
10005288.SH,510300,P,3.6,2023-05-24
10005289.SH,510300,P,3.7,2023-05-24
10005290.SH,510300,P,3.8,2023-05-24
10005291.SH,510300,P,3.9,2023-05-24
10005292.SH,510300,P,4.0,2023-05-24
10005293.SH,510300,P,4.1,2023-05-24
10005294.SH,510300,P,4.2,2023-05-24
10005295.SH,510300,P,4.3,2023-05-24
10005296.SH,510300,P,4.4,2023-05-24
10005315.SH,510300,C,4.5,2023-05-24
10005316.SH,510300,P,4.5,2023-05-24
10005323.SH,510300,C,4.6,2023-04-26
10005324.SH,510300,P,4.6,2023-04-26
10005325.SH,510300,C,4.6,2023-05-24
10005326.SH,510300,P,4.6,2023-05-24
10005347.SH,510300,C,3.6,2023-12-27
10005348.SH,510300,C,3.7,2023-12-27
10005349.SH,510300,C,3.8,2023-12-27
10005350.SH,510300,C,3.9,2023-12-27
10005351.SH,510300,C,4.0,2023-12-27
10005352.SH,510300,C,4.1,2023-12-27
10005353.SH,510300,C,4.2,2023-12-27
10005354.SH,510300,C,4.3,2023-12-27
10005355.SH,510300,C,4.4,2023-12-27
10005356.SH,510300,P,3.6,2023-12-27
10005357.SH,510300,P,3.7,2023-12-27
10005358.SH,510300,P,3.8,2023-12-27
10005359.SH,510300,P,3.9,2023-12-27
10005360.SH,510300,P,4.0,2023-12-27
10005361.SH,510300,P,4.1,2023-12-27
10005362.SH,510300,P,4.2,2023-12-27
10005363.SH,510300,P,4.3,2023-12-27
10005364.SH,510300,P,4.4,2023-12-27
10005387.SH,510300,C,4.5,2023-12-27
10005388.SH,510300,P,4.5,2023-12-27
10005389.SH,510300,C,3.5,2023-05-24
10005390.SH,510300,P,3.5,2023-05-24
10005391.SH,510300,C,3.5,2023-12-27
10005392.SH,510300,P,3.5,2023-12-27
10005417.SH,510300,C,3.5,2023-07-26
10005418.SH,510300,C,3.6,2023-07-26
10005419.SH,510300,C,3.7,2023-07-26
10005420.SH,510300,C,3.8,2023-07-26
10005421.SH,510300,C,3.9,2023-07-26
10005422.SH,510300,C,4.0,2023-07-26
10005423.SH,510300,C,4.1,2023-07-26
10005424.SH,510300,C,4.2,2023-07-26
10005425.SH,510300,C,4.3,2023-07-26
10005426.SH,510300,P,3.5,2023-07-26
10005427.SH,510300,P,3.6,2023-07-26
10005428.SH,510300,P,3.7,2023-07-26
10005429.SH,510300,P,3.8,2023-07-26
10005430.SH,510300,P,3.9,2023-07-26
10005431.SH,510300,P,4.0,2023-07-26
10005432.SH,510300,P,4.1,2023-07-26
10005433.SH,510300,P,4.2,2023-07-26
10005434.SH,510300,P,4.3,2023-07-26
10005461.SH,510300,C,3.4,2023-06-28
10005462.SH,510300,P,3.4,2023-06-28
10005463.SH,510300,C,3.4,2023-07-26
10005464.SH,510300,P,3.4,2023-07-26
10005465.SH,510300,C,3.4,2023-09-27
10005466.SH,510300,P,3.4,2023-09-27
10005467.SH,510300,C,3.4,2023-12-27
10005468.SH,510300,P,3.4,2023-12-27
10005641.SH,510300,C,4.4,2023-07-26
10005642.SH,510300,P,4.4,2023-07-26
10005661.SH,510300,C,3.5,2023-08-23
10005662.SH,510300,C,3.6,2023-08-23
10005663.SH,510300,C,3.7,2023-08-23
10005664.SH,510300,C,3.8,2023-08-23
10005665.SH,510300,C,3.9,2023-08-23
10005666.SH,510300,C,4.0,2023-08-23
10005667.SH,510300,C,4.1,2023-08-23
10005668.SH,510300,C,4.2,2023-08-23
10005669.SH,510300,C,4.3,2023-08-23
10005670.SH,510300,P,3.5,2023-08-23
10005671.SH,510300,P,3.6,2023-08-23
10005672.SH,510300,P,3.7,2023-08-23
10005673.SH,510300,P,3.8,2023-08-23
10005674.SH,510300,P,3.9,2023-08-23
10005675.SH,510300,P,4.0,2023-08-23
10005676.SH,510300,P,4.1,2023-08-23
10005677.SH,510300,P,4.2,2023-08-23
10005678.SH,510300,P,4.3,2023-08-23
10005745.SH,510300,C,4.4,2023-08-23
10005746.SH,510300,P,4.4,2023-08-23
10005783.SH,510300,C,3.525,2024-03-27
10005784.SH,510300,C,3.622,2024-03-27
10005785.SH,510300,C,3.72,2024-03-27
10005786.SH,510300,C,3.818,2024-03-27
10005787.SH,510300,C,3.916,2024-03-27
10005788.SH,510300,C,4.014,2024-03-27
10005789.SH,510300,C,4.112,2024-03-27
10005790.SH,510300,C,4.21,2024-03-27
10005791.SH,510300,C,4.308,2024-03-27
10005792.SH,510300,P,3.525,2024-03-27
10005793.SH,510300,P,3.622,2024-03-27
10005794.SH,510300,P,3.72,2024-03-27
10005795.SH,510300,P,3.818,2024-03-27
10005796.SH,510300,P,3.916,2024-03-27
10005797.SH,510300,P,4.014,2024-03-27
10005798.SH,510300,P,4.112,2024-03-27
10005799.SH,510300,P,4.21,2024-03-27
10005800.SH,510300,P,4.308,2024-03-27
10005865.SH,510300,C,4.5,2023-08-23
10005866.SH,510300,P,4.5,2023-08-23
10005867.SH,510300,C,4.406,2024-03-27
10005868.SH,510300,P,4.406,2024-03-27
10005875.SH,510300,C,3.427,2024-03-27
10005876.SH,510300,P,3.427,2024-03-27
10005895.SH,510300,C,3.4,2023-08-23
10005896.SH,510300,P,3.4,2023-08-23
10005897.SH,510300,C,3.329,2024-03-27
10005898.SH,510300,P,3.329,2024-03-27
10005931.SH,510300,C,3.4,2023-10-25
10005932.SH,510300,C,3.5,2023-10-25
10005933.SH,510300,C,3.6,2023-10-25
10005934.SH,510300,C,3.7,2023-10-25
10005935.SH,510300,C,3.8,2023-10-25
10005936.SH,510300,C,3.9,2023-10-25
10005937.SH,510300,C,4.0,2023-10-25
10005938.SH,510300,C,4.1,2023-10-25
10005939.SH,510300,C,4.2,2023-10-25
10005940.SH,510300,P,3.4,2023-10-25
10005941.SH,510300,P,3.5,2023-10-25
