option_code,underlying_etf,option_type,strike,expiry
90001034.SZ,159919,P,3.8,2022-06-22
90001035.SZ,159919,C,3.8,2022-09-28
90001036.SZ,159919,P,3.8,2022-09-28
90001037.SZ,159919,C,3.6,2022-03-23
90001038.SZ,159919,C,3.7,2022-03-23
90001039.SZ,159919,P,3.6,2022-03-23
90001040.SZ,159919,P,3.7,2022-03-23
90001041.SZ,159919,C,3.6,2022-04-27
90001042.SZ,159919,C,3.7,2022-04-27
90001043.SZ,159919,P,3.6,2022-04-27
90001044.SZ,159919,P,3.7,2022-04-27
90001045.SZ,159919,C,3.6,2022-06-22
90001046.SZ,159919,C,3.7,2022-06-22
90001047.SZ,159919,P,3.6,2022-06-22
90001048.SZ,159919,P,3.7,2022-06-22
90001049.SZ,159919,C,3.6,2022-09-28
90001050.SZ,159919,C,3.7,2022-09-28
90001051.SZ,159919,P,3.6,2022-09-28
90001052.SZ,159919,P,3.7,2022-09-28
90001053.SZ,159919,C,3.9,2022-05-25
90001054.SZ,159919,C,4.0,2022-05-25
90001055.SZ,159919,C,4.1,2022-05-25
90001056.SZ,159919,C,4.2,2022-05-25
90001057.SZ,159919,C,4.3,2022-05-25
90001058.SZ,159919,C,4.4,2022-05-25
90001059.SZ,159919,C,4.5,2022-05-25
90001060.SZ,159919,C,4.6,2022-05-25
90001061.SZ,159919,C,4.7,2022-05-25
90001062.SZ,159919,P,3.9,2022-05-25
90001063.SZ,159919,P,4.0,2022-05-25
90001064.SZ,159919,P,4.1,2022-05-25
90001065.SZ,159919,P,4.2,2022-05-25
90001066.SZ,159919,P,4.3,2022-05-25
90001067.SZ,159919,P,4.4,2022-05-25
90001068.SZ,159919,P,4.5,2022-05-25
90001069.SZ,159919,P,4.6,2022-05-25
90001070.SZ,159919,P,4.7,2022-05-25
90001071.SZ,159919,C,3.8,2022-05-25
90001072.SZ,159919,P,3.8,2022-05-25
90001073.SZ,159919,C,3.7,2022-05-25
90001074.SZ,159919,P,3.7,2022-05-25
90001075.SZ,159919,C,3.6,2022-05-25
90001076.SZ,159919,P,3.6,2022-05-25
90001077.SZ,159919,C,3.4,2022-04-27
90001078.SZ,159919,C,3.5,2022-04-27
90001079.SZ,159919,P,3.4,2022-04-27
90001080.SZ,159919,P,3.5,2022-04-27
90001081.SZ,159919,C,3.4,2022-05-25
90001082.SZ,159919,C,3.5,2022-05-25
90001083.SZ,159919,P,3.4,2022-05-25
90001084.SZ,159919,P,3.5,2022-05-25
90001085.SZ,159919,C,3.4,2022-06-22
90001086.SZ,159919,C,3.5,2022-06-22
90001087.SZ,159919,P,3.4,2022-06-22
90001088.SZ,159919,P,3.5,2022-06-22
90001089.SZ,159919,C,3.4,2022-09-28
90001090.SZ,159919,C,3.5,2022-09-28
90001091.SZ,159919,P,3.4,2022-09-28
90001092.SZ,159919,P,3.5,2022-09-28
90001093.SZ,159919,C,3.5,2022-12-28
90001094.SZ,159919,C,3.6,2022-12-28
90001095.SZ,159919,C,3.7,2022-12-28
90001096.SZ,159919,C,3.8,2022-12-28
90001097.SZ,159919,C,3.9,2022-12-28
90001098.SZ,159919,C,4.0,2022-12-28
90001099.SZ,159919,C,4.1,2022-12-28
90001100.SZ,159919,C,4.2,2022-12-28
90001101.SZ,159919,C,4.3,2022-12-28
90001102.SZ,159919,P,3.5,2022-12-28
90001103.SZ,159919,P,3.6,2022-12-28
90001104.SZ,159919,P,3.7,2022-12-28
90001105.SZ,159919,P,3.8,2022-12-28
90001106.SZ,159919,P,3.9,2022-12-28
90001107.SZ,159919,P,4.0,2022-12-28
90001108.SZ,159919,P,4.1,2022-12-28
90001109.SZ,159919,P,4.2,2022-12-28
90001110.SZ,159919,P,4.3,2022-12-28
90001111.SZ,159919,C,4.4,2022-12-28
90001112.SZ,159919,P,4.4,2022-12-28
90001113.SZ,159919,C,4.5,2022-12-28
90001114.SZ,159919,P,4.5,2022-12-28
90001115.SZ,159919,C,3.6,2022-07-27
90001116.SZ,159919,C,3.7,2022-07-27
90001117.SZ,159919,C,3.8,2022-07-27
90001118.SZ,159919,C,3.9,2022-07-27
90001119.SZ,159919,C,4.0,2022-07-27
90001120.SZ,159919,C,4.1,2022-07-27
90001121.SZ,159919,C,4.2,2022-07-27
90001122.SZ,159919,C,4.3,2022-07-27
90001123.SZ,159919,C,4.4,2022-07-27
90001124.SZ,159919,P,3.6,2022-07-27
90001125.SZ,159919,P,3.7,2022-07-27
90001126.SZ,159919,P,3.8,2022-07-27
90001127.SZ,159919,P,3.9,2022-07-27
90001128.SZ,159919,P,4.0,2022-07-27
90001129.SZ,159919,P,4.1,2022-07-27
90001130.SZ,159919,P,4.2,2022-07-27
90001131.SZ,159919,P,4.3,2022-07-27
90001132.SZ,159919,P,4.4,2022-07-27
90001133.SZ,159919,C,4.5,2022-07-27
90001134.SZ,159919,P,4.5,2022-07-27
90001135.SZ,159919,C,4.6,2022-07-27
90001136.SZ,159919,P,4.6,2022-07-27
90001137.SZ,159919,C,4.6,2022-12-28
90001138.SZ,159919,P,4.6,2022-12-28
90001139.SZ,159919,C,4.7,2022-07-27
90001140.SZ,159919,P,4.7,2022-07-27
90001141.SZ,159919,C,4.7,2022-12-28
90001142.SZ,159919,P,4.7,2022-12-28
90001143.SZ,159919,C,3.9,2022-08-24
90001144.SZ,159919,C,4.0,2022-08-24
90001145.SZ,159919,C,4.1,2022-08-24
90001146.SZ,159919,C,4.2,2022-08-24
90001147.SZ,159919,C,4.3,2022-08-24
90001148.SZ,159919,C,4.4,2022-08-24
90001149.SZ,159919,C,4.5,2022-08-24
90001150.SZ,159919,C,4.6,2022-08-24
90001151.SZ,159919,C,4.7,2022-08-24
90001152.SZ,159919,P,3.9,2022-08-24
90001153.SZ,159919,P,4.0,2022-08-24
90001154.SZ,159919,P,4.1,2022-08-24
90001155.SZ,159919,P,4.2,2022-08-24
90001156.SZ,159919,P,4.3,2022-08-24
90001157.SZ,159919,P,4.4,2022-08-24
90001158.SZ,159919,P,4.5,2022-08-24
90001159.SZ,159919,P,4.6,2022-08-24
90001160.SZ,159919,P,4.7,2022-08-24
90001161.SZ,159919,C,4.8,2022-07-27
90001162.SZ,159919,P,4.8,2022-07-27
90001163.SZ,159919,C,4.8,2022-08-24
90001164.SZ,159919,P,4.8,2022-08-24
90001165.SZ,159919,C,4.8,2022-12-28
90001166.SZ,159919,P,4.8,2022-12-28
90001167.SZ,159919,C,4.9,2022-07-27
90001168.SZ,159919,P,4.9,2022-07-27
90001169.SZ,159919,C,4.9,2022-08-24
90001170.SZ,159919,P,4.9,2022-08-24
90001171.SZ,159919,C,4.9,2022-12-28
90001172.SZ,159919,P,4.9,2022-12-28
90001173.SZ,159919,C,3.9,2023-03-22
90001174.SZ,159919,C,4.0,2023-03-22
90001175.SZ,159919,C,4.1,2023-03-22
90001176.SZ,159919,C,4.2,2023-03-22
90001177.SZ,159919,C,4.3,2023-03-22
90001178.SZ,159919,C,4.4,2023-03-22
90001179.SZ,159919,C,4.5,2023-03-22
90001180.SZ,159919,C,4.6,2023-03-22
90001181.SZ,159919,C,4.7,2023-03-22
90001182.SZ,159919,P,3.9,2023-03-22
90001183.SZ,159919,P,4.0,2023-03-22
90001184.SZ,159919,P,4.1,2023-03-22
90001185.SZ,159919,P,4.2,2023-03-22
90001186.SZ,159919,P,4.3,2023-03-22
90001187.SZ,159919,P,4.4,2023-03-22
90001188.SZ,159919,P,4.5,2023-03-22
90001189.SZ,159919,P,4.6,2023-03-22
90001190.SZ,159919,P,4.7,2023-03-22
90001191.SZ,159919,C,3.8,2022-08-24
90001192.SZ,159919,P,3.8,2022-08-24
90001193.SZ,159919,C,3.8,2023-03-22
90001194.SZ,159919,P,3.8,2023-03-22
90001195.SZ,159919,C,3.7,2022-08-24
90001196.SZ,159919,P,3.7,2022-08-24
90001197.SZ,159919,C,3.7,2023-03-22
90001198.SZ,159919,P,3.7,2023-03-22
90001199.SZ,159919,C,3.7,2022-10-26
90001200.SZ,159919,C,3.8,2022-10-26
90001201.SZ,159919,C,3.9,2022-10-26
90001202.SZ,159919,C,4.0,2022-10-26
90001203.SZ,159919,C,4.1,2022-10-26
90001204.SZ,159919,C,4.2,2022-10-26
90001205.SZ,159919,C,4.3,2022-10-26
90001206.SZ,159919,C,4.4,2022-10-26
90001207.SZ,159919,C,4.5,2022-10-26
90001208.SZ,159919,P,3.7,2022-10-26
90001209.SZ,159919,P,3.8,2022-10-26
90001210.SZ,159919,P,3.9,2022-10-26
90001211.SZ,159919,P,4.0,2022-10-26
90001212.SZ,159919,P,4.1,2022-10-26
90001213.SZ,159919,P,4.2,2022-10-26
90001214.SZ,159919,P,4.3,2022-10-26
90001215.SZ,159919,P,4.4,2022-10-26
90001216.SZ,159919,P,4.5,2022-10-26
90001217.SZ,159919,C,4.6,2022-10-26
90001218.SZ,159919,P,4.6,2022-10-26
90001363.SZ,159919,C,3.6,2022-10-26
90001364.SZ,159919,P,3.6,2022-10-26
90001365.SZ,159919,C,3.6,2023-03-22
90001366.SZ,159919,P,3.6,2023-03-22
90001375.SZ,159919,C,3.5,2022-10-26
90001376.SZ,159919,P,3.5,2022-10-26
90001377.SZ,159919,C,3.5,2023-03-22
90001378.SZ,159919,P,3.5,2023-03-22
90001379.SZ,159919,C,3.5,2022-11-23
90001380.SZ,159919,C,3.6,2022-11-23
90001381.SZ,159919,C,3.7,2022-11-23
90001382.SZ,159919,C,3.8,2022-11-23
90001383.SZ,159919,C,3.9,2022-11-23
90001384.SZ,159919,C,4.0,2022-11-23
90001385.SZ,159919,C,4.1,2022-11-23
90001386.SZ,159919,C,4.2,2022-11-23
90001387.SZ,159919,C,4.3,2022-11-23
90001388.SZ,159919,P,3.5,2022-11-23
90001389.SZ,159919,P,3.6,2022-11-23
90001390.SZ,159919,P,3.7,2022-11-23
90001391.SZ,159919,P,3.8,2022-11-23
90001392.SZ,159919,P,3.9,2022-11-23
90001393.SZ,159919,P,4.0,2022-11-23
90001394.SZ,159919,P,4.1,2022-11-23
90001395.SZ,159919,P,4.2,2022-11-23
90001396.SZ,159919,P,4.3,2022-11-23
90001421.SZ,159919,C,3.4,2022-10-26
90001422.SZ,159919,P,3.4,2022-10-26
90001423.SZ,159919,C,3.4,2022-11-23
90001424.SZ,159919,P,3.4,2022-11-23
90001425.SZ,159919,C,3.4,2022-12-28
90001426.SZ,159919,P,3.4,2022-12-28
90001427.SZ,159919,C,3.4,2023-03-22
90001428.SZ,159919,P,3.4,2023-03-22
90001445.SZ,159919,C,3.3,2022-10-26
90001446.SZ,159919,P,3.3,2022-10-26
90001447.SZ,159919,C,3.3,2022-11-23
90001448.SZ,159919,P,3.3,2022-11-23
90001449.SZ,159919,C,3.3,2022-12-28
90001450.SZ,159919,P,3.3,2022-12-28
90001451.SZ,159919,C,3.3,2023-03-22
90001452.SZ,159919,P,3.3,2023-03-22
90001471.SZ,159919,C,3.3,2023-06-28
90001472.SZ,159919,C,3.4,2023-06-28
90001473.SZ,159919,C,3.5,2023-06-28
90001474.SZ,159919,C,3.6,2023-06-28
90001475.SZ,159919,C,3.7,2023-06-28
90001476.SZ,159919,C,3.8,2023-06-28
90001477.SZ,159919,C,3.9,2023-06-28
90001478.SZ,159919,C,4.0,2023-06-28
90001479.SZ,159919,C,4.1,2023-06-28
90001480.SZ,159919,P,3.3,2023-06-28
90001481.SZ,159919,P,3.4,2023-06-28
90001482.SZ,159919,P,3.5,2023-06-28
90001483.SZ,159919,P,3.6,2023-06-28
90001484.SZ,159919,P,3.7,2023-06-28
90001485.SZ,159919,P,3.8,2023-06-28
90001486.SZ,159919,P,3.9,2023-06-28
90001487.SZ,159919,P,4.0,2023-06-28
90001488.SZ,159919,P,4.1,2023-06-28
90001511.SZ,159919,C,3.2,2022-11-23
90001512.SZ,159919,P,3.2,2022-11-23
90001513.SZ,159919,C,3.2,2022-12-28
90001514.SZ,159919,P,3.2,2022-12-28
90001515.SZ,159919,C,3.2,2023-03-22
90001516.SZ,159919,P,3.2,2023-03-22
90001517.SZ,159919,C,3.2,2023-06-28
90001518.SZ,159919,P,3.2,2023-06-28
90001529.SZ,159919,C,4.2,2023-06-28
90001530.SZ,159919,P,4.2,2023-06-28
90001533.SZ,159919,C,4.3,2023-06-28
90001534.SZ,159919,P,4.3,2023-06-28
90001553.SZ,159919,C,3.4,2023-01-30
90001554.SZ,159919,C,3.5,2023-01-30
90001555.SZ,159919,C,3.6,2023-01-30
90001556.SZ,159919,C,3.7,2023-01-30
90001557.SZ,159919,C,3.8,2023-01-30
90001558.SZ,159919,C,3.9,2023-01-30
90001559.SZ,159919,C,4.0,2023-01-30
90001560.SZ,159919,C,4.1,2023-01-30
90001561.SZ,159919,C,4.2,2023-01-30
90001562.SZ,159919,P,3.4,2023-01-30
90001563.SZ,159919,P,3.5,2023-01-30
90001564.SZ,159919,P,3.6,2023-01-30
90001565.SZ,159919,P,3.7,2023-01-30
90001566.SZ,159919,P,3.8,2023-01-30
90001567.SZ,159919,P,3.9,2023-01-30
90001568.SZ,159919,P,4.0,2023-01-30
90001569.SZ,159919,P,4.1,2023-01-30
90001570.SZ,159919,P,4.2,2023-01-30
90001589.SZ,159919,C,4.3,2023-01-30
90001590.SZ,159919,P,4.3,2023-01-30
90001593.SZ,159919,C,4.4,2023-01-30
90001594.SZ,159919,P,4.4,2023-01-30
90001595.SZ,159919,C,4.4,2023-06-28
90001596.SZ,159919,P,4.4,2023-06-28
90001671.SZ,159919,C,4.5,2023-01-30
90001672.SZ,159919,P,4.5,2023-01-30
90001673.SZ,159919,C,4.5,2023-06-28
90001674.SZ,159919,P,4.5,2023-06-28
90001713.SZ,159919,C,3.5,2023-02-22
90001714.SZ,159919,C,3.6,2023-02-22
90001715.SZ,159919,C,3.7,2023-02-22
90001716.SZ,159919,C,3.8,2023-02-22
90001717.SZ,159919,C,3.9,2023-02-22
90001718.SZ,159919,C,4.0,2023-02-22
90001719.SZ,159919,C,4.1,2023-02-22
90001720.SZ,159919,C,4.2,2023-02-22
90001721.SZ,159919,C,4.3,2023-02-22
90001722.SZ,159919,P,3.5,2023-02-22
90001723.SZ,159919,P,3.6,2023-02-22
90001724.SZ,159919,P,3.7,2023-02-22
90001725.SZ,159919,P,3.8,2023-02-22
90001726.SZ,159919,P,3.9,2023-02-22
90001727.SZ,159919,P,4.0,2023-02-22
90001728.SZ,159919,P,4.1,2023-02-22
90001729.SZ,159919,P,4.2,2023-02-22
90001730.SZ,159919,P,4.3,2023-02-22
90001751.SZ,159919,C,4.4,2023-02-22
90001752.SZ,159919,P,4.4,2023-02-22
90001757.SZ,159919,C,4.5,2023-02-22
90001758.SZ,159919,P,4.5,2023-02-22
90001787.SZ,159919,C,4.6,2023-01-30
90001788.SZ,159919,P,4.6,2023-01-30
90001789.SZ,159919,C,4.6,2023-02-22
90001790.SZ,159919,P,4.6,2023-02-22
90001791.SZ,159919,C,4.6,2023-06-28
90001792.SZ,159919,P,4.6,2023-06-28
90001801.SZ,159919,C,4.7,2023-01-30
90001802.SZ,159919,P,4.7,2023-01-30
90001803.SZ,159919,C,4.7,2023-02-22
90001804.SZ,159919,P,4.7,2023-02-22
90001805.SZ,159919,C,4.7,2023-06-28
90001806.SZ,159919,P,4.7,2023-06-28
90001851.SZ,159919,C,3.9,2023-09-27
90001852.SZ,159919,C,4.0,2023-09-27
90001853.SZ,159919,C,4.1,2023-09-27
90001854.SZ,159919,C,4.2,2023-09-27
90001855.SZ,159919,C,4.3,2023-09-27
90001856.SZ,159919,C,4.4,2023-09-27
90001857.SZ,159919,C,4.5,2023-09-27
90001858.SZ,159919,C,4.6,2023-09-27
90001859.SZ,159919,C,4.7,2023-09-27
90001860.SZ,159919,P,3.9,2023-09-27
90001861.SZ,159919,P,4.0,2023-09-27
90001862.SZ,159919,P,4.1,2023-09-27
90001863.SZ,159919,P,4.2,2023-09-27
90001864.SZ,159919,P,4.3,2023-09-27
90001865.SZ,159919,P,4.4,2023-09-27
90001866.SZ,159919,P,4.5,2023-09-27
90001867.SZ,159919,P,4.6,2023-09-27
90001868.SZ,159919,P,4.7,2023-09-27
90001895.SZ,159919,C,3.8,2023-09-27
90001896.SZ,159919,P,3.8,2023-09-27
90001901.SZ,159919,C,3.7,2023-09-27
90001902.SZ,159919,P,3.7,2023-09-27
90001943.SZ,159919,C,3.8,2023-04-26
90001944.SZ,159919,C,3.9,2023-04-26
90001945.SZ,159919,C,4.0,2023-04-26
90001946.SZ,159919,C,4.1,2023-04-26
90001947.SZ,159919,C,4.2,2023-04-26
90001948.SZ,159919,C,4.3,2023-04-26
90001949.SZ,159919,C,4.4,2023-04-26
90001950.SZ,159919,C,4.5,2023-04-26
90001951.SZ,159919,C,4.6,2023-04-26
90001952.SZ,159919,P,3.8,2023-04-26
90001953.SZ,159919,P,3.9,2023-04-26
90001954.SZ,159919,P,4.0,2023-04-26
90001955.SZ,159919,P,4.1,2023-04-26
90001956.SZ,159919,P,4.2,2023-04-26
90001957.SZ,159919,P,4.3,2023-04-26
90001958.SZ,159919,P,4.4,2023-04-26
90001959.SZ,159919,P,4.5,2023-04-26
90001960.SZ,159919,P,4.6,2023-04-26
90001983.SZ,159919,C,3.7,2023-04-26
90001984.SZ,159919,P,3.7,2023-04-26
90001993.SZ,159919,C,3.6,2023-04-26
90001994.SZ,159919,P,3.6,2023-04-26
90001995.SZ,159919,C,3.6,2023-09-27
90001996.SZ,159919,P,3.6,2023-09-27
90002047.SZ,159919,C,3.7,2023-05-24
90002048.SZ,159919,C,3.8,2023-05-24
90002049.SZ,159919,C,3.9,2023-05-24
90002050.SZ,159919,C,4.0,2023-05-24
90002051.SZ,159919,C,4.1,2023-05-24
90002052.SZ,159919,C,4.2,2023-05-24
90002053.SZ,159919,C,4.3,2023-05-24
90002054.SZ,159919,C,4.4,2023-05-24
90002055.SZ,159919,C,4.5,2023-05-24
90002056.SZ,159919,P,3.7,2023-05-24
90002057.SZ,159919,P,3.8,2023-05-24
90002058.SZ,159919,P,3.9,2023-05-24
90002059.SZ,159919,P,4.0,2023-05-24
90002060.SZ,159919,P,4.1,2023-05-24
90002061.SZ,159919,P,4.2,2023-05-24
90002062.SZ,159919,P,4.3,2023-05-24
90002063.SZ,159919,P,4.4,2023-05-24
90002064.SZ,159919,P,4.5,2023-05-24
90002089.SZ,159919,C,4.6,2023-05-24
90002090.SZ,159919,P,4.6,2023-05-24
90002103.SZ,159919,C,3.6,2023-05-24
90002104.SZ,159919,P,3.6,2023-05-24
90002141.SZ,159919,C,3.6,2023-12-27
90002142.SZ,159919,C,3.7,2023-12-27
90002143.SZ,159919,C,3.8,2023-12-27
90002144.SZ,159919,C,3.9,2023-12-27
90002145.SZ,159919,C,4.0,2023-12-27
90002146.SZ,159919,C,4.1,2023-12-27
90002147.SZ,159919,C,4.2,2023-12-27
90002148.SZ,159919,C,4.3,2023-12-27
90002149.SZ,159919,C,4.4,2023-12-27
90002150.SZ,159919,P,3.6,2023-12-27
90002151.SZ,159919,P,3.7,2023-12-27
90002152.SZ,159919,P,3.8,2023-12-27
90002153.SZ,159919,P,3.9,2023-12-27
90002154.SZ,159919,P,4.0,2023-12-27
90002155.SZ,159919,P,4.1,2023-12-27
90002156.SZ,159919,P,4.2,2023-12-27
90002157.SZ,159919,P,4.3,2023-12-27
90002158.SZ,159919,P,4.4,2023-12-27
90002177.SZ,159919,C,4.5,2023-12-27
90002178.SZ,159919,P,4.5,2023-12-27
90002229.SZ,159919,C,3.5,2023-07-26
90002230.SZ,159919,C,3.6,2023-07-26
90002231.SZ,159919,C,3.7,2023-07-26
90002232.SZ,159919,C,3.8,2023-07-26
90002233.SZ,159919,C,3.9,2023-07-26
90002234.SZ,159919,C,4.0,2023-07-26
90002235.SZ,159919,C,4.1,2023-07-26
90002236.SZ,159919,C,4.2,2023-07-26
90002237.SZ,159919,C,4.3,2023-07-26
90002238.SZ,159919,P,3.5,2023-07-26
90002239.SZ,159919,P,3.6,2023-07-26
90002240.SZ,159919,P,3.7,2023-07-26
90002241.SZ,159919,P,3.8,2023-07-26
90002242.SZ,159919,P,3.9,2023-07-26
90002243.SZ,159919,P,4.0,2023-07-26
90002244.SZ,159919,P,4.1,2023-07-26
90002245.SZ,159919,P,4.2,2023-07-26
90002246.SZ,159919,P,4.3,2023-07-26
90002265.SZ,159919,C,3.5,2023-09-27
90002266.SZ,159919,P,3.5,2023-09-27
90002267.SZ,159919,C,3.5,2023-12-27
90002268.SZ,159919,P,3.5,2023-12-27
90002311.SZ,159919,C,4.4,2023-07-26
90002312.SZ,159919,P,4.4,2023-07-26
90002313.SZ,159919,C,4.5,2023-07-26
90002314.SZ,159919,P,4.5,2023-07-26
90002357.SZ,159919,C,3.5,2023-08-23
90002358.SZ,159919,C,3.6,2023-08-23
90002359.SZ,159919,C,3.7,2023-08-23
90002360.SZ,159919,C,3.8,2023-08-23
90002361.SZ,159919,C,3.9,2023-08-23
90002362.SZ,159919,C,4.0,2023-08-23
90002363.SZ,159919,C,4.1,2023-08-23
90002364.SZ,159919,C,4.2,2023-08-23
90002365.SZ,159919,C,4.3,2023-08-23
90002366.SZ,159919,P,3.5,2023-08-23
90002367.SZ,159919,P,3.6,2023-08-23
90002368.SZ,159919,P,3.7,2023-08-23
90002369.SZ,159919,P,3.8,2023-08-23
90002370.SZ,159919,P,3.9,2023-08-23
90002371.SZ,159919,P,4.0,2023-08-23
90002372.SZ,159919,P,4.1,2023-08-23
90002373.SZ,159919,P,4.2,2023-08-23
90002374.SZ,159919,P,4.3,2023-08-23
90002395.SZ,159919,C,4.4,2023-08-23
90002396.SZ,159919,P,4.4,2023-08-23
90002403.SZ,159919,C,4.5,2023-08-23
90002404.SZ,159919,P,4.5,2023-08-23
90002441.SZ,159919,C,3.6,2024-03-27
90002442.SZ,159919,C,3.7,2024-03-27
90002443.SZ,159919,C,3.8,2024-03-27
90002444.SZ,159919,C,3.9,2024-03-27
90002445.SZ,159919,C,4.0,2024-03-27
90002446.SZ,159919,C,4.1,2024-03-27
90002447.SZ,159919,C,4.2,2024-03-27
90002448.SZ,159919,C,4.3,2024-03-27
90002449.SZ,159919,C,4.4,2024-03-27
90002450.SZ,159919,P,3.6,2024-03-27
90002451.SZ,159919,P,3.7,2024-03-27
90002452.SZ,159919,P,3.8,2024-03-27
90002453.SZ,159919,P,3.9,2024-03-27
90002454.SZ,159919,P,4.0,2024-03-27
90002455.SZ,159919,P,4.1,2024-03-27
90002456.SZ,159919,P,4.2,2024-03-27
90002457.SZ,159919,P,4.3,2024-03-27
90002458.SZ,159919,P,4.4,2024-03-27
90002481.SZ,159919,C,4.5,2024-03-27
90002482.SZ,159919,P,4.5,2024-03-27
90002485.SZ,159919,C,4.6,2023-08-23
90002486.SZ,159919,P,4.6,2023-08-23
90002487.SZ,159919,C,4.6,2023-12-27
90002488.SZ,159919,P,4.6,2023-12-27
90002489.SZ,159919,C,4.6,2024-03-27
90002490.SZ,159919,P,4.6,2024-03-27
90002509.SZ,159919,C,3.5,2024-03-27
90002510.SZ,159919,P,3.5,2024-03-27
90002555.SZ,159919,C,3.4,2023-10-25
90002556.SZ,159919,C,3.5,2023-10-25
90002557.SZ,159919,C,3.6,2023-10-25
90002558.SZ,159919,C,3.7,2023-10-25
90002559.SZ,159919,C,3.8,2023-10-25
90002560.SZ,159919,C,3.9,2023-10-25
90002561.SZ,159919,C,4.0,2023-10-25
90002562.SZ,159919,C,4.1,2023-10-25
90002563.SZ,159919,C,4.2,2023-10-25
90002564.SZ,159919,P,3.4,2023-10-25
90002565.SZ,159919,P,3.5,2023-10-25
90002566.SZ,159919,P,3.6,2023-10-25
90002567.SZ,159919,P,3.7,2023-10-25
90002568.SZ,159919,P,3.8,2023-10-25
90002569.SZ,159919,P,3.9,2023-10-25
90002570.SZ,159919,P,4.0,2023-10-25
90002571.SZ,159919,P,4.1,2023-10-25
90002572.SZ,159919,P,4.2,2023-10-25
90002603.SZ,159919,C,3.4,2023-09-27
90002604.SZ,159919,P,3.4,2023-09-27
90002605.SZ,159919,C,3.4,2023-12-27
90002606.SZ,159919,P,3.4,2023-12-27
90002607.SZ,159919,C,3.4,2024-03-27
90002608.SZ,159919,P,3.4,2024-03-27
90002617.SZ,159919,C,4.3,2023-10-25
90002618.SZ,159919,P,4.3,2023-10-25
90002627.SZ,159919,C,4.4,2023-10-25
90002628.SZ,159919,P,4.4,2023-10-25
90002689.SZ,159919,C,3.4,2023-11-22
90002690.SZ,159919,C,3.5,2023-11-22
90002691.SZ,159919,C,3.6,2023-11-22
90002692.SZ,159919,C,3.7,2023-11-22
90002693.SZ,159919,C,3.8,2023-11-22
90002694.SZ,159919,C,3.9,2023-11-22
90002695.SZ,159919,C,4.0,2023-11-22
90002696.SZ,159919,C,4.1,2023-11-22
90002697.SZ,159919,C,4.2,2023-11-22
90002698.SZ,159919,P,3.4,2023-11-22
90002699.SZ,159919,P,3.5,2023-11-22
90002700.SZ,159919,P,3.6,2023-11-22
90002701.SZ,159919,P,3.7,2023-11-22
90002702.SZ,159919,P,3.8,2023-11-22
90002703.SZ,159919,P,3.9,2023-11-22
90002704.SZ,159919,P,4.0,2023-11-22
90002705.SZ,159919,P,4.1,2023-11-22
90002706.SZ,159919,P,4.2,2023-11-22
90002739.SZ,159919,C,3.3,2023-10-25
90002740.SZ,159919,P,3.3,2023-10-25
90002741.SZ,159919,C,3.3,2023-11-22
90002742.SZ,159919,P,3.3,2023-11-22
90002743.SZ,159919,C,3.3,2023-12-27
90002744.SZ,159919,P,3.3,2023-12-27
90002745.SZ,159919,C,3.3,2024-03-27
90002746.SZ,159919,P,3.3,2024-03-27
90002763.SZ,159919,C,3.2,2023-10-25
90002764.SZ,159919,P,3.2,2023-10-25
90002765.SZ,159919,C,3.2,2023-11-22
90002766.SZ,159919,P,3.2,2023-11-22
90002767.SZ,159919,C,3.2,2023-12-27
90002768.SZ,159919,P,3.2,2023-12-27
90002769.SZ,159919,C,3.2,2024-03-27
90002770.SZ,159919,P,3.2,2024-03-27
90002831.SZ,159919,C,3.2,2024-06-26
90002832.SZ,159919,C,3.3,2024-06-26
90002833.SZ,159919,C,3.4,2024-06-26
90002834.SZ,159919,C,3.5,2024-06-26
90002835.SZ,159919,C,3.6,2024-06-26
90002836.SZ,159919,C,3.7,2024-06-26
90002837.SZ,159919,C,3.8,2024-06-26
90002838.SZ,159919,C,3.9,2024-06-26
90002839.SZ,159919,C,4.0,2024-06-26
90002840.SZ,159919,P,3.2,2024-06-26
90002841.SZ,159919,P,3.3,2024-06-26
90002842.SZ,159919,P,3.4,2024-06-26
90002843.SZ,159919,P,3.5,2024-06-26
90002844.SZ,159919,P,3.6,2024-06-26
90002845.SZ,159919,P,3.7,2024-06-26
90002846.SZ,159919,P,3.8,2024-06-26
90002847.SZ,159919,P,3.9,2024-06-26
90002848.SZ,159919,P,4.0,2024-06-26
90002873.SZ,159919,C,4.1,2024-06-26
90002874.SZ,159919,P,4.1,2024-06-26
90002887.SZ,159919,C,4.2,2024-06-26
90002888.SZ,159919,P,4.2,2024-06-26
90002927.SZ,159919,C,3.3,2024-01-24
90002928.SZ,159919,C,3.4,2024-01-24
90002929.SZ,159919,C,3.5,2024-01-24
90002930.SZ,159919,C,3.6,2024-01-24
90002931.SZ,159919,C,3.7,2024-01-24
90002932.SZ,159919,C,3.8,2024-01-24
90002933.SZ,159919,C,3.9,2024-01-24
90002934.SZ,159919,C,4.0,2024-01-24
90002935.SZ,159919,C,4.1,2024-01-24
90002936.SZ,159919,P,3.3,2024-01-24
90002937.SZ,159919,P,3.4,2024-01-24
90002938.SZ,159919,P,3.5,2024-01-24
90002939.SZ,159919,P,3.6,2024-01-24
90002940.SZ,159919,P,3.7,2024-01-24
90002941.SZ,159919,P,3.8,2024-01-24
