ts_code,exchange,name,per_unit,opt_code,opt_type,call_put,exercise_type,exercise_price,s_month,maturity_date,list_price,list_date,delist_date,last_edate,last_ddate,quote_unit,min_price_chg
10006382.SH,SSE,华夏上证50ETF期权2312认沽2.65,10000.0,OP510050.SH,ETF期权,P,欧式,2.65,202312,20231227,0.222,20231127,20231227,20231227,20231228,人民币元,0.0001
10006364.SH,SSE,华夏上证50ETF期权2401认沽2.657,10161.0,OP510050.SH,ETF期权,P,欧式,2.657,202401,20240124,0.22,20231124,20240124,20240124,20240125,人民币元,0.0001
10006363.SH,SSE,华夏上证50ETF期权2401认购2.657,10161.0,OP510050.SH,ETF期权,C,欧式,2.657,202401,20240124,0.0059,20231124,20240124,20240124,20240125,人民币元,0.0001
10006275.SH,SSE,华夏上证50ETF期权2401认购2.313,10161.0,OP510050.SH,ETF期权,C,欧式,2.313,202401,20240124,0.1489,20231123,20240124,20240124,20240125,人民币元,0.0001
10006311.SH,SSE,南方中证500ETF期权2401认购5.25,10000.0,OP510500.SH,ETF期权,C,欧式,5.25,202401,20240124,0.425,20231123,20240124,20240124,20240125,人民币元,0.0001
10006352.SH,SSE,易方达上证科创板50ETF期权2401认购1.05,10000.0,OP588080.SH,ETF期权,C,欧式,1.05,202401,20240124,0.0032,20231123,20240124,20240124,20240125,人民币元,0.0001
10006328.SH,SSE,华夏上证科创板50ETF期权2401认购0.75,10000.0,OP588000.SH,ETF期权,C,欧式,0.75,202401,20240124,0.1668,20231123,20240124,20240124,20240125,人民币元,0.0001
10006321.SH,SSE,南方中证500ETF期权2401认沽5.50,10000.0,OP510500.SH,ETF期权,P,欧式,5.5,202401,20240124,0.0709,20231123,20240124,20240124,20240125,人民币元,0.0001
10006300.SH,SSE,华泰柏瑞沪深300ETF期权2401认沽3.133,10214.0,OP510300.SH,ETF期权,P,欧式,3.133,202401,20240124,0.0031,20231123,20240124,20240124,20240125,人民币元,0.0001
10006343.SH,SSE,华夏上证科创板50ETF期权2401认沽1.05,10000.0,OP588000.SH,ETF期权,P,欧式,1.05,202401,20240124,0.1398,20231123,20240124,20240124,20240125,人民币元,0.0001
10006313.SH,SSE,南方中证500ETF期权2401认购5.75,10000.0,OP510500.SH,ETF期权,C,欧式,5.75,202401,20240124,0.0818,20231123,20240124,20240124,20240125,人民币元,0.0001
10006335.SH,SSE,华夏上证科创板50ETF期权2401认购1.10,10000.0,OP588000.SH,ETF期权,C,欧式,1.1,202401,20240124,0.0029,20231123,20240124,20240124,20240125,人民币元,0.0001
10006357.SH,SSE,易方达上证科创板50ETF期权2401认沽0.85,10000.0,OP588080.SH,ETF期权,P,欧式,0.85,202401,20240124,0.011,20231123,20240124,20240124,20240125,人民币元,0.0001
10006320.SH,SSE,南方中证500ETF期权2401认沽5.25,10000.0,OP510500.SH,ETF期权,P,欧式,5.25,202401,20240124,0.0239,20231123,20240124,20240124,20240125,人民币元,0.0001
10006333.SH,SSE,华夏上证科创板50ETF期权2401认购1.00,10000.0,OP588000.SH,ETF期权,C,欧式,1.0,202401,20240124,0.0087,20231123,20240124,20240124,20240125,人民币元,0.0001
10006348.SH,SSE,易方达上证科创板50ETF期权2401认购0.85,10000.0,OP588080.SH,ETF期权,C,欧式,0.85,202401,20240124,0.0551,20231123,20240124,20240124,20240125,人民币元,0.0001
10006290.SH,SSE,华夏上证50ETF期权2401认沽2.608,10161.0,OP510050.SH,ETF期权,P,欧式,2.608,202401,20240124,0.1819,20231123,20240124,20240124,20240125,人民币元,0.0001
10006310.SH,SSE,南方中证500ETF期权2401认购5.00,10000.0,OP510500.SH,ETF期权,C,欧式,5.0,202401,20240124,0.668,20231123,20240124,20240124,20240125,人民币元,0.0001
10006329.SH,SSE,华夏上证科创板50ETF期权2401认购0.80,10000.0,OP588000.SH,ETF期权,C,欧式,0.8,202401,20240124,0.1171,20231123,20240124,20240124,20240125,人民币元,0.0001
10006301.SH,SSE,华泰柏瑞沪深300ETF期权2401认沽3.231,10214.0,OP510300.SH,ETF期权,P,欧式,3.231,202401,20240124,0.007,20231123,20240124,20240124,20240125,人民币元,0.0001
10006350.SH,SSE,易方达上证科创板50ETF期权2401认购0.95,10000.0,OP588080.SH,ETF期权,C,欧式,0.95,202401,20240124,0.0127,20231123,20240124,20240124,20240125,人民币元,0.0001
10006279.SH,SSE,华夏上证50ETF期权2401认购2.51,10161.0,OP510050.SH,ETF期权,C,欧式,2.51,202401,20240124,0.0333,20231123,20240124,20240124,20240125,人民币元,0.0001
10006331.SH,SSE,华夏上证科创板50ETF期权2401认购0.90,10000.0,OP588000.SH,ETF期权,C,欧式,0.9,202401,20240124,0.0382,20231123,20240124,20240124,20240125,人民币元,0.0001
10006340.SH,SSE,华夏上证科创板50ETF期权2401认沽0.90,10000.0,OP588000.SH,ETF期权,P,欧式,0.9,202401,20240124,0.0231,20231123,20240124,20240124,20240125,人民币元,0.0001
10006337.SH,SSE,华夏上证科创板50ETF期权2401认沽0.75,10000.0,OP588000.SH,ETF期权,P,欧式,0.75,202401,20240124,0.0008,20231123,20240124,20240124,20240125,人民币元,0.0001
10006294.SH,SSE,华泰柏瑞沪深300ETF期权2401认购3.427,10214.0,OP510300.SH,ETF期权,C,欧式,3.427,202401,20240124,0.164,20231123,20240124,20240124,20240125,人民币元,0.0001
10006302.SH,SSE,华泰柏瑞沪深300ETF期权2401认沽3.329,10214.0,OP510300.SH,ETF期权,P,欧式,3.329,202401,20240124,0.0158,20231123,20240124,20240124,20240125,人民币元,0.0001
10006315.SH,SSE,南方中证500ETF期权2401认购6.25,10000.0,OP510500.SH,ETF期权,C,欧式,6.25,202401,20240124,0.0103,20231123,20240124,20240124,20240125,人民币元,0.0001
10006359.SH,SSE,易方达上证科创板50ETF期权2401认沽0.95,10000.0,OP588080.SH,ETF期权,P,欧式,0.95,202401,20240124,0.0693,20231123,20240124,20240124,20240125,人民币元,0.0001
10006285.SH,SSE,华夏上证50ETF期权2401认沽2.362,10161.0,OP510050.SH,ETF期权,P,欧式,2.362,202401,20240124,0.0239,20231123,20240124,20240124,20240125,人民币元,0.0001
10006291.SH,SSE,华泰柏瑞沪深300ETF期权2401认购3.133,10214.0,OP510300.SH,ETF期权,C,欧式,3.133,202401,20240124,0.4345,20231123,20240124,20240124,20240125,人民币元,0.0001
10006312.SH,SSE,南方中证500ETF期权2401认购5.50,10000.0,OP510500.SH,ETF期权,C,欧式,5.5,202401,20240124,0.211,20231123,20240124,20240124,20240125,人民币元,0.0001
10006318.SH,SSE,南方中证500ETF期权2401认沽4.90,10000.0,OP510500.SH,ETF期权,P,欧式,4.9,202401,20240124,0.0058,20231123,20240124,20240124,20240125,人民币元,0.0001
10006304.SH,SSE,华泰柏瑞沪深300ETF期权2401认沽3.525,10214.0,OP510300.SH,ETF期权,P,欧式,3.525,202401,20240124,0.0692,20231123,20240124,20240124,20240125,人民币元,0.0001
10006355.SH,SSE,易方达上证科创板50ETF期权2401认沽0.75,10000.0,OP588080.SH,ETF期权,P,欧式,0.75,202401,20240124,0.0013,20231123,20240124,20240124,20240125,人民币元,0.0001
10006332.SH,SSE,华夏上证科创板50ETF期权2401认购0.95,10000.0,OP588000.SH,ETF期权,C,欧式,0.95,202401,20240124,0.0187,20231123,20240124,20240124,20240125,人民币元,0.0001
10006316.SH,SSE,南方中证500ETF期权2401认购6.50,10000.0,OP510500.SH,ETF期权,C,欧式,6.5,202401,20240124,0.0062,20231123,20240124,20240124,20240125,人民币元,0.0001
10006336.SH,SSE,华夏上证科创板50ETF期权2401认沽0.70,10000.0,OP588000.SH,ETF期权,P,欧式,0.7,202401,20240124,0.0001,20231123,20240124,20240124,20240125,人民币元,0.0001
10006323.SH,SSE,南方中证500ETF期权2401认沽6.00,10000.0,OP510500.SH,ETF期权,P,欧式,6.0,202401,20240124,0.386,20231123,20240124,20240124,20240125,人民币元,0.0001
10006282.SH,SSE,华夏上证50ETF期权2401认沽2.214,10161.0,OP510050.SH,ETF期权,P,欧式,2.214,202401,20240124,0.0037,20231123,20240124,20240124,20240125,人民币元,0.0001
10006281.SH,SSE,华夏上证50ETF期权2401认购2.608,10161.0,OP510050.SH,ETF期权,C,欧式,2.608,202401,20240124,0.0132,20231123,20240124,20240124,20240125,人民币元,0.0001
10006306.SH,SSE,华泰柏瑞沪深300ETF期权2401认沽3.72,10214.0,OP510300.SH,ETF期权,P,欧式,3.72,202401,20240124,0.1961,20231123,20240124,20240124,20240125,人民币元,0.0001
10006330.SH,SSE,华夏上证科创板50ETF期权2401认购0.85,10000.0,OP588000.SH,ETF期权,C,欧式,0.85,202401,20240124,0.0721,20231123,20240124,20240124,20240125,人民币元,0.0001
10006354.SH,SSE,易方达上证科创板50ETF期权2401认沽0.70,10000.0,OP588080.SH,ETF期权,P,欧式,0.7,202401,20240124,0.0007,20231123,20240124,20240124,20240125,人民币元,0.0001
10006277.SH,SSE,华夏上证50ETF期权2401认购2.411,10161.0,OP510050.SH,ETF期权,C,欧式,2.411,202401,20240124,0.0753,20231123,20240124,20240124,20240125,人民币元,0.0001
10006342.SH,SSE,华夏上证科创板50ETF期权2401认沽1.00,10000.0,OP588000.SH,ETF期权,P,欧式,1.0,202401,20240124,0.0943,20231123,20240124,20240124,20240125,人民币元,0.0001
10006303.SH,SSE,华泰柏瑞沪深300ETF期权2401认沽3.427,10214.0,OP510300.SH,ETF期权,P,欧式,3.427,202401,20240124,0.0344,20231123,20240124,20240124,20240125,人民币元,0.0001
10006345.SH,SSE,易方达上证科创板50ETF期权2401认购0.70,10000.0,OP588080.SH,ETF期权,C,欧式,0.7,202401,20240124,0.1956,20231123,20240124,20240124,20240125,人民币元,0.0001
10006297.SH,SSE,华泰柏瑞沪深300ETF期权2401认购3.72,10214.0,OP510300.SH,ETF期权,C,欧式,3.72,202401,20240124,0.0282,20231123,20240124,20240124,20240125,人民币元,0.0001
10006286.SH,SSE,华夏上证50ETF期权2401认沽2.411,10161.0,OP510050.SH,ETF期权,P,欧式,2.411,202401,20240124,0.0414,20231123,20240124,20240124,20240125,人民币元,0.0001
10006360.SH,SSE,易方达上证科创板50ETF期权2401认沽1.00,10000.0,OP588080.SH,ETF期权,P,欧式,1.0,202401,20240124,0.1132,20231123,20240124,20240124,20240125,人民币元,0.0001
10006356.SH,SSE,易方达上证科创板50ETF期权2401认沽0.80,10000.0,OP588080.SH,ETF期权,P,欧式,0.8,202401,20240124,0.0033,20231123,20240124,20240124,20240125,人民币元,0.0001
10006324.SH,SSE,南方中证500ETF期权2401认沽6.25,10000.0,OP510500.SH,ETF期权,P,欧式,6.25,202401,20240124,0.6247,20231123,20240124,20240124,20240125,人民币元,0.0001
10006346.SH,SSE,易方达上证科创板50ETF期权2401认购0.75,10000.0,OP588080.SH,ETF期权,C,欧式,0.75,202401,20240124,0.1458,20231123,20240124,20240124,20240125,人民币元,0.0001
10006334.SH,SSE,华夏上证科创板50ETF期权2401认购1.05,10000.0,OP588000.SH,ETF期权,C,欧式,1.05,202401,20240124,0.0047,20231123,20240124,20240124,20240125,人民币元,0.0001
10006326.SH,SSE,南方中证500ETF期权2401认沽6.75,10000.0,OP510500.SH,ETF期权,P,欧式,6.75,202401,20240124,1.1143,20231123,20240124,20240124,20240125,人民币元,0.0001
10006296.SH,SSE,华泰柏瑞沪深300ETF期权2401认购3.622,10214.0,OP510300.SH,ETF期权,C,欧式,3.622,202401,20240124,0.0539,20231123,20240124,20240124,20240125,人民币元,0.0001
10006308.SH,SSE,华泰柏瑞沪深300ETF期权2401认沽3.916,10214.0,OP510300.SH,ETF期权,P,欧式,3.916,202401,20240124,0.389,20231123,20240124,20240124,20240125,人民币元,0.0001
10006344.SH,SSE,华夏上证科创板50ETF期权2401认沽1.10,10000.0,OP588000.SH,ETF期权,P,欧式,1.1,202401,20240124,0.187,20231123,20240124,20240124,20240125,人民币元,0.0001
10006361.SH,SSE,易方达上证科创板50ETF期权2401认沽1.05,10000.0,OP588080.SH,ETF期权,P,欧式,1.05,202401,20240124,0.1599,20231123,20240124,20240124,20240125,人民币元,0.0001
10006319.SH,SSE,南方中证500ETF期权2401认沽5.00,10000.0,OP510500.SH,ETF期权,P,欧式,5.0,202401,20240124,0.0091,20231123,20240124,20240124,20240125,人民币元,0.0001
10006314.SH,SSE,南方中证500ETF期权2401认购6.00,10000.0,OP510500.SH,ETF期权,C,欧式,6.0,202401,20240124,0.0271,20231123,20240124,20240124,20240125,人民币元,0.0001
10006307.SH,SSE,华泰柏瑞沪深300ETF期权2401认沽3.818,10214.0,OP510300.SH,ETF期权,P,欧式,3.818,202401,20240124,0.289,20231123,20240124,20240124,20240125,人民币元,0.0001
10006287.SH,SSE,华夏上证50ETF期权2401认沽2.46,10161.0,OP510050.SH,ETF期权,P,欧式,2.46,202401,20240124,0.0656,20231123,20240124,20240124,20240125,人民币元,0.0001
10006299.SH,SSE,华泰柏瑞沪深300ETF期权2401认购3.916,10214.0,OP510300.SH,ETF期权,C,欧式,3.916,202401,20240124,0.0088,20231123,20240124,20240124,20240125,人民币元,0.0001
10006274.SH,SSE,华夏上证50ETF期权2401认购2.264,10161.0,OP510050.SH,ETF期权,C,欧式,2.264,202401,20240124,0.1909,20231123,20240124,20240124,20240125,人民币元,0.0001
