option_code,underlying_etf,option_type,strike,expiry
90005432.SZ,159915,P,1.6,2025-04-23
90005433.SZ,159915,P,1.65,2025-04-23
90005434.SZ,159915,P,1.7,2025-04-23
90005435.SZ,159915,P,1.75,2025-04-23
90005436.SZ,159915,P,1.8,2025-04-23
90005437.SZ,159915,C,1.6,2025-05-28
90005438.SZ,159915,C,1.65,2025-05-28
90005439.SZ,159915,C,1.7,2025-05-28
90005440.SZ,159915,C,1.75,2025-05-28
90005441.SZ,159915,C,1.8,2025-05-28
90005442.SZ,159915,P,1.6,2025-05-28
90005443.SZ,159915,P,1.65,2025-05-28
90005444.SZ,159915,P,1.7,2025-05-28
90005445.SZ,159915,P,1.75,2025-05-28
90005446.SZ,159915,P,1.8,2025-05-28
90005447.SZ,159915,C,1.6,2025-06-25
90005448.SZ,159915,C,1.65,2025-06-25
90005449.SZ,159915,C,1.7,2025-06-25
90005450.SZ,159915,P,1.6,2025-06-25
90005451.SZ,159915,P,1.65,2025-06-25
90005452.SZ,159915,P,1.7,2025-06-25
90005453.SZ,159915,C,1.6,2025-09-24
90005454.SZ,159915,C,1.65,2025-09-24
90005455.SZ,159915,C,1.7,2025-09-24
90005456.SZ,159915,C,1.75,2025-09-24
90005457.SZ,159915,P,1.6,2025-09-24
90005458.SZ,159915,P,1.65,2025-09-24
90005459.SZ,159915,P,1.7,2025-09-24
90005460.SZ,159915,P,1.75,2025-09-24
90005531.SZ,159915,C,1.7,2025-12-24
90005532.SZ,159915,C,1.75,2025-12-24
90005533.SZ,159915,C,1.8,2025-12-24
90005534.SZ,159915,C,1.85,2025-12-24
90005535.SZ,159915,C,1.9,2025-12-24
90005536.SZ,159915,C,1.95,2025-12-24
90005537.SZ,159915,C,2.0,2025-12-24
90005538.SZ,159915,C,2.05,2025-12-24
90005539.SZ,159915,C,2.1,2025-12-24
90005540.SZ,159915,P,1.7,2025-12-24
90005541.SZ,159915,P,1.75,2025-12-24
90005542.SZ,159915,P,1.8,2025-12-24
90005543.SZ,159915,P,1.85,2025-12-24
90005544.SZ,159915,P,1.9,2025-12-24
90005545.SZ,159915,P,1.95,2025-12-24
90005546.SZ,159915,P,2.0,2025-12-24
90005547.SZ,159915,P,2.05,2025-12-24
90005548.SZ,159915,P,2.1,2025-12-24
90005587.SZ,159915,C,2.15,2025-12-24
90005588.SZ,159915,P,2.15,2025-12-24
90005593.SZ,159915,C,2.2,2025-12-24
90005594.SZ,159915,P,2.2,2025-12-24
90005597.SZ,159915,C,2.25,2025-12-24
90005598.SZ,159915,P,2.25,2025-12-24
90005627.SZ,159915,C,1.75,2025-07-23
90005628.SZ,159915,C,1.8,2025-07-23
90005629.SZ,159915,C,1.85,2025-07-23
90005630.SZ,159915,C,1.9,2025-07-23
90005631.SZ,159915,C,1.95,2025-07-23
90005632.SZ,159915,C,2.0,2025-07-23
90005633.SZ,159915,C,2.05,2025-07-23
90005634.SZ,159915,C,2.1,2025-07-23
90005635.SZ,159915,C,2.15,2025-07-23
90005636.SZ,159915,P,1.75,2025-07-23
90005637.SZ,159915,P,1.8,2025-07-23
90005638.SZ,159915,P,1.85,2025-07-23
90005639.SZ,159915,P,1.9,2025-07-23
90005640.SZ,159915,P,1.95,2025-07-23
90005641.SZ,159915,P,2.0,2025-07-23
90005642.SZ,159915,P,2.05,2025-07-23
90005643.SZ,159915,P,2.1,2025-07-23
90005644.SZ,159915,P,2.15,2025-07-23
90005681.SZ,159915,C,2.2,2025-07-23
90005682.SZ,159915,P,2.2,2025-07-23
90005687.SZ,159915,C,2.25,2025-07-23
90005688.SZ,159915,P,2.25,2025-07-23
90005713.SZ,159915,C,1.9,2025-08-27
90005714.SZ,159915,C,1.95,2025-08-27
90005715.SZ,159915,C,2.0,2025-08-27
90005716.SZ,159915,C,2.05,2025-08-27
90005717.SZ,159915,C,2.1,2025-08-27
90005718.SZ,159915,C,2.15,2025-08-27
90005719.SZ,159915,C,2.2,2025-08-27
90005720.SZ,159915,C,2.25,2025-08-27
90005721.SZ,159915,C,2.3,2025-08-27
90005722.SZ,159915,P,1.9,2025-08-27
90005723.SZ,159915,P,1.95,2025-08-27
90005724.SZ,159915,P,2.0,2025-08-27
90005725.SZ,159915,P,2.05,2025-08-27
90005726.SZ,159915,P,2.1,2025-08-27
90005727.SZ,159915,P,2.15,2025-08-27
90005728.SZ,159915,P,2.2,2025-08-27
90005729.SZ,159915,P,2.25,2025-08-27
90005730.SZ,159915,P,2.3,2025-08-27
90005769.SZ,159915,C,2.3,2025-07-23
90005770.SZ,159915,P,2.3,2025-07-23
90005771.SZ,159915,C,2.3,2025-12-24
90005772.SZ,159915,P,2.3,2025-12-24
90005775.SZ,159915,C,2.35,2025-07-23
90005776.SZ,159915,P,2.35,2025-07-23
90005777.SZ,159915,C,2.35,2025-08-27
90005778.SZ,159915,P,2.35,2025-08-27
90005779.SZ,159915,C,2.35,2025-12-24
90005780.SZ,159915,P,2.35,2025-12-24
90005801.SZ,159915,C,2.4,2025-07-23
90005802.SZ,159915,P,2.4,2025-07-23
90005803.SZ,159915,C,2.4,2025-08-27
90005804.SZ,159915,P,2.4,2025-08-27
90005805.SZ,159915,C,2.4,2025-12-24
90005806.SZ,159915,P,2.4,2025-12-24
90005819.SZ,159915,C,2.45,2025-07-23
90005820.SZ,159915,P,2.45,2025-07-23
90005821.SZ,159915,C,2.45,2025-08-27
90005822.SZ,159915,P,2.45,2025-08-27
90005823.SZ,159915,C,2.45,2025-12-24
90005824.SZ,159915,P,2.45,2025-12-24
90005841.SZ,159915,C,2.5,2025-07-23
90005842.SZ,159915,P,2.5,2025-07-23
90005843.SZ,159915,C,2.5,2025-08-27
90005844.SZ,159915,P,2.5,2025-08-27
90005845.SZ,159915,C,2.5,2025-09-24
90005846.SZ,159915,P,2.5,2025-09-24
90005847.SZ,159915,C,2.5,2025-12-24
90005848.SZ,159915,P,2.5,2025-12-24
90005883.SZ,159915,C,2.1,2026-03-25
90005884.SZ,159915,C,2.15,2026-03-25
90005885.SZ,159915,C,2.2,2026-03-25
90005886.SZ,159915,C,2.25,2026-03-25
90005887.SZ,159915,C,2.3,2026-03-25
90005888.SZ,159915,C,2.35,2026-03-25
90005889.SZ,159915,C,2.4,2026-03-25
90005890.SZ,159915,C,2.45,2026-03-25
90005891.SZ,159915,C,2.5,2026-03-25
90005892.SZ,159915,P,2.1,2026-03-25
90005893.SZ,159915,P,2.15,2026-03-25
90005894.SZ,159915,P,2.2,2026-03-25
90005895.SZ,159915,P,2.25,2026-03-25
90005896.SZ,159915,P,2.3,2026-03-25
90005897.SZ,159915,P,2.35,2026-03-25
90005898.SZ,159915,P,2.4,2026-03-25
90005899.SZ,159915,P,2.45,2026-03-25
90005900.SZ,159915,P,2.5,2026-03-25
90005939.SZ,159915,C,2.55,2025-08-27
90005940.SZ,159915,P,2.55,2025-08-27
90005941.SZ,159915,C,2.55,2025-09-24
90005942.SZ,159915,P,2.55,2025-09-24
90005943.SZ,159915,C,2.55,2025-12-24
90005944.SZ,159915,P,2.55,2025-12-24
90005945.SZ,159915,C,2.55,2026-03-25
90005946.SZ,159915,P,2.55,2026-03-25
90005963.SZ,159915,C,2.6,2025-08-27
90005964.SZ,159915,P,2.6,2025-08-27
90005965.SZ,159915,C,2.6,2025-09-24
90005966.SZ,159915,P,2.6,2025-09-24
90005967.SZ,159915,C,2.6,2025-12-24
90005968.SZ,159915,P,2.6,2025-12-24
90005969.SZ,159915,C,2.6,2026-03-25
90005970.SZ,159915,P,2.6,2026-03-25
90005987.SZ,159915,C,2.65,2025-08-27
90005988.SZ,159915,P,2.65,2025-08-27
90005989.SZ,159915,C,2.65,2025-09-24
90005990.SZ,159915,P,2.65,2025-09-24
90005991.SZ,159915,C,2.65,2025-12-24
90005992.SZ,159915,P,2.65,2025-12-24
90005993.SZ,159915,C,2.65,2026-03-25
90005994.SZ,159915,P,2.65,2026-03-25
90006003.SZ,159915,C,2.7,2025-08-27
90006004.SZ,159915,P,2.7,2025-08-27
90006005.SZ,159915,C,2.7,2025-09-24
90006006.SZ,159915,P,2.7,2025-09-24
90006007.SZ,159915,C,2.7,2025-12-24
90006008.SZ,159915,P,2.7,2025-12-24
90006009.SZ,159915,C,2.7,2026-03-25
90006010.SZ,159915,P,2.7,2026-03-25
90006019.SZ,159915,C,2.75,2025-08-27
90006020.SZ,159915,C,2.8,2025-08-27
90006021.SZ,159915,P,2.75,2025-08-27
90006022.SZ,159915,P,2.8,2025-08-27
90006023.SZ,159915,C,2.75,2025-09-24
90006024.SZ,159915,C,2.8,2025-09-24
90006025.SZ,159915,P,2.75,2025-09-24
90006026.SZ,159915,P,2.8,2025-09-24
90006027.SZ,159915,C,2.75,2025-12-24
90006028.SZ,159915,C,2.8,2025-12-24
90006029.SZ,159915,P,2.75,2025-12-24
90006030.SZ,159915,P,2.8,2025-12-24
90006031.SZ,159915,C,2.75,2026-03-25
90006032.SZ,159915,C,2.8,2026-03-25
90006033.SZ,159915,P,2.75,2026-03-25
90006034.SZ,159915,P,2.8,2026-03-25
90006067.SZ,159915,C,2.85,2025-08-27
90006068.SZ,159915,P,2.85,2025-08-27
90006069.SZ,159915,C,2.85,2025-09-24
90006070.SZ,159915,P,2.85,2025-09-24
90006071.SZ,159915,C,2.85,2025-12-24
90006072.SZ,159915,P,2.85,2025-12-24
90006073.SZ,159915,C,2.85,2026-03-25
90006074.SZ,159915,P,2.85,2026-03-25
90006091.SZ,159915,C,2.9,2025-08-27
90006092.SZ,159915,C,2.95,2025-08-27
90006093.SZ,159915,P,2.9,2025-08-27
90006094.SZ,159915,P,2.95,2025-08-27
90006095.SZ,159915,C,2.9,2025-09-24
90006096.SZ,159915,C,2.95,2025-09-24
90006097.SZ,159915,P,2.9,2025-09-24
90006098.SZ,159915,P,2.95,2025-09-24
90006099.SZ,159915,C,2.9,2025-12-24
90006100.SZ,159915,C,2.95,2025-12-24
90006101.SZ,159915,P,2.9,2025-12-24
90006102.SZ,159915,P,2.95,2025-12-24
90006103.SZ,159915,C,2.9,2026-03-25
90006104.SZ,159915,C,2.95,2026-03-25
90006105.SZ,159915,P,2.9,2026-03-25
90006106.SZ,159915,P,2.95,2026-03-25
90006141.SZ,159915,C,2.5,2025-10-22
90006142.SZ,159915,C,2.55,2025-10-22
90006143.SZ,159915,C,2.6,2025-10-22
90006144.SZ,159915,C,2.65,2025-10-22
90006145.SZ,159915,C,2.7,2025-10-22
90006146.SZ,159915,C,2.75,2025-10-22
90006147.SZ,159915,C,2.8,2025-10-22
90006148.SZ,159915,C,2.85,2025-10-22
90006149.SZ,159915,C,2.9,2025-10-22
90006150.SZ,159915,P,2.5,2025-10-22
90006151.SZ,159915,P,2.55,2025-10-22
90006152.SZ,159915,P,2.6,2025-10-22
90006153.SZ,159915,P,2.65,2025-10-22
90006154.SZ,159915,P,2.7,2025-10-22
90006155.SZ,159915,P,2.75,2025-10-22
90006156.SZ,159915,P,2.8,2025-10-22
90006157.SZ,159915,P,2.85,2025-10-22
90006158.SZ,159915,P,2.9,2025-10-22
90006197.SZ,159915,C,3.0,2025-09-24
90006198.SZ,159915,P,3.0,2025-09-24
90006199.SZ,159915,C,2.95,2025-10-22
90006200.SZ,159915,C,3.0,2025-10-22
90006201.SZ,159915,P,2.95,2025-10-22
90006202.SZ,159915,P,3.0,2025-10-22
90006203.SZ,159915,C,3.0,2025-12-24
90006204.SZ,159915,P,3.0,2025-12-24
90006205.SZ,159915,C,3.0,2026-03-25
90006206.SZ,159915,P,3.0,2026-03-25
90006225.SZ,159915,C,3.1,2025-09-24
90006226.SZ,159915,P,3.1,2025-09-24
90006227.SZ,159915,C,3.1,2025-10-22
90006228.SZ,159915,P,3.1,2025-10-22
90006229.SZ,159915,C,3.1,2025-12-24
90006230.SZ,159915,P,3.1,2025-12-24
90006231.SZ,159915,C,3.1,2026-03-25
90006232.SZ,159915,P,3.1,2026-03-25
90006233.SZ,159915,C,3.2,2025-09-24
90006234.SZ,159915,C,3.3,2025-09-24
90006235.SZ,159915,P,3.2,2025-09-24
90006236.SZ,159915,P,3.3,2025-09-24
90006237.SZ,159915,C,3.2,2025-10-22
90006238.SZ,159915,C,3.3,2025-10-22
90006239.SZ,159915,P,3.2,2025-10-22
90006240.SZ,159915,P,3.3,2025-10-22
90006241.SZ,159915,C,3.2,2025-12-24
90006242.SZ,159915,C,3.3,2025-12-24
90006243.SZ,159915,P,3.2,2025-12-24
90006244.SZ,159915,P,3.3,2025-12-24
90006245.SZ,159915,C,3.2,2026-03-25
90006246.SZ,159915,C,3.3,2026-03-25
90006247.SZ,159915,P,3.2,2026-03-25
90006248.SZ,159915,P,3.3,2026-03-25
90006277.SZ,159915,C,3.4,2025-09-24
90006278.SZ,159915,P,3.4,2025-09-24
90006279.SZ,159915,C,3.4,2025-10-22
90006280.SZ,159915,P,3.4,2025-10-22
90006281.SZ,159915,C,3.4,2025-12-24
90006282.SZ,159915,P,3.4,2025-12-24
90006283.SZ,159915,C,3.4,2026-03-25
90006284.SZ,159915,P,3.4,2026-03-25
90006285.SZ,159915,C,3.5,2025-09-24
90006286.SZ,159915,P,3.5,2025-09-24
90006287.SZ,159915,C,3.5,2025-10-22
90006288.SZ,159915,P,3.5,2025-10-22
90006289.SZ,159915,C,3.5,2025-12-24
90006290.SZ,159915,P,3.5,2025-12-24
90006291.SZ,159915,C,3.5,2026-03-25
90006292.SZ,159915,P,3.5,2026-03-25
90006319.SZ,159915,C,2.9,2025-11-26
90006320.SZ,159915,C,2.95,2025-11-26
90006321.SZ,159915,C,3.0,2025-11-26
90006322.SZ,159915,C,3.1,2025-11-26
90006323.SZ,159915,C,3.2,2025-11-26
90006324.SZ,159915,C,3.3,2025-11-26
90006325.SZ,159915,C,3.4,2025-11-26
90006326.SZ,159915,C,3.5,2025-11-26
90006327.SZ,159915,C,3.6,2025-11-26
90006328.SZ,159915,P,2.9,2025-11-26
90006329.SZ,159915,P,2.95,2025-11-26
90006330.SZ,159915,P,3.0,2025-11-26
90006331.SZ,159915,P,3.1,2025-11-26
90006332.SZ,159915,P,3.2,2025-11-26
90006333.SZ,159915,P,3.3,2025-11-26
90006334.SZ,159915,P,3.4,2025-11-26
90006335.SZ,159915,P,3.5,2025-11-26
90006336.SZ,159915,P,3.6,2025-11-26
90006379.SZ,159915,C,3.6,2025-10-22
90006380.SZ,159915,P,3.6,2025-10-22
90006381.SZ,159915,C,3.6,2025-12-24
90006382.SZ,159915,P,3.6,2025-12-24
90006383.SZ,159915,C,3.6,2026-03-25
90006384.SZ,159915,P,3.6,2026-03-25
90006387.SZ,159915,C,2.85,2025-11-26
90006388.SZ,159915,P,2.85,2025-11-26
90006431.SZ,159915,C,2.75,2025-11-26
90006432.SZ,159915,C,2.8,2025-11-26
90006433.SZ,159915,P,2.75,2025-11-26
90006434.SZ,159915,P,2.8,2025-11-26
90006437.SZ,159915,C,2.7,2025-11-26
90006438.SZ,159915,P,2.7,2025-11-26
90006459.SZ,159915,C,2.8,2026-06-24
90006460.SZ,159915,C,2.85,2026-06-24
90006461.SZ,159915,C,2.9,2026-06-24
90006462.SZ,159915,C,2.95,2026-06-24
90006463.SZ,159915,C,3.0,2026-06-24
90006464.SZ,159915,C,3.1,2026-06-24
90006465.SZ,159915,C,3.2,2026-06-24
90006466.SZ,159915,C,3.3,2026-06-24
90006467.SZ,159915,C,3.4,2026-06-24
90006468.SZ,159915,P,2.8,2026-06-24
90006469.SZ,159915,P,2.85,2026-06-24
90006470.SZ,159915,P,2.9,2026-06-24
90006471.SZ,159915,P,2.95,2026-06-24
90006472.SZ,159915,P,3.0,2026-06-24
90006473.SZ,159915,P,3.1,2026-06-24
90006474.SZ,159915,P,3.2,2026-06-24
90006475.SZ,159915,P,3.3,2026-06-24
90006476.SZ,159915,P,3.4,2026-06-24
90006517.SZ,159915,C,3.5,2026-06-24
90006518.SZ,159915,P,3.5,2026-06-24
90006521.SZ,159915,C,3.6,2026-06-24
90006522.SZ,159915,P,3.6,2026-06-24
90006529.SZ,159915,C,3.7,2025-11-26
90006530.SZ,159915,P,3.7,2025-11-26
90006531.SZ,159915,C,3.7,2025-12-24
90006532.SZ,159915,P,3.7,2025-12-24
90006533.SZ,159915,C,3.7,2026-03-25
90006534.SZ,159915,P,3.7,2026-03-25
90006535.SZ,159915,C,3.7,2026-06-24
90006536.SZ,159915,P,3.7,2026-06-24
90006619.SZ,159915,C,2.7,2026-06-24
90006620.SZ,159915,C,2.75,2026-06-24
90006621.SZ,159915,P,2.7,2026-06-24
90006622.SZ,159915,P,2.75,2026-06-24
90006653.SZ,159915,C,2.8,2026-01-28
90006654.SZ,159915,C,2.85,2026-01-28
90006655.SZ,159915,C,2.9,2026-01-28
90006656.SZ,159915,C,2.95,2026-01-28
90006657.SZ,159915,C,3.0,2026-01-28
90006658.SZ,159915,C,3.1,2026-01-28
90006659.SZ,159915,C,3.2,2026-01-28
90006660.SZ,159915,C,3.3,2026-01-28
90006661.SZ,159915,C,3.4,2026-01-28
90006662.SZ,159915,P,2.8,2026-01-28
90006663.SZ,159915,P,2.85,2026-01-28
90006664.SZ,159915,P,2.9,2026-01-28
90006665.SZ,159915,P,2.95,2026-01-28
90006666.SZ,159915,P,3.0,2026-01-28
90006667.SZ,159915,P,3.1,2026-01-28
90006668.SZ,159915,P,3.2,2026-01-28
90006669.SZ,159915,P,3.3,2026-01-28
90006670.SZ,159915,P,3.4,2026-01-28
90006709.SZ,159915,C,3.5,2026-01-28
90006710.SZ,159915,P,3.5,2026-01-28
90006863.SZ,159915,C,3.6,2026-01-28
90006864.SZ,159915,P,3.6,2026-01-28
90006907.SZ,159915,C,2.9,2026-02-25
90006908.SZ,159915,C,2.95,2026-02-25
90006909.SZ,159915,C,3.0,2026-02-25
90006910.SZ,159915,C,3.1,2026-02-25
90006911.SZ,159915,C,3.2,2026-02-25
90006912.SZ,159915,C,3.3,2026-02-25
90006913.SZ,159915,C,3.4,2026-02-25
90006914.SZ,159915,C,3.5,2026-02-25
90006915.SZ,159915,C,3.6,2026-02-25
90006916.SZ,159915,P,2.9,2026-02-25
90006917.SZ,159915,P,2.95,2026-02-25
90006918.SZ,159915,P,3.0,2026-02-25
90006919.SZ,159915,P,3.1,2026-02-25
90006920.SZ,159915,P,3.2,2026-02-25
90006921.SZ,159915,P,3.3,2026-02-25
90006922.SZ,159915,P,3.4,2026-02-25
90006923.SZ,159915,P,3.5,2026-02-25
90006924.SZ,159915,P,3.6,2026-02-25
90006983.SZ,159915,C,3.7,2026-01-28
90006984.SZ,159915,P,3.7,2026-01-28
90006985.SZ,159915,C,3.7,2026-02-25
90006986.SZ,159915,P,3.7,2026-02-25
90007019.SZ,159915,C,3.8,2026-01-28
90007020.SZ,159915,P,3.8,2026-01-28
90007021.SZ,159915,C,3.8,2026-02-25
90007022.SZ,159915,P,3.8,2026-02-25
90007023.SZ,159915,C,3.8,2026-03-25
90007024.SZ,159915,P,3.8,2026-03-25
90007025.SZ,159915,C,3.8,2026-06-24
90007026.SZ,159915,P,3.8,2026-06-24
90007069.SZ,159915,C,2.95,2026-09-23
90007070.SZ,159915,C,3.0,2026-09-23
90007071.SZ,159915,C,3.1,2026-09-23
90007072.SZ,159915,C,3.2,2026-09-23
90007073.SZ,159915,C,3.3,2026-09-23
90007074.SZ,159915,C,3.4,2026-09-23
90007075.SZ,159915,C,3.5,2026-09-23
90007076.SZ,159915,C,3.6,2026-09-23
90007077.SZ,159915,C,3.7,2026-09-23
90007078.SZ,159915,P,2.95,2026-09-23
90007079.SZ,159915,P,3.0,2026-09-23
90007080.SZ,159915,P,3.1,2026-09-23
90007081.SZ,159915,P,3.2,2026-09-23
90007082.SZ,159915,P,3.3,2026-09-23
90007083.SZ,159915,P,3.4,2026-09-23
90007084.SZ,159915,P,3.5,2026-09-23
90007085.SZ,159915,P,3.6,2026-09-23
90007086.SZ,159915,P,3.7,2026-09-23
90007137.SZ,159915,C,2.9,2026-09-23
90007138.SZ,159915,P,2.9,2026-09-23
90007157.SZ,159915,C,2.95,2026-04-22
90007158.SZ,159915,C,3.0,2026-04-22
90007159.SZ,159915,C,3.1,2026-04-22
90007160.SZ,159915,C,3.2,2026-04-22
90007161.SZ,159915,C,3.3,2026-04-22
90007162.SZ,159915,C,3.4,2026-04-22
90007163.SZ,159915,C,3.5,2026-04-22
90007164.SZ,159915,C,3.6,2026-04-22
90007165.SZ,159915,C,3.7,2026-04-22
90007166.SZ,159915,P,2.95,2026-04-22
90007167.SZ,159915,P,3.0,2026-04-22
90007168.SZ,159915,P,3.1,2026-04-22
90007169.SZ,159915,P,3.2,2026-04-22
90007170.SZ,159915,P,3.3,2026-04-22
90007171.SZ,159915,P,3.4,2026-04-22
90007172.SZ,159915,P,3.5,2026-04-22
90007173.SZ,159915,P,3.6,2026-04-22
90007174.SZ,159915,P,3.7,2026-04-22
90007215.SZ,159915,C,2.9,2026-04-22
90007216.SZ,159915,P,2.9,2026-04-22
90007261.SZ,159915,C,2.95,2026-05-27
90007262.SZ,159915,C,3.0,2026-05-27
90007263.SZ,159915,C,3.1,2026-05-27
90007264.SZ,159915,C,3.2,2026-05-27
90007265.SZ,159915,C,3.3,2026-05-27
90007266.SZ,159915,C,3.4,2026-05-27
90007267.SZ,159915,C,3.5,2026-05-27
90007268.SZ,159915,C,3.6,2026-05-27
90007269.SZ,159915,C,3.7,2026-05-27
90007270.SZ,159915,P,2.95,2026-05-27
90007271.SZ,159915,P,3.0,2026-05-27
90007272.SZ,159915,P,3.1,2026-05-27
90007273.SZ,159915,P,3.2,2026-05-27
90007274.SZ,159915,P,3.3,2026-05-27
90007275.SZ,159915,P,3.4,2026-05-27
90007276.SZ,159915,P,3.5,2026-05-27
90007277.SZ,159915,P,3.6,2026-05-27
90007278.SZ,159915,P,3.7,2026-05-27
90007317.SZ,159915,C,2.9,2026-05-27
90007318.SZ,159915,P,2.9,2026-05-27
90007319.SZ,159915,C,2.85,2026-04-22
90007320.SZ,159915,P,2.85,2026-04-22
90007321.SZ,159915,C,2.85,2026-05-27
90007322.SZ,159915,P,2.85,2026-05-27
90007323.SZ,159915,C,2.85,2026-09-23
90007324.SZ,159915,P,2.85,2026-09-23
90007339.SZ,159915,C,3.8,2026-04-22
90007340.SZ,159915,P,3.8,2026-04-22
90007341.SZ,159915,C,3.8,2026-05-27
90007342.SZ,159915,P,3.8,2026-05-27
90007343.SZ,159915,C,3.8,2026-09-23
90007344.SZ,159915,P,3.8,2026-09-23
90007345.SZ,159915,C,3.9,2026-04-22
90007346.SZ,159915,P,3.9,2026-04-22
90007347.SZ,159915,C,3.9,2026-05-27
90007348.SZ,159915,P,3.9,2026-05-27
90007349.SZ,159915,C,3.9,2026-06-24
90007350.SZ,159915,P,3.9,2026-06-24
90007351.SZ,159915,C,3.9,2026-09-23
90007352.SZ,159915,P,3.9,2026-09-23
90007361.SZ,159915,C,4.0,2026-04-22
90007362.SZ,159915,P,4.0,2026-04-22
90007363.SZ,159915,C,4.0,2026-05-27
90007364.SZ,159915,P,4.0,2026-05-27
90007365.SZ,159915,C,4.0,2026-06-24
90007366.SZ,159915,P,4.0,2026-06-24
90007367.SZ,159915,C,4.0,2026-09-23
90007368.SZ,159915,P,4.0,2026-09-23
90007381.SZ,159915,C,4.1,2026-04-22
90007382.SZ,159915,P,4.1,2026-04-22
90007383.SZ,159915,C,4.1,2026-05-27
90007384.SZ,159915,P,4.1,2026-05-27
90007385.SZ,159915,C,4.1,2026-06-24
90007386.SZ,159915,P,4.1,2026-06-24
90007387.SZ,159915,C,4.1,2026-09-23
90007388.SZ,159915,P,4.1,2026-09-23
90007411.SZ,159915,C,3.4,2026-12-23
90007412.SZ,159915,C,3.5,2026-12-23
90007413.SZ,159915,C,3.6,2026-12-23
90007414.SZ,159915,C,3.7,2026-12-23
90007415.SZ,159915,C,3.8,2026-12-23
90007416.SZ,159915,C,3.9,2026-12-23
90007417.SZ,159915,C,4.0,2026-12-23
90007418.SZ,159915,C,4.1,2026-12-23
90007419.SZ,159915,C,4.2,2026-12-23
90007420.SZ,159915,P,3.4,2026-12-23
90007421.SZ,159915,P,3.5,2026-12-23
90007422.SZ,159915,P,3.6,2026-12-23
90007423.SZ,159915,P,3.7,2026-12-23
90007424.SZ,159915,P,3.8,2026-12-23
90007425.SZ,159915,P,3.9,2026-12-23
90007426.SZ,159915,P,4.0,2026-12-23
90007427.SZ,159915,P,4.1,2026-12-23
90007428.SZ,159915,P,4.2,2026-12-23
90007471.SZ,159915,C,4.2,2026-05-27
90007472.SZ,159915,P,4.2,2026-05-27
90007473.SZ,159915,C,4.2,2026-06-24
90007474.SZ,159915,P,4.2,2026-06-24
90007475.SZ,159915,C,4.2,2026-09-23
90007476.SZ,159915,P,4.2,2026-09-23
90007481.SZ,159915,C,3.3,2026-12-23
90007482.SZ,159915,P,3.3,2026-12-23
90007485.SZ,159915,C,3.2,2026-12-23
90007486.SZ,159915,P,3.2,2026-12-23
90007499.SZ,159915,C,4.3,2026-05-27
90007500.SZ,159915,P,4.3,2026-05-27
90007501.SZ,159915,C,4.3,2026-06-24
90007502.SZ,159915,P,4.3,2026-06-24
90007503.SZ,159915,C,4.3,2026-09-23
90007504.SZ,159915,P,4.3,2026-09-23
90007505.SZ,159915,C,4.3,2026-12-23
90007506.SZ,159915,P,4.3,2026-12-23
90007523.SZ,159915,C,4.4,2026-05-27
90007524.SZ,159915,P,4.4,2026-05-27
90007525.SZ,159915,C,4.4,2026-06-24
90007526.SZ,159915,P,4.4,2026-06-24
90007527.SZ,159915,C,4.4,2026-09-23
90007528.SZ,159915,P,4.4,2026-09-23
90007529.SZ,159915,C,4.4,2026-12-23
90007530.SZ,159915,P,4.4,2026-12-23
90007539.SZ,159915,C,4.5,2026-05-27
90007540.SZ,159915,P,4.5,2026-05-27
90007541.SZ,159915,C,4.5,2026-06-24
90007542.SZ,159915,P,4.5,2026-06-24
90007543.SZ,159915,C,4.5,2026-09-23
90007544.SZ,159915,P,4.5,2026-09-23
90007545.SZ,159915,C,4.5,2026-12-23
90007546.SZ,159915,P,4.5,2026-12-23
90007565.SZ,159915,C,3.7,2026-07-22
90007566.SZ,159915,C,3.8,2026-07-22
90007567.SZ,159915,C,3.9,2026-07-22
90007568.SZ,159915,C,4.0,2026-07-22
90007569.SZ,159915,C,4.1,2026-07-22
90007570.SZ,159915,C,4.2,2026-07-22
90007571.SZ,159915,C,4.3,2026-07-22
90007572.SZ,159915,C,4.4,2026-07-22
90007573.SZ,159915,C,4.5,2026-07-22
90007574.SZ,159915,P,3.7,2026-07-22
90007575.SZ,159915,P,3.8,2026-07-22
90007576.SZ,159915,P,3.9,2026-07-22
90007577.SZ,159915,P,4.0,2026-07-22
90007578.SZ,159915,P,4.1,2026-07-22
90007579.SZ,159915,P,4.2,2026-07-22
90007580.SZ,159915,P,4.3,2026-07-22
90007581.SZ,159915,P,4.4,2026-07-22
90007582.SZ,159915,P,4.5,2026-07-22
