option_code,trade_date,close,volume,amount,open_interest
90002344.SZ,2023-08-22,0.0002,23817.0,6.6725,73261.0
90002345.SZ,2023-08-22,0.0001,7598.0,1.0962,69520.0
90002346.SZ,2023-08-22,0.0001,1476.0,0.1476,41272.0
90002347.SZ,2023-08-22,0.0001,819.0,0.0819,15291.0
90002348.SZ,2023-08-22,0.0002,16387.0,16.919,11749.0
90002349.SZ,2023-08-22,0.0013,107974.0,786.3458,20092.0
90002350.SZ,2023-08-22,0.0195,104116.0,3421.3082,26155.0
90002351.SZ,2023-08-22,0.0621,48945.0,3888.0621,21438.0
90002352.SZ,2023-08-22,0.1137,24015.0,3063.0815,15199.0
90002353.SZ,2023-08-22,0.1635,18891.0,3406.8843,15552.0
90002354.SZ,2023-08-22,0.2134,7339.0,1691.5808,20239.0
90002355.SZ,2023-08-22,0.2639,3053.0,855.332,3307.0
90002356.SZ,2023-08-22,0.3124,260.0,83.879,950.0
90002397.SZ,2023-08-22,0.1358,1346.0,153.3565,748.0
90002398.SZ,2023-08-22,0.0001,526.0,0.0546,4677.0
90002399.SZ,2023-08-22,0.0001,80.0,0.008,13290.0
90002400.SZ,2023-08-22,0.3601,132.0,50.6123,656.0
90002423.SZ,2023-08-22,0.1943,110.0,20.4914,369.0
90002424.SZ,2023-08-22,0.1664,375.0,58.6151,649.0
90002425.SZ,2023-08-22,0.1397,589.0,77.8153,941.0
90002426.SZ,2023-08-22,0.1165,591.0,64.3954,1651.0
90002427.SZ,2023-08-22,0.0953,410.0,36.8236,1683.0
90002428.SZ,2023-08-22,0.0783,320.0,23.4304,1569.0
90002429.SZ,2023-08-22,0.064,283.0,17.0825,1443.0
90002430.SZ,2023-08-22,0.0517,381.0,18.6571,1108.0
90002431.SZ,2023-08-22,0.0426,244.0,9.6969,1210.0
90002432.SZ,2023-08-22,0.0688,737.0,55.7534,2364.0
90002433.SZ,2023-08-22,0.0875,756.0,72.3815,1678.0
90002434.SZ,2023-08-22,0.1092,873.0,104.9942,2357.0
90002435.SZ,2023-08-22,0.1348,558.0,80.6255,1876.0
90002436.SZ,2023-08-22,0.1634,239.0,40.7143,1876.0
90002437.SZ,2023-08-22,0.1952,76.0,16.1837,1738.0
90002438.SZ,2023-08-22,0.2278,102.0,25.3937,1473.0
90002439.SZ,2023-08-22,0.2669,214.0,61.3688,781.0
90002440.SZ,2023-08-22,0.3171,2.0,0.6271,271.0
90002483.SZ,2023-08-22,0.034,1060.0,33.7403,3307.0
90002484.SZ,2023-08-22,0.345,20.0,7.0633,245.0
90002493.SZ,2023-08-22,0.2335,95.0,20.773,283.0
90002494.SZ,2023-08-22,0.053,1184.0,70.7678,2033.0
90002505.SZ,2023-08-22,0.1853,189.0,30.1822,147.0
90002506.SZ,2023-08-22,0.0001,20.0,0.002,50.0
90002507.SZ,2023-08-22,0.2664,230.0,57.8743,393.0
90002508.SZ,2023-08-22,0.0405,982.0,46.3997,834.0
90001833.SZ,2023-08-23,0.003,6149.0,19.3677,25043.0
90001834.SZ,2023-08-23,0.0024,2191.0,5.3778,12173.0
90001835.SZ,2023-08-23,0.002,4145.0,8.5651,15331.0
90001836.SZ,2023-08-23,0.0016,3758.0,6.3171,13667.0
90001837.SZ,2023-08-23,0.0015,3977.0,5.6455,11304.0
90001838.SZ,2023-08-23,0.0013,1646.0,2.0182,5668.0
90001839.SZ,2023-08-23,0.0011,1354.0,1.4508,6381.0
90001840.SZ,2023-08-23,0.0012,541.0,0.5729,7250.0
90001841.SZ,2023-08-23,0.0009,844.0,0.7751,11295.0
90001842.SZ,2023-08-23,0.3586,248.0,84.0891,3329.0
90001843.SZ,2023-08-23,0.4047,299.0,115.7441,3207.0
90001844.SZ,2023-08-23,0.4482,238.0,104.209,1480.0
90001845.SZ,2023-08-23,0.4889,54.0,25.9935,829.0
90001846.SZ,2023-08-23,0.54,2.0,1.063,1002.0
90001848.SZ,2023-08-23,0.6498,2.0,1.2522,399.0
90001893.SZ,2023-08-23,0.0038,7265.0,30.0615,33004.0
90001894.SZ,2023-08-23,0.3068,420.0,122.4983,4956.0
90001899.SZ,2023-08-23,0.0053,17193.0,100.0441,40386.0
90001900.SZ,2023-08-23,0.2611,496.0,117.9792,4167.0
90001903.SZ,2023-08-23,0.0081,21130.0,184.8184,63178.0
90001904.SZ,2023-08-23,0.2122,4561.0,888.8604,14412.0
90001981.SZ,2023-08-23,0.0128,54024.0,776.7339,76409.0
90001982.SZ,2023-08-23,0.1674,14785.0,2204.4013,22367.0
90001991.SZ,2023-08-23,0.0203,65802.0,1536.61,66143.0
90001992.SZ,2023-08-23,0.1251,38344.0,4101.377,37780.0
90002005.SZ,2023-08-23,0.0332,59352.0,2269.8607,56935.0
90002006.SZ,2023-08-23,0.0881,74510.0,5314.9202,55274.0
90002101.SZ,2023-08-23,0.0552,40936.0,2453.5773,27688.0
90002102.SZ,2023-08-23,0.0575,62315.0,2835.6407,36695.0
90002123.SZ,2023-08-23,0.0809,1601.0,140.2452,3096.0
90002124.SZ,2023-08-23,0.0631,1536.0,102.4338,4000.0
90002125.SZ,2023-08-23,0.0482,3391.0,174.0387,7151.0
90002126.SZ,2023-08-23,0.036,3113.0,121.8317,10872.0
90002127.SZ,2023-08-23,0.0277,2587.0,77.2368,8236.0
90002128.SZ,2023-08-23,0.0215,1654.0,38.3915,5740.0
90002129.SZ,2023-08-23,0.0161,555.0,9.6463,3894.0
90002130.SZ,2023-08-23,0.0126,908.0,12.046,5224.0
90002131.SZ,2023-08-23,0.01,661.0,7.0213,9360.0
90002132.SZ,2023-08-23,0.1168,2746.0,285.2478,3967.0
90002133.SZ,2023-08-23,0.1475,1690.0,222.2309,3613.0
90002134.SZ,2023-08-23,0.1823,726.0,119.7418,4295.0
90002135.SZ,2023-08-23,0.215,98.0,19.7006,3267.0
90002136.SZ,2023-08-23,0.2588,32.0,7.962,2007.0
90002137.SZ,2023-08-23,0.2979,44.0,12.5719,569.0
90002138.SZ,2023-08-23,0.3527,12.0,4.1696,1012.0
90002139.SZ,2023-08-23,0.3946,22.0,8.4532,619.0
90002140.SZ,2023-08-23,0.4407,13.0,5.4795,1194.0
90002183.SZ,2023-08-23,0.106,1102.0,121.158,3363.0
90002184.SZ,2023-08-23,0.0902,4672.0,368.764,5695.0
90002281.SZ,2023-08-23,0.0806,12236.0,1100.7223,8481.0
90002282.SZ,2023-08-23,0.0349,46368.0,1238.0746,26154.0
90002283.SZ,2023-08-23,0.1315,841.0,117.8101,1708.0
90002284.SZ,2023-08-23,0.0668,5437.0,314.4167,7027.0
90002297.SZ,2023-08-23,0.1156,6801.0,886.316,6593.0
90002298.SZ,2023-08-23,0.0202,21258.0,332.7189,19184.0
90002299.SZ,2023-08-23,0.1626,248.0,42.0337,661.0
90002300.SZ,2023-08-23,0.0486,1962.0,80.9988,8323.0
90002305.SZ,2023-08-23,0.1566,1212.0,205.7186,1932.0
90002306.SZ,2023-08-23,0.0108,12225.0,99.8695,15082.0
90002307.SZ,2023-08-23,0.1951,165.0,33.5057,731.0
90002308.SZ,2023-08-23,0.035,2266.0,61.3874,7039.0
90002339.SZ,2023-08-23,0.0324,14491.0,816.4129,4422.0
90002340.SZ,2023-08-23,0.0001,59393.0,755.6375,10952.0
90002341.SZ,2023-08-23,0.0001,27704.0,26.6426,34326.0
90002342.SZ,2023-08-23,0.0001,9348.0,1.0632,44557.0
90002343.SZ,2023-08-23,0.0001,7184.0,0.907,58394.0
90002344.SZ,2023-08-23,0.0001,5071.0,0.5896,65686.0
90002345.SZ,2023-08-23,0.0001,5023.0,0.6308,65143.0
90002346.SZ,2023-08-23,0.0001,714.0,0.0714,40566.0
90002347.SZ,2023-08-23,0.0001,233.0,0.0233,14983.0
90002348.SZ,2023-08-23,0.0001,4626.0,0.5293,11739.0
90002349.SZ,2023-08-23,0.019,56064.0,316.6545,7032.0
90002350.SZ,2023-08-23,0.0658,46488.0,1935.9549,8375.0
90002351.SZ,2023-08-23,0.1201,14978.0,1382.3876,6292.0
90002352.SZ,2023-08-23,0.1707,11465.0,1688.3174,7891.0
90002353.SZ,2023-08-23,0.2165,8325.0,1617.1218,8873.0
90002354.SZ,2023-08-23,0.2686,14567.0,3544.8722,12158.0
90002355.SZ,2023-08-23,0.319,3046.0,904.1339,2631.0
90002356.SZ,2023-08-23,0.3628,1047.0,366.5327,675.0
90002397.SZ,2023-08-23,0.0836,855.0,83.4144,1023.0
90002398.SZ,2023-08-23,0.0001,16.0,0.0016,4429.0
90002399.SZ,2023-08-23,0.0001,25.0,0.0025,13270.0
90002400.SZ,2023-08-23,0.4087,335.0,131.3585,584.0
90002423.SZ,2023-08-23,0.1687,188.0,33.4246,503.0
90002424.SZ,2023-08-23,0.1412,717.0,107.9901,1148.0
90002425.SZ,2023-08-23,0.1152,803.0,96.6862,1083.0
90002426.SZ,2023-08-23,0.0952,649.0,66.8098,1815.0
90002427.SZ,2023-08-23,0.0782,689.0,58.646,1949.0
90002428.SZ,2023-08-23,0.0635,214.0,14.5493,1564.0
90002429.SZ,2023-08-23,0.0516,317.0,17.3493,1323.0
90002430.SZ,2023-08-23,0.0402,315.0,13.7854,1020.0
90002431.SZ,2023-08-23,0.0334,338.0,11.7952,1251.0
90002432.SZ,2023-08-23,0.0857,1285.0,100.1293,3293.0
90002433.SZ,2023-08-23,0.1103,1250.0,122.4058,2512.0
90002434.SZ,2023-08-23,0.1367,974.0,120.5899,2264.0
90002435.SZ,2023-08-23,0.16,730.0,108.4785,2185.0
90002436.SZ,2023-08-23,0.1961,516.0,92.0921,2231.0
90002437.SZ,2023-08-23,0.2286,31.0,6.4762,1707.0
90002438.SZ,2023-08-23,0.2635,32.0,8.1922,1410.0
90002439.SZ,2023-08-23,0.3044,35.0,9.9488,628.0
90002440.SZ,2023-08-23,0.3416,47.0,15.4382,300.0
90002483.SZ,2023-08-23,0.0265,1364.0,38.5492,3069.0
90002484.SZ,2023-08-23,0.3718,10.0,3.718,243.0
90002493.SZ,2023-08-23,0.1988,99.0,20.9353,367.0
90002494.SZ,2023-08-23,0.0676,1463.0,88.9763,2405.0
90002505.SZ,2023-08-23,0.1346,567.0,80.6659,588.0
90002506.SZ,2023-08-23,0.0001,9.0,0.0009,59.0
90002507.SZ,2023-08-23,0.2325,47.0,11.4539,338.0
90002508.SZ,2023-08-23,0.0531,1097.0,52.0773,1408.0
90001833.SZ,2023-08-24,0.0028,11927.0,37.1971,27209.0
90001834.SZ,2023-08-24,0.0021,9416.0,21.9279,12488.0
90001835.SZ,2023-08-24,0.0018,7261.0,13.2988,16283.0
90001836.SZ,2023-08-24,0.0014,5030.0,7.1744,13366.0
90001837.SZ,2023-08-24,0.0011,3235.0,3.8843,11175.0
90001838.SZ,2023-08-24,0.0009,2389.0,2.398,5809.0
90001839.SZ,2023-08-24,0.0008,3598.0,3.1899,6217.0
90001840.SZ,2023-08-24,0.0008,3004.0,2.4014,7483.0
90001841.SZ,2023-08-24,0.0007,5164.0,4.3176,11694.0
90001842.SZ,2023-08-24,0.3225,138.0,47.4996,3129.0
90001843.SZ,2023-08-24,0.3783,21.0,7.988,2921.0
90001844.SZ,2023-08-24,0.4532,12.0,5.4282,1276.0
90001845.SZ,2023-08-24,0.478,16.0,7.6825,829.0
90001846.SZ,2023-08-24,0.515,2.0,1.041,1002.0
90001847.SZ,2023-08-24,0.5636,38.0,21.448,476.0
90001850.SZ,2023-08-24,0.7453,22.0,16.4313,644.0
90001893.SZ,2023-08-24,0.004,13697.0,59.3535,35020.0
90001894.SZ,2023-08-24,0.2769,179.0,51.2802,4919.0
90001899.SZ,2023-08-24,0.0058,15757.0,101.1202,38766.0
90001900.SZ,2023-08-24,0.235,497.0,119.6524,4104.0
90001903.SZ,2023-08-24,0.0093,24890.0,245.384,61716.0
90001904.SZ,2023-08-24,0.1874,3078.0,595.095,13414.0
90001981.SZ,2023-08-24,0.0148,47830.0,749.2012,72896.0
90001982.SZ,2023-08-24,0.1452,9490.0,1378.8311,21436.0
90001991.SZ,2023-08-24,0.0245,64135.0,1622.7651,71233.0
90001992.SZ,2023-08-24,0.1033,32751.0,3430.4933,38488.0
90002005.SZ,2023-08-24,0.0388,81159.0,3314.216,65904.0
90002006.SZ,2023-08-24,0.0688,65370.0,4555.3479,59234.0
90002101.SZ,2023-08-24,0.0627,74520.0,4773.4834,36215.0
90002102.SZ,2023-08-24,0.0424,91282.0,4052.4494,47756.0
90002123.SZ,2023-08-24,0.0895,2095.0,187.6047,3173.0
90002124.SZ,2023-08-24,0.0695,1579.0,108.6912,4426.0
90002125.SZ,2023-08-24,0.0511,4194.0,218.8322,9477.0
90002126.SZ,2023-08-24,0.0383,1335.0,52.9089,10861.0
90002127.SZ,2023-08-24,0.0302,1990.0,61.6655,7250.0
90002128.SZ,2023-08-24,0.0228,899.0,21.0338,5289.0
90002129.SZ,2023-08-24,0.0172,908.0,16.2518,4023.0
90002130.SZ,2023-08-24,0.0134,1377.0,19.1509,5394.0
90002131.SZ,2023-08-24,0.0106,819.0,9.0528,9431.0
90002132.SZ,2023-08-24,0.0996,903.0,92.5517,3765.0
90002133.SZ,2023-08-24,0.1271,382.0,49.7844,3445.0
90002134.SZ,2023-08-24,0.1617,356.0,59.4996,4209.0
90002135.SZ,2023-08-24,0.1976,164.0,32.331,3351.0
90002136.SZ,2023-08-24,0.2385,52.0,12.5245,2009.0
90002137.SZ,2023-08-24,0.2719,9.0,2.5513,554.0
90002138.SZ,2023-08-24,0.3275,43.0,14.0988,1003.0
90002139.SZ,2023-08-24,0.3736,23.0,8.6875,606.0
90002140.SZ,2023-08-24,0.4203,30.0,12.496,1208.0
90002183.SZ,2023-08-24,0.1153,955.0,109.1782,3366.0
90002184.SZ,2023-08-24,0.0757,2301.0,179.645,5458.0
90002281.SZ,2023-08-24,0.0945,27973.0,2652.0754,9998.0
90002282.SZ,2023-08-24,0.0246,52018.0,1397.5641,31855.0
90002283.SZ,2023-08-24,0.1445,630.0,89.2975,1897.0
90002284.SZ,2023-08-24,0.0559,2392.0,138.1445,7309.0
90002297.SZ,2023-08-24,0.1329,12306.0,1663.8837,8078.0
90002298.SZ,2023-08-24,0.0131,31815.0,457.3849,24402.0
90002299.SZ,2023-08-24,0.1801,435.0,75.4581,954.0
90002300.SZ,2023-08-24,0.0399,4747.0,202.8634,9505.0
90002305.SZ,2023-08-24,0.1769,1189.0,207.2563,1862.0
90002306.SZ,2023-08-24,0.0068,16360.0,123.6647,15314.0
90002307.SZ,2023-08-24,0.2175,40.0,8.528,754.0
90002308.SZ,2023-08-24,0.0271,4870.0,138.8521,9715.0
90002423.SZ,2023-08-24,0.1836,183.0,32.7057,650.0
90002424.SZ,2023-08-24,0.153,151.0,22.3198,1165.0
90002425.SZ,2023-08-24,0.1265,222.0,27.803,1081.0
90002426.SZ,2023-08-24,0.1059,417.0,42.2634,1857.0
90002427.SZ,2023-08-24,0.0854,389.0,32.7398,2039.0
90002428.SZ,2023-08-24,0.069,730.0,48.7654,1745.0
90002429.SZ,2023-08-24,0.0554,623.0,34.0329,1608.0
90002430.SZ,2023-08-24,0.0439,476.0,21.4853,1322.0
90002431.SZ,2023-08-24,0.0351,487.0,16.6962,1216.0
90002432.SZ,2023-08-24,0.0756,555.0,44.2611,3486.0
90002433.SZ,2023-08-24,0.0967,292.0,28.6362,2529.0
90002434.SZ,2023-08-24,0.1209,1328.0,167.7429,2151.0
90002435.SZ,2023-08-24,0.1449,205.0,31.1907,2180.0
90002436.SZ,2023-08-24,0.1756,203.0,36.5241,2151.0
90002437.SZ,2023-08-24,0.2083,128.0,27.3985,1687.0
90002438.SZ,2023-08-24,0.2439,203.0,51.3559,1289.0
90002439.SZ,2023-08-24,0.2761,48.0,13.8656,583.0
90002440.SZ,2023-08-24,0.3299,2.0,0.6778,284.0
90002483.SZ,2023-08-24,0.0275,1646.0,45.9908,2325.0
90002484.SZ,2023-08-24,0.372,7.0,2.6913,250.0
90002493.SZ,2023-08-24,0.2145,175.0,36.5002,493.0
90002494.SZ,2023-08-24,0.0597,1016.0,64.7201,2821.0
90002507.SZ,2023-08-24,0.2574,79.0,18.9002,386.0
90002508.SZ,2023-08-24,0.0459,831.0,41.2916,1689.0
90002537.SZ,2023-08-24,0.2438,277.0,63.5289,171.0
90002538.SZ,2023-08-24,0.1891,214.0,40.0236,197.0
90002539.SZ,2023-08-24,0.1473,742.0,108.8991,417.0
90002540.SZ,2023-08-24,0.1114,952.0,105.2713,454.0
90002541.SZ,2023-08-24,0.0797,1969.0,159.4739,802.0
90002542.SZ,2023-08-24,0.0564,2318.0,132.9568,1315.0
90002543.SZ,2023-08-24,0.0384,5040.0,196.4329,3241.0
90002544.SZ,2023-08-24,0.0253,1580.0,42.051,1213.0
90002545.SZ,2023-08-24,0.0165,2476.0,41.5545,1122.0
90002546.SZ,2023-08-24,0.0071,695.0,5.4899,439.0
90002547.SZ,2023-08-24,0.0127,986.0,13.6812,373.0
90002548.SZ,2023-08-24,0.0218,1858.0,44.9631,1314.0
90002549.SZ,2023-08-24,0.0352,2647.0,98.118,963.0
90002550.SZ,2023-08-24,0.0543,4571.0,258.6238,2304.0
90002551.SZ,2023-08-24,0.08,1899.0,154.5123,1223.0
90002552.SZ,2023-08-24,0.11,634.0,72.5753,399.0
90002553.SZ,2023-08-24,0.1467,114.0,16.9292,92.0
90002554.SZ,2023-08-24,0.1881,62.0,11.7698,52.0
90002597.SZ,2023-08-24,0.2234,336.0,73.9188,250.0
90002598.SZ,2023-08-24,0.0031,13173.0,52.9389,9242.0
90002599.SZ,2023-08-24,0.2657,32.0,8.0909,32.0
90002600.SZ,2023-08-24,0.0183,2422.0,48.1214,1483.0
90002601.SZ,2023-08-24,0.2874,55.0,15.3525,52.0
90002602.SZ,2023-08-24,0.0347,832.0,28.7143,635.0
90001833.SZ,2023-08-25,0.003,5632.0,14.7444,26706.0
90001834.SZ,2023-08-25,0.0021,5057.0,10.1433,14080.0
90001835.SZ,2023-08-25,0.0016,3238.0,5.0425,16904.0
90001836.SZ,2023-08-25,0.0012,335.0,0.4033,13291.0
90001837.SZ,2023-08-25,0.001,466.0,0.4603,10687.0
90001838.SZ,2023-08-25,0.0009,297.0,0.2378,5676.0
90001839.SZ,2023-08-25,0.0008,338.0,0.2394,5659.0
90001840.SZ,2023-08-25,0.0008,1010.0,0.714,7310.0
90001841.SZ,2023-08-25,0.0006,5850.0,3.6668,11241.0
90001842.SZ,2023-08-25,0.359,38.0,13.0855,3143.0
90001843.SZ,2023-08-25,0.4044,165.0,64.7786,3036.0
90001844.SZ,2023-08-25,0.4509,16.0,7.1704,1268.0
90001845.SZ,2023-08-25,0.488,120.0,58.9296,827.0
90001846.SZ,2023-08-25,0.558,672.0,364.78,1003.0
90001847.SZ,2023-08-25,0.5925,1.0,0.5925,463.0
90001849.SZ,2023-08-25,0.6969,3.0,2.0907,412.0
90001893.SZ,2023-08-25,0.004,6543.0,24.4008,36052.0
90001894.SZ,2023-08-25,0.3106,100.0,30.8745,4947.0
90001899.SZ,2023-08-25,0.0059,14719.0,80.8207,38695.0
90001900.SZ,2023-08-25,0.2578,522.0,131.0134,3930.0
90001903.SZ,2023-08-25,0.009,19910.0,166.0717,64390.0
90001904.SZ,2023-08-25,0.2117,2618.0,530.269,13039.0
90001981.SZ,2023-08-25,0.0133,37343.0,493.1977,78874.0
90001982.SZ,2023-08-25,0.1635,12121.0,1919.9164,21389.0
90001991.SZ,2023-08-25,0.0216,53892.0,1155.6211,73770.0
90001992.SZ,2023-08-25,0.124,37207.0,4354.0157,38007.0
90002005.SZ,2023-08-25,0.033,76023.0,2631.4893,71828.0
90002006.SZ,2023-08-25,0.0861,65154.0,5246.9844,58588.0
90002101.SZ,2023-08-25,0.0544,80078.0,4447.0136,43778.0
90002102.SZ,2023-08-25,0.0564,82484.0,4255.579,49877.0
90002123.SZ,2023-08-25,0.0829,1572.0,130.7486,3535.0
90002124.SZ,2023-08-25,0.0644,1528.0,98.3704,4629.0
90002125.SZ,2023-08-25,0.049,1781.0,87.4101,9194.0
90002126.SZ,2023-08-25,0.0373,1631.0,60.3165,11301.0
90002127.SZ,2023-08-25,0.0286,1122.0,31.4452,7135.0
90002128.SZ,2023-08-25,0.0218,1139.0,24.2131,5199.0
90002129.SZ,2023-08-25,0.0171,746.0,12.2523,4136.0
90002130.SZ,2023-08-25,0.0135,431.0,5.5194,5475.0
90002131.SZ,2023-08-25,0.0103,1014.0,10.1314,9572.0
90002132.SZ,2023-08-25,0.1161,1054.0,116.4643,3984.0
90002133.SZ,2023-08-25,0.1461,430.0,59.4206,3477.0
90002134.SZ,2023-08-25,0.186,298.0,51.6621,4130.0
90002135.SZ,2023-08-25,0.2177,113.0,24.0427,3339.0
90002136.SZ,2023-08-25,0.2637,78.0,19.4308,2008.0
90002137.SZ,2023-08-25,0.3045,30.0,8.9051,571.0
90002138.SZ,2023-08-25,0.3447,2.0,0.6857,990.0
90002139.SZ,2023-08-25,0.3958,6.0,2.3393,592.0
90002140.SZ,2023-08-25,0.4422,1099.0,469.0309,2133.0
90002183.SZ,2023-08-25,0.1065,1181.0,126.065,3654.0
90002184.SZ,2023-08-25,0.0891,1255.0,106.5068,5170.0
90002281.SZ,2023-08-25,0.0833,40081.0,3399.3874,12267.0
90002282.SZ,2023-08-25,0.0346,66161.0,2055.0306,31248.0
90002283.SZ,2023-08-25,0.1339,776.0,104.4246,2052.0
90002284.SZ,2023-08-25,0.0675,1872.0,120.3638,6627.0
90002297.SZ,2023-08-25,0.1189,19073.0,2311.2147,9650.0
90002298.SZ,2023-08-25,0.0198,32059.0,549.6151,28232.0
90002299.SZ,2023-08-25,0.1654,488.0,81.6468,1294.0
90002300.SZ,2023-08-25,0.0491,2274.0,104.3079,10165.0
90002305.SZ,2023-08-25,0.1589,1369.0,222.5425,2053.0
90002306.SZ,2023-08-25,0.0108,18269.0,175.4368,17485.0
90002307.SZ,2023-08-25,0.2004,279.0,56.5025,987.0
90002308.SZ,2023-08-25,0.0346,1784.0,58.7789,8913.0
90002423.SZ,2023-08-25,0.1719,521.0,89.0422,1037.0
90002424.SZ,2023-08-25,0.1417,323.0,46.1514,1272.0
90002425.SZ,2023-08-25,0.1162,303.0,35.8213,1246.0
90002426.SZ,2023-08-25,0.0984,405.0,39.2825,1910.0
90002427.SZ,2023-08-25,0.0791,165.0,13.249,1959.0
90002428.SZ,2023-08-25,0.0643,256.0,16.7393,1282.0
90002429.SZ,2023-08-25,0.0519,126.0,6.5258,1104.0
90002430.SZ,2023-08-25,0.0418,248.0,10.307,1384.0
90002431.SZ,2023-08-25,0.0331,83.0,2.7601,1138.0
90002432.SZ,2023-08-25,0.0878,703.0,59.3464,3575.0
90002433.SZ,2023-08-25,0.114,410.0,43.0696,2708.0
90002434.SZ,2023-08-25,0.1342,160.0,20.6339,2084.0
90002435.SZ,2023-08-25,0.1625,183.0,28.9341,2200.0
90002436.SZ,2023-08-25,0.1932,95.0,18.1369,2083.0
90002437.SZ,2023-08-25,0.2331,36.0,7.9044,1627.0
90002438.SZ,2023-08-25,0.2691,30.0,7.7573,1174.0
90002439.SZ,2023-08-25,0.3034,31.0,9.2131,579.0
90002440.SZ,2023-08-25,0.3482,2.0,0.6901,285.0
90002483.SZ,2023-08-25,0.0269,494.0,12.9688,2238.0
90002484.SZ,2023-08-25,0.3909,10.0,3.8201,248.0
90002493.SZ,2023-08-25,0.1982,183.0,37.1216,638.0
90002494.SZ,2023-08-25,0.0691,753.0,50.0196,3020.0
90002507.SZ,2023-08-25,0.236,30.0,7.0911,398.0
90002508.SZ,2023-08-25,0.0532,699.0,36.1301,2053.0
90002537.SZ,2023-08-25,0.2119,22.0,4.7958,133.0
90002538.SZ,2023-08-25,0.1743,67.0,11.9604,159.0
90002539.SZ,2023-08-25,0.133,571.0,78.5346,429.0
90002540.SZ,2023-08-25,0.1018,1011.0,102.533,675.0
90002541.SZ,2023-08-25,0.0718,5078.0,370.481,2756.0
90002542.SZ,2023-08-25,0.0503,4575.0,230.6147,2173.0
90002543.SZ,2023-08-25,0.0343,5265.0,180.2483,3335.0
90002544.SZ,2023-08-25,0.023,3568.0,81.1429,2609.0
90002545.SZ,2023-08-25,0.0151,4892.0,69.726,3034.0
90002546.SZ,2023-08-25,0.0107,901.0,9.0173,709.0
90002547.SZ,2023-08-25,0.0181,1660.0,28.8247,1318.0
90002548.SZ,2023-08-25,0.0293,3300.0,90.132,2213.0
90002549.SZ,2023-08-25,0.0457,3615.0,150.8203,1548.0
90002550.SZ,2023-08-25,0.0676,10010.0,622.3582,5058.0
90002551.SZ,2023-08-25,0.0956,2145.0,194.4695,1431.0
90002552.SZ,2023-08-25,0.1284,2827.0,346.9649,940.0
90002553.SZ,2023-08-25,0.1671,346.0,55.6281,276.0
90002554.SZ,2023-08-25,0.2099,175.0,35.6575,126.0
90002597.SZ,2023-08-25,0.2041,858.0,179.5354,413.0
90002598.SZ,2023-08-25,0.0055,8356.0,41.3138,13945.0
90002599.SZ,2023-08-25,0.2394,101.0,24.1126,122.0
90002600.SZ,2023-08-25,0.024,1586.0,35.7523,2026.0
90002601.SZ,2023-08-25,0.2726,64.0,17.4609,106.0
90002602.SZ,2023-08-25,0.0406,475.0,18.5575,903.0
90001833.SZ,2023-08-28,0.0033,27988.0,218.4538,27501.0
90001834.SZ,2023-08-28,0.0023,14423.0,97.0163,14401.0
90001835.SZ,2023-08-28,0.0018,10219.0,46.4757,16783.0
90001836.SZ,2023-08-28,0.0013,10704.0,50.6344,15055.0
90001837.SZ,2023-08-28,0.0011,4091.0,17.0021,10437.0
90001838.SZ,2023-08-28,0.0009,2819.0,7.3001,6693.0
90001839.SZ,2023-08-28,0.0015,3632.0,7.8356,6357.0
90001840.SZ,2023-08-28,0.0007,4189.0,7.3895,6863.0
90001841.SZ,2023-08-28,0.0007,9168.0,19.3564,13856.0
90001842.SZ,2023-08-28,0.3385,237.0,68.6574,3292.0
90001843.SZ,2023-08-28,0.3789,302.0,98.0607,3294.0
90001844.SZ,2023-08-28,0.4337,44.0,17.1205,1283.0
90001845.SZ,2023-08-28,0.4676,106.0,47.6556,847.0
90001846.SZ,2023-08-28,0.5255,112.0,56.5628,685.0
90001847.SZ,2023-08-28,0.5503,7.0,3.7275,469.0
90001848.SZ,2023-08-28,0.634,34.0,19.7126,420.0
90001849.SZ,2023-08-28,0.6486,16.0,10.2048,426.0
90001850.SZ,2023-08-28,0.698,12.0,8.3654,649.0
90001893.SZ,2023-08-28,0.005,51164.0,619.1618,40826.0
90001894.SZ,2023-08-28,0.2919,3300.0,831.5248,6236.0
90001899.SZ,2023-08-28,0.0074,50531.0,834.4404,42349.0
90001900.SZ,2023-08-28,0.2385,2973.0,598.2092,4968.0
90001903.SZ,2023-08-28,0.0117,74892.0,1641.2923,64484.0
90001904.SZ,2023-08-28,0.1971,7615.0,1246.258,14470.0
90001981.SZ,2023-08-28,0.0182,113085.0,3670.685,76148.0
90001982.SZ,2023-08-28,0.1531,33277.0,4176.6232,25170.0
90001991.SZ,2023-08-28,0.028,111611.0,5067.7047,70249.0
90001992.SZ,2023-08-28,0.1128,51191.0,4696.9345,43937.0
90002005.SZ,2023-08-28,0.0432,115607.0,7171.9321,80311.0
90002006.SZ,2023-08-28,0.0777,87967.0,5546.5048,65338.0
90002101.SZ,2023-08-28,0.065,70059.0,6126.4792,40808.0
90002102.SZ,2023-08-28,0.0506,69365.0,2790.8102,51805.0
90002123.SZ,2023-08-28,0.0936,2558.0,272.7462,3719.0
90002124.SZ,2023-08-28,0.0745,1578.0,147.0228,4797.0
90002125.SZ,2023-08-28,0.0597,2436.0,182.2176,8937.0
90002126.SZ,2023-08-28,0.0434,3101.0,179.7694,11017.0
