option_code,underlying_etf,option_type,strike,expiry
90006192.SZ,159922,P,2.9,2025-10-22
90006193.SZ,159922,P,2.95,2025-10-22
90006194.SZ,159922,P,3.0,2025-10-22
90006209.SZ,159922,C,3.1,2025-09-24
90006210.SZ,159922,P,3.1,2025-09-24
90006211.SZ,159922,C,3.1,2025-10-22
90006212.SZ,159922,P,3.1,2025-10-22
90006213.SZ,159922,C,3.06,2025-12-24
90006214.SZ,159922,P,3.06,2025-12-24
90006215.SZ,159922,C,3.06,2026-03-25
90006216.SZ,159922,P,3.06,2026-03-25
90006257.SZ,159922,C,3.2,2025-09-24
90006258.SZ,159922,P,3.2,2025-09-24
90006259.SZ,159922,C,3.2,2025-10-22
90006260.SZ,159922,P,3.2,2025-10-22
90006261.SZ,159922,C,3.158,2025-12-24
90006262.SZ,159922,P,3.158,2025-12-24
90006263.SZ,159922,C,3.158,2026-03-25
90006264.SZ,159922,P,3.158,2026-03-25
90006265.SZ,159922,C,2.5,2025-10-22
90006266.SZ,159922,C,2.55,2025-10-22
90006267.SZ,159922,P,2.5,2025-10-22
90006268.SZ,159922,P,2.55,2025-10-22
90006293.SZ,159922,C,3.3,2025-09-24
90006294.SZ,159922,P,3.3,2025-09-24
90006295.SZ,159922,C,3.3,2025-10-22
90006296.SZ,159922,P,3.3,2025-10-22
90006297.SZ,159922,C,3.257,2025-12-24
90006298.SZ,159922,P,3.257,2025-12-24
90006299.SZ,159922,C,3.257,2026-03-25
90006300.SZ,159922,P,3.257,2026-03-25
90006355.SZ,159922,C,2.75,2025-11-26
90006356.SZ,159922,C,2.8,2025-11-26
90006357.SZ,159922,C,2.85,2025-11-26
90006358.SZ,159922,C,2.9,2025-11-26
90006359.SZ,159922,C,2.95,2025-11-26
90006360.SZ,159922,C,3.0,2025-11-26
90006361.SZ,159922,C,3.1,2025-11-26
90006362.SZ,159922,C,3.2,2025-11-26
90006363.SZ,159922,C,3.3,2025-11-26
90006364.SZ,159922,P,2.75,2025-11-26
90006365.SZ,159922,P,2.8,2025-11-26
90006366.SZ,159922,P,2.85,2025-11-26
90006367.SZ,159922,P,2.9,2025-11-26
90006368.SZ,159922,P,2.95,2025-11-26
90006369.SZ,159922,P,3.0,2025-11-26
90006370.SZ,159922,P,3.1,2025-11-26
90006371.SZ,159922,P,3.2,2025-11-26
90006372.SZ,159922,P,3.3,2025-11-26
90006397.SZ,159922,C,3.4,2025-10-22
90006398.SZ,159922,P,3.4,2025-10-22
90006399.SZ,159922,C,3.4,2025-11-26
90006400.SZ,159922,P,3.4,2025-11-26
90006401.SZ,159922,C,3.356,2025-12-24
90006402.SZ,159922,P,3.356,2025-12-24
90006403.SZ,159922,C,3.356,2026-03-25
90006404.SZ,159922,P,3.356,2026-03-25
90006421.SZ,159922,C,3.5,2025-10-22
90006422.SZ,159922,P,3.5,2025-10-22
90006423.SZ,159922,C,3.5,2025-11-26
90006424.SZ,159922,P,3.5,2025-11-26
90006425.SZ,159922,C,3.454,2025-12-24
90006426.SZ,159922,P,3.454,2025-12-24
90006427.SZ,159922,C,3.454,2026-03-25
90006428.SZ,159922,P,3.454,2026-03-25
90006435.SZ,159922,C,2.7,2025-11-26
90006436.SZ,159922,P,2.7,2025-11-26
90006439.SZ,159922,C,2.65,2025-11-26
90006440.SZ,159922,P,2.65,2025-11-26
90006495.SZ,159922,C,2.665,2026-06-24
90006496.SZ,159922,C,2.714,2026-06-24
90006497.SZ,159922,C,2.763,2026-06-24
90006498.SZ,159922,C,2.813,2026-06-24
90006499.SZ,159922,C,2.862,2026-06-24
90006500.SZ,159922,C,2.912,2026-06-24
90006501.SZ,159922,C,2.961,2026-06-24
90006502.SZ,159922,C,3.06,2026-06-24
90006503.SZ,159922,C,3.158,2026-06-24
90006504.SZ,159922,P,2.665,2026-06-24
90006505.SZ,159922,P,2.714,2026-06-24
90006506.SZ,159922,P,2.763,2026-06-24
90006507.SZ,159922,P,2.813,2026-06-24
90006508.SZ,159922,P,2.862,2026-06-24
90006509.SZ,159922,P,2.912,2026-06-24
90006510.SZ,159922,P,2.961,2026-06-24
90006511.SZ,159922,P,3.06,2026-06-24
90006512.SZ,159922,P,3.158,2026-06-24
90006519.SZ,159922,C,3.257,2026-06-24
90006520.SZ,159922,P,3.257,2026-06-24
90006525.SZ,159922,C,3.356,2026-06-24
90006526.SZ,159922,P,3.356,2026-06-24
90006609.SZ,159922,C,2.615,2026-06-24
90006610.SZ,159922,P,2.615,2026-06-24
90006627.SZ,159922,C,2.55,2025-11-26
90006628.SZ,159922,C,2.6,2025-11-26
90006629.SZ,159922,P,2.55,2025-11-26
90006630.SZ,159922,P,2.6,2025-11-26
90006631.SZ,159922,C,2.517,2026-06-24
90006632.SZ,159922,C,2.566,2026-06-24
90006633.SZ,159922,P,2.517,2026-06-24
90006634.SZ,159922,P,2.566,2026-06-24
90006689.SZ,159922,C,2.615,2026-01-28
90006690.SZ,159922,C,2.665,2026-01-28
90006691.SZ,159922,C,2.714,2026-01-28
90006692.SZ,159922,C,2.763,2026-01-28
90006693.SZ,159922,C,2.813,2026-01-28
90006694.SZ,159922,C,2.862,2026-01-28
90006695.SZ,159922,C,2.912,2026-01-28
90006696.SZ,159922,C,2.961,2026-01-28
90006697.SZ,159922,C,3.06,2026-01-28
90006698.SZ,159922,P,2.615,2026-01-28
90006699.SZ,159922,P,2.665,2026-01-28
90006700.SZ,159922,P,2.714,2026-01-28
90006701.SZ,159922,P,2.763,2026-01-28
90006702.SZ,159922,P,2.813,2026-01-28
90006703.SZ,159922,P,2.862,2026-01-28
90006704.SZ,159922,P,2.912,2026-01-28
90006705.SZ,159922,P,2.961,2026-01-28
90006706.SZ,159922,P,3.06,2026-01-28
90006707.SZ,159922,C,2.566,2026-01-28
90006708.SZ,159922,P,2.566,2026-01-28
90006783.SZ,159922,C,2.65,2025-12-24
90006784.SZ,159922,C,2.7,2025-12-24
90006785.SZ,159922,C,2.75,2025-12-24
90006786.SZ,159922,C,2.8,2025-12-24
90006787.SZ,159922,C,2.85,2025-12-24
90006788.SZ,159922,C,2.9,2025-12-24
90006789.SZ,159922,C,2.95,2025-12-24
90006790.SZ,159922,C,3.0,2025-12-24
90006791.SZ,159922,C,3.1,2025-12-24
90006792.SZ,159922,P,2.65,2025-12-24
90006793.SZ,159922,P,2.7,2025-12-24
90006794.SZ,159922,P,2.75,2025-12-24
90006795.SZ,159922,P,2.8,2025-12-24
90006796.SZ,159922,P,2.85,2025-12-24
90006797.SZ,159922,P,2.9,2025-12-24
90006798.SZ,159922,P,2.95,2025-12-24
90006799.SZ,159922,P,3.0,2025-12-24
90006800.SZ,159922,P,3.1,2025-12-24
90006801.SZ,159922,C,2.65,2026-01-28
90006802.SZ,159922,C,2.7,2026-01-28
90006803.SZ,159922,C,2.75,2026-01-28
90006804.SZ,159922,C,2.8,2026-01-28
90006805.SZ,159922,C,2.85,2026-01-28
90006806.SZ,159922,C,2.9,2026-01-28
90006807.SZ,159922,C,2.95,2026-01-28
90006808.SZ,159922,C,3.0,2026-01-28
90006809.SZ,159922,C,3.1,2026-01-28
90006810.SZ,159922,P,2.65,2026-01-28
90006811.SZ,159922,P,2.7,2026-01-28
90006812.SZ,159922,P,2.75,2026-01-28
90006813.SZ,159922,P,2.8,2026-01-28
90006814.SZ,159922,P,2.85,2026-01-28
90006815.SZ,159922,P,2.9,2026-01-28
90006816.SZ,159922,P,2.95,2026-01-28
90006817.SZ,159922,P,3.0,2026-01-28
90006818.SZ,159922,P,3.1,2026-01-28
90006819.SZ,159922,C,2.65,2026-03-25
90006820.SZ,159922,C,2.7,2026-03-25
90006821.SZ,159922,C,2.75,2026-03-25
90006822.SZ,159922,C,2.8,2026-03-25
90006823.SZ,159922,C,2.85,2026-03-25
90006824.SZ,159922,C,2.9,2026-03-25
90006825.SZ,159922,C,2.95,2026-03-25
90006826.SZ,159922,C,3.0,2026-03-25
90006827.SZ,159922,C,3.1,2026-03-25
90006828.SZ,159922,P,2.65,2026-03-25
90006829.SZ,159922,P,2.7,2026-03-25
90006830.SZ,159922,P,2.75,2026-03-25
90006831.SZ,159922,P,2.8,2026-03-25
90006832.SZ,159922,P,2.85,2026-03-25
90006833.SZ,159922,P,2.9,2026-03-25
90006834.SZ,159922,P,2.95,2026-03-25
90006835.SZ,159922,P,3.0,2026-03-25
90006836.SZ,159922,P,3.1,2026-03-25
90006837.SZ,159922,C,2.65,2026-06-24
90006838.SZ,159922,C,2.7,2026-06-24
90006839.SZ,159922,C,2.75,2026-06-24
90006840.SZ,159922,C,2.8,2026-06-24
90006841.SZ,159922,C,2.85,2026-06-24
90006842.SZ,159922,C,2.9,2026-06-24
90006843.SZ,159922,C,2.95,2026-06-24
90006844.SZ,159922,C,3.0,2026-06-24
90006845.SZ,159922,C,3.1,2026-06-24
90006846.SZ,159922,P,2.65,2026-06-24
90006847.SZ,159922,P,2.7,2026-06-24
90006848.SZ,159922,P,2.75,2026-06-24
90006849.SZ,159922,P,2.8,2026-06-24
90006850.SZ,159922,P,2.85,2026-06-24
90006851.SZ,159922,P,2.9,2026-06-24
90006852.SZ,159922,P,2.95,2026-06-24
90006853.SZ,159922,P,3.0,2026-06-24
90006854.SZ,159922,P,3.1,2026-06-24
90006873.SZ,159922,C,2.6,2025-12-24
90006874.SZ,159922,P,2.6,2025-12-24
90006875.SZ,159922,C,2.6,2026-01-28
90006876.SZ,159922,P,2.6,2026-01-28
90006877.SZ,159922,C,2.6,2026-03-25
90006878.SZ,159922,P,2.6,2026-03-25
90006879.SZ,159922,C,2.6,2026-06-24
90006880.SZ,159922,P,2.6,2026-06-24
90006881.SZ,159922,C,3.2,2025-12-24
90006882.SZ,159922,P,3.2,2025-12-24
90006883.SZ,159922,C,3.2,2026-01-28
90006884.SZ,159922,P,3.2,2026-01-28
90006885.SZ,159922,C,3.2,2026-03-25
90006886.SZ,159922,P,3.2,2026-03-25
90006887.SZ,159922,C,3.2,2026-06-24
90006888.SZ,159922,P,3.2,2026-06-24
90006943.SZ,159922,C,2.75,2026-02-25
90006944.SZ,159922,C,2.8,2026-02-25
90006945.SZ,159922,C,2.85,2026-02-25
90006946.SZ,159922,C,2.9,2026-02-25
90006947.SZ,159922,C,2.95,2026-02-25
90006948.SZ,159922,C,3.0,2026-02-25
90006949.SZ,159922,C,3.1,2026-02-25
90006950.SZ,159922,C,3.2,2026-02-25
90006951.SZ,159922,C,3.3,2026-02-25
90006952.SZ,159922,P,2.75,2026-02-25
90006953.SZ,159922,P,2.8,2026-02-25
90006954.SZ,159922,P,2.85,2026-02-25
90006955.SZ,159922,P,2.9,2026-02-25
90006956.SZ,159922,P,2.95,2026-02-25
90006957.SZ,159922,P,3.0,2026-02-25
90006958.SZ,159922,P,3.1,2026-02-25
90006959.SZ,159922,P,3.2,2026-02-25
90006960.SZ,159922,P,3.3,2026-02-25
90006961.SZ,159922,C,3.3,2026-01-28
90006962.SZ,159922,P,3.3,2026-01-28
90006963.SZ,159922,C,3.3,2026-03-25
90006964.SZ,159922,P,3.3,2026-03-25
90006965.SZ,159922,C,3.3,2026-06-24
90006966.SZ,159922,P,3.3,2026-06-24
90006975.SZ,159922,C,3.4,2026-01-28
90006976.SZ,159922,P,3.4,2026-01-28
90006977.SZ,159922,C,3.4,2026-02-25
90006978.SZ,159922,P,3.4,2026-02-25
90006979.SZ,159922,C,3.4,2026-03-25
90006980.SZ,159922,P,3.4,2026-03-25
90006981.SZ,159922,C,3.4,2026-06-24
90006982.SZ,159922,P,3.4,2026-06-24
90006987.SZ,159922,C,3.5,2026-01-28
90006988.SZ,159922,P,3.5,2026-01-28
90006989.SZ,159922,C,3.5,2026-02-25
90006990.SZ,159922,P,3.5,2026-02-25
90006991.SZ,159922,C,3.5,2026-03-25
90006992.SZ,159922,P,3.5,2026-03-25
90006993.SZ,159922,C,3.5,2026-06-24
90006994.SZ,159922,P,3.5,2026-06-24
90007011.SZ,159922,C,3.6,2026-01-28
90007012.SZ,159922,P,3.6,2026-01-28
90007013.SZ,159922,C,3.6,2026-02-25
90007014.SZ,159922,P,3.6,2026-02-25
90007015.SZ,159922,C,3.6,2026-03-25
90007016.SZ,159922,P,3.6,2026-03-25
90007017.SZ,159922,C,3.6,2026-06-24
90007018.SZ,159922,P,3.6,2026-06-24
90007027.SZ,159922,C,3.7,2026-01-28
90007028.SZ,159922,P,3.7,2026-01-28
90007029.SZ,159922,C,3.7,2026-02-25
90007030.SZ,159922,P,3.7,2026-02-25
90007031.SZ,159922,C,3.7,2026-03-25
90007032.SZ,159922,P,3.7,2026-03-25
90007033.SZ,159922,C,3.7,2026-06-24
90007034.SZ,159922,P,3.7,2026-06-24
90007035.SZ,159922,C,3.8,2026-01-28
90007036.SZ,159922,P,3.8,2026-01-28
90007037.SZ,159922,C,3.8,2026-02-25
90007038.SZ,159922,P,3.8,2026-02-25
90007039.SZ,159922,C,3.8,2026-03-25
90007040.SZ,159922,P,3.8,2026-03-25
90007041.SZ,159922,C,3.8,2026-06-24
90007042.SZ,159922,P,3.8,2026-06-24
90007043.SZ,159922,C,3.9,2026-01-28
90007044.SZ,159922,P,3.9,2026-01-28
90007045.SZ,159922,C,3.9,2026-02-25
90007046.SZ,159922,P,3.9,2026-02-25
90007047.SZ,159922,C,3.9,2026-03-25
90007048.SZ,159922,P,3.9,2026-03-25
90007049.SZ,159922,C,3.9,2026-06-24
90007050.SZ,159922,P,3.9,2026-06-24
90007105.SZ,159922,C,3.1,2026-09-23
90007106.SZ,159922,C,3.2,2026-09-23
90007107.SZ,159922,C,3.3,2026-09-23
90007108.SZ,159922,C,3.4,2026-09-23
90007109.SZ,159922,C,3.5,2026-09-23
90007110.SZ,159922,C,3.6,2026-09-23
90007111.SZ,159922,C,3.7,2026-09-23
90007112.SZ,159922,C,3.8,2026-09-23
90007113.SZ,159922,C,3.9,2026-09-23
90007114.SZ,159922,P,3.1,2026-09-23
90007115.SZ,159922,P,3.2,2026-09-23
90007116.SZ,159922,P,3.3,2026-09-23
90007117.SZ,159922,P,3.4,2026-09-23
90007118.SZ,159922,P,3.5,2026-09-23
90007119.SZ,159922,P,3.6,2026-09-23
90007120.SZ,159922,P,3.7,2026-09-23
90007121.SZ,159922,P,3.8,2026-09-23
90007122.SZ,159922,P,3.9,2026-09-23
90007125.SZ,159922,C,3.0,2026-09-23
90007126.SZ,159922,P,3.0,2026-09-23
90007133.SZ,159922,C,2.9,2026-09-23
90007134.SZ,159922,C,2.95,2026-09-23
90007135.SZ,159922,P,2.9,2026-09-23
90007136.SZ,159922,P,2.95,2026-09-23
90007193.SZ,159922,C,3.0,2026-04-22
90007194.SZ,159922,C,3.1,2026-04-22
90007195.SZ,159922,C,3.2,2026-04-22
90007196.SZ,159922,C,3.3,2026-04-22
90007197.SZ,159922,C,3.4,2026-04-22
90007198.SZ,159922,C,3.5,2026-04-22
90007199.SZ,159922,C,3.6,2026-04-22
90007200.SZ,159922,C,3.7,2026-04-22
90007201.SZ,159922,C,3.8,2026-04-22
90007202.SZ,159922,P,3.0,2026-04-22
90007203.SZ,159922,P,3.1,2026-04-22
90007204.SZ,159922,P,3.2,2026-04-22
90007205.SZ,159922,P,3.3,2026-04-22
90007206.SZ,159922,P,3.4,2026-04-22
90007207.SZ,159922,P,3.5,2026-04-22
90007208.SZ,159922,P,3.6,2026-04-22
90007209.SZ,159922,P,3.7,2026-04-22
90007210.SZ,159922,P,3.8,2026-04-22
90007211.SZ,159922,C,3.9,2026-04-22
90007212.SZ,159922,P,3.9,2026-04-22
90007217.SZ,159922,C,2.95,2026-04-22
90007218.SZ,159922,P,2.95,2026-04-22
90007221.SZ,159922,C,2.9,2026-04-22
90007222.SZ,159922,P,2.9,2026-04-22
90007223.SZ,159922,C,2.85,2026-04-22
90007224.SZ,159922,P,2.85,2026-04-22
90007225.SZ,159922,C,2.85,2026-09-23
90007226.SZ,159922,P,2.85,2026-09-23
90007239.SZ,159922,C,2.8,2026-04-22
90007240.SZ,159922,P,2.8,2026-04-22
90007241.SZ,159922,C,2.8,2026-09-23
90007242.SZ,159922,P,2.8,2026-09-23
90007297.SZ,159922,C,2.85,2026-05-27
90007298.SZ,159922,C,2.9,2026-05-27
90007299.SZ,159922,C,2.95,2026-05-27
90007300.SZ,159922,C,3.0,2026-05-27
90007301.SZ,159922,C,3.1,2026-05-27
90007302.SZ,159922,C,3.2,2026-05-27
90007303.SZ,159922,C,3.3,2026-05-27
90007304.SZ,159922,C,3.4,2026-05-27
90007305.SZ,159922,C,3.5,2026-05-27
90007306.SZ,159922,P,2.85,2026-05-27
90007307.SZ,159922,P,2.9,2026-05-27
90007308.SZ,159922,P,2.95,2026-05-27
90007309.SZ,159922,P,3.0,2026-05-27
90007310.SZ,159922,P,3.1,2026-05-27
90007311.SZ,159922,P,3.2,2026-05-27
90007312.SZ,159922,P,3.3,2026-05-27
90007313.SZ,159922,P,3.4,2026-05-27
90007314.SZ,159922,P,3.5,2026-05-27
90007327.SZ,159922,C,2.8,2026-05-27
90007328.SZ,159922,P,2.8,2026-05-27
90007331.SZ,159922,C,3.6,2026-05-27
90007332.SZ,159922,P,3.6,2026-05-27
90007371.SZ,159922,C,3.7,2026-05-27
90007372.SZ,159922,P,3.7,2026-05-27
90007447.SZ,159922,C,3.0,2026-12-23
90007448.SZ,159922,C,3.1,2026-12-23
90007449.SZ,159922,C,3.2,2026-12-23
90007450.SZ,159922,C,3.3,2026-12-23
90007451.SZ,159922,C,3.4,2026-12-23
90007452.SZ,159922,C,3.5,2026-12-23
90007453.SZ,159922,C,3.6,2026-12-23
90007454.SZ,159922,C,3.7,2026-12-23
90007455.SZ,159922,C,3.8,2026-12-23
90007456.SZ,159922,P,3.0,2026-12-23
90007457.SZ,159922,P,3.1,2026-12-23
90007458.SZ,159922,P,3.2,2026-12-23
90007459.SZ,159922,P,3.3,2026-12-23
90007460.SZ,159922,P,3.4,2026-12-23
90007461.SZ,159922,P,3.5,2026-12-23
90007462.SZ,159922,P,3.6,2026-12-23
90007463.SZ,159922,P,3.7,2026-12-23
90007464.SZ,159922,P,3.8,2026-12-23
90007477.SZ,159922,C,3.8,2026-05-27
90007478.SZ,159922,P,3.8,2026-05-27
90007483.SZ,159922,C,2.95,2026-12-23
90007484.SZ,159922,P,2.95,2026-12-23
90007487.SZ,159922,C,3.9,2026-05-27
90007488.SZ,159922,P,3.9,2026-05-27
90007489.SZ,159922,C,3.9,2026-12-23
90007490.SZ,159922,P,3.9,2026-12-23
90007531.SZ,159922,C,4.0,2026-05-27
90007532.SZ,159922,P,4.0,2026-05-27
90007533.SZ,159922,C,4.0,2026-06-24
90007534.SZ,159922,P,4.0,2026-06-24
90007535.SZ,159922,C,4.0,2026-09-23
90007536.SZ,159922,P,4.0,2026-09-23
90007537.SZ,159922,C,4.0,2026-12-23
90007538.SZ,159922,P,4.0,2026-12-23
90007601.SZ,159922,C,3.0,2026-07-22
90007602.SZ,159922,C,3.1,2026-07-22
90007603.SZ,159922,C,3.2,2026-07-22
90007604.SZ,159922,C,3.3,2026-07-22
90007605.SZ,159922,C,3.4,2026-07-22
90007606.SZ,159922,C,3.5,2026-07-22
90007607.SZ,159922,C,3.6,2026-07-22
90007608.SZ,159922,C,3.7,2026-07-22
90007609.SZ,159922,C,3.8,2026-07-22
90007610.SZ,159922,P,3.0,2026-07-22
90007611.SZ,159922,P,3.1,2026-07-22
90007612.SZ,159922,P,3.2,2026-07-22
90007613.SZ,159922,P,3.3,2026-07-22
90007614.SZ,159922,P,3.4,2026-07-22
90007615.SZ,159922,P,3.5,2026-07-22
90007616.SZ,159922,P,3.6,2026-07-22
90007617.SZ,159922,P,3.7,2026-07-22
90007618.SZ,159922,P,3.8,2026-07-22
