option_code,trade_date,close,volume,amount,open_interest
90002949.SZ,2024-01-10,0.0034,14853.0,61.0292,21020.0
90002950.SZ,2024-01-10,0.001,3730.0,4.127,10759.0
90002951.SZ,2024-01-10,0.0006,325.0,0.187,1987.0
90002952.SZ,2024-01-10,0.0003,250.0,0.099,1673.0
90002954.SZ,2024-01-10,0.0059,5665.0,36.5738,4776.0
90002955.SZ,2024-01-10,0.0118,14198.0,178.8566,8087.0
90002956.SZ,2024-01-10,0.0535,45171.0,2328.3377,17951.0
90002957.SZ,2024-01-10,0.1862,24192.0,4284.0769,19598.0
90002958.SZ,2024-01-10,0.4122,2214.0,883.2416,4315.0
90002959.SZ,2024-01-10,0.6578,147.0,93.6679,683.0
90002960.SZ,2024-01-10,0.9062,4.0,3.5361,132.0
90002961.SZ,2024-01-10,1.1351,19.0,21.3949,268.0
90002962.SZ,2024-01-10,1.398,39.0,55.1616,1033.0
90003007.SZ,2024-01-10,0.5483,80.0,42.4579,201.0
90003008.SZ,2024-01-10,0.0038,2996.0,13.5713,5240.0
90003071.SZ,2024-01-10,0.551,15.0,8.0632,84.0
90003072.SZ,2024-01-10,0.4604,20.0,8.7855,102.0
90003073.SZ,2024-01-10,0.3658,172.0,62.6743,429.0
90003074.SZ,2024-01-10,0.1819,949.0,175.7078,1523.0
90003075.SZ,2024-01-10,0.0656,5565.0,378.2317,4402.0
90003076.SZ,2024-01-10,0.0177,3257.0,60.0108,3595.0
90003077.SZ,2024-01-10,0.0039,1419.0,6.8605,1569.0
90003078.SZ,2024-01-10,0.0014,1010.0,1.8265,1562.0
90003079.SZ,2024-01-10,0.0009,215.0,0.218,1285.0
90003080.SZ,2024-01-10,0.0222,876.0,19.6512,968.0
90003081.SZ,2024-01-10,0.0312,1851.0,59.3746,1091.0
90003082.SZ,2024-01-10,0.0462,3438.0,157.1737,3871.0
90003083.SZ,2024-01-10,0.1122,6293.0,647.7129,3185.0
90003084.SZ,2024-01-10,0.2399,3106.0,700.8262,3439.0
90003085.SZ,2024-01-10,0.4406,278.0,125.138,903.0
90003086.SZ,2024-01-10,0.6762,126.0,87.3241,100.0
90003087.SZ,2024-01-10,0.922,78.0,74.3524,68.0
90003088.SZ,2024-01-10,1.1679,66.0,77.7649,86.0
90003099.SZ,2024-01-10,0.0007,60.0,0.042,1541.0
90003100.SZ,2024-01-10,1.4184,33.0,47.702,38.0
90003119.SZ,2024-01-10,0.6482,112.0,68.4196,131.0
90003120.SZ,2024-01-10,0.0022,3094.0,7.6521,2447.0
90003121.SZ,2024-01-10,0.6457,86.0,53.9263,56.0
90003122.SZ,2024-01-10,0.0152,1325.0,19.8634,1049.0
90003123.SZ,2024-01-10,0.6351,32.0,19.3756,35.0
90003124.SZ,2024-01-10,0.0281,912.0,26.6869,1181.0
90003125.SZ,2024-01-10,0.6522,45.0,29.9253,115.0
90003126.SZ,2024-01-10,0.0609,613.0,37.4074,757.0
90002459.SZ,2024-01-11,0.2396,524.0,126.4699,1550.0
90002460.SZ,2024-01-11,0.1067,1026.0,108.5723,4025.0
90002461.SZ,2024-01-11,0.0386,961.0,36.0494,6702.0
90002462.SZ,2024-01-11,0.0126,1005.0,11.7173,7388.0
90002463.SZ,2024-01-11,0.0051,751.0,3.4301,7827.0
90002464.SZ,2024-01-11,0.0026,244.0,0.5919,3381.0
90002465.SZ,2024-01-11,0.0019,350.0,0.6349,3178.0
90002466.SZ,2024-01-11,0.0017,235.0,0.3943,2810.0
90002467.SZ,2024-01-11,0.0015,159.0,0.232,2943.0
90002468.SZ,2024-01-11,0.1106,785.0,88.2659,3391.0
90002469.SZ,2024-01-11,0.227,331.0,74.9544,7342.0
90002470.SZ,2024-01-11,0.4054,77.0,29.6888,4002.0
90002471.SZ,2024-01-11,0.5993,117.0,75.8436,4013.0
90002472.SZ,2024-01-11,0.8467,16.0,13.7691,1986.0
90002473.SZ,2024-01-11,1.1561,1.0,1.1561,1676.0
90002474.SZ,2024-01-11,1.4121,1.0,1.4121,475.0
90002475.SZ,2024-01-11,1.6685,1.0,1.6685,410.0
90002476.SZ,2024-01-11,1.9251,1.0,1.9251,753.0
90002499.SZ,2024-01-11,0.4363,44.0,17.9938,700.0
90002500.SZ,2024-01-11,0.0514,1232.0,64.3349,4210.0
90002613.SZ,2024-01-11,0.5221,54.0,28.2772,779.0
90002614.SZ,2024-01-11,0.0369,1304.0,47.5242,3053.0
90002793.SZ,2024-01-11,0.6121,38.0,21.7131,654.0
90002794.SZ,2024-01-11,0.0266,287.0,6.9221,1591.0
90002849.SZ,2024-01-11,0.6292,84.0,49.4809,961.0
90002850.SZ,2024-01-11,0.5462,43.0,21.7201,644.0
90002851.SZ,2024-01-11,0.4638,126.0,55.3282,647.0
90002852.SZ,2024-01-11,0.2869,154.0,42.5053,1551.0
90002853.SZ,2024-01-11,0.1612,274.0,43.9702,2643.0
90002854.SZ,2024-01-11,0.0847,477.0,39.5531,2203.0
90002855.SZ,2024-01-11,0.0414,258.0,10.7671,2307.0
90002856.SZ,2024-01-11,0.0219,585.0,12.4297,2178.0
90002857.SZ,2024-01-11,0.0124,373.0,4.4276,1763.0
90002858.SZ,2024-01-11,0.062,461.0,32.4524,2376.0
90002859.SZ,2024-01-11,0.0781,383.0,28.5535,3019.0
90002860.SZ,2024-01-11,0.098,771.0,76.2447,2158.0
90002861.SZ,2024-01-11,0.1711,462.0,80.1446,2764.0
90002862.SZ,2024-01-11,0.2937,197.0,62.1991,2919.0
90002863.SZ,2024-01-11,0.4517,22.0,10.9772,1988.0
90002864.SZ,2024-01-11,0.7016,78.0,55.5033,511.0
90002865.SZ,2024-01-11,0.9364,2.0,1.8784,701.0
90002866.SZ,2024-01-11,1.1774,3.0,3.5283,332.0
90002875.SZ,2024-01-11,0.008,220.0,1.6612,2031.0
90002876.SZ,2024-01-11,1.3434,32.0,43.9082,698.0
90002889.SZ,2024-01-11,0.0059,461.0,2.6515,3127.0
90002890.SZ,2024-01-11,1.6653,1.0,1.6653,892.0
90002945.SZ,2024-01-11,0.5147,387.0,195.6985,697.0
90002946.SZ,2024-01-11,0.4186,1598.0,640.8207,1054.0
90002947.SZ,2024-01-11,0.1871,23647.0,4137.0804,7471.0
90002948.SZ,2024-01-11,0.0389,43235.0,1654.535,25945.0
90002949.SZ,2024-01-11,0.0048,8418.0,36.743,20284.0
90002950.SZ,2024-01-11,0.0013,3568.0,3.9319,10972.0
90002951.SZ,2024-01-11,0.0005,368.0,0.1777,2103.0
90002952.SZ,2024-01-11,0.0004,31.0,0.0124,1614.0
90002953.SZ,2024-01-11,0.0002,82.0,0.0164,1683.0
90002954.SZ,2024-01-11,0.0032,4232.0,12.7983,4906.0
90002955.SZ,2024-01-11,0.0056,9820.0,67.6704,10183.0
90002956.SZ,2024-01-11,0.027,32927.0,1077.041,19888.0
90002957.SZ,2024-01-11,0.1295,23031.0,3133.9217,19765.0
90002958.SZ,2024-01-11,0.3429,2019.0,724.4272,4153.0
90002959.SZ,2024-01-11,0.5961,85.0,49.7124,679.0
90002960.SZ,2024-01-11,0.8117,42.0,34.199,158.0
90002961.SZ,2024-01-11,1.0945,35.0,37.1984,282.0
90002962.SZ,2024-01-11,1.343,45.0,59.7968,1053.0
90003007.SZ,2024-01-11,0.6055,119.0,74.359,270.0
90003008.SZ,2024-01-11,0.0019,1416.0,2.654,5225.0
90003071.SZ,2024-01-11,0.6094,40.0,24.5868,96.0
90003072.SZ,2024-01-11,0.5156,53.0,27.7091,131.0
90003073.SZ,2024-01-11,0.4184,141.0,60.717,392.0
90003074.SZ,2024-01-11,0.2219,1093.0,243.073,1644.0
90003075.SZ,2024-01-11,0.0847,6352.0,519.6685,4400.0
90003076.SZ,2024-01-11,0.0226,2107.0,46.5693,3121.0
90003077.SZ,2024-01-11,0.0057,758.0,4.0281,1653.0
90003078.SZ,2024-01-11,0.0018,487.0,0.8291,1643.0
90003079.SZ,2024-01-11,0.001,173.0,0.1595,1313.0
90003080.SZ,2024-01-11,0.0138,897.0,12.6562,1108.0
90003081.SZ,2024-01-11,0.0206,1735.0,43.0461,1655.0
90003082.SZ,2024-01-11,0.0307,3317.0,114.3363,4697.0
90003083.SZ,2024-01-11,0.0799,5479.0,457.8219,3336.0
90003084.SZ,2024-01-11,0.1892,2849.0,564.2247,3681.0
90003085.SZ,2024-01-11,0.3803,236.0,86.2124,873.0
90003086.SZ,2024-01-11,0.6146,32.0,19.097,112.0
90003087.SZ,2024-01-11,0.8601,47.0,40.1732,79.0
90003088.SZ,2024-01-11,1.0738,26.0,28.0965,96.0
90003100.SZ,2024-01-11,1.3125,36.0,48.002,43.0
90003119.SZ,2024-01-11,0.7088,123.0,89.5958,173.0
90003120.SZ,2024-01-11,0.001,2107.0,2.7723,2932.0
90003121.SZ,2024-01-11,0.7044,39.0,28.0673,50.0
90003122.SZ,2024-01-11,0.0094,517.0,5.5005,1055.0
90003123.SZ,2024-01-11,0.7046,13.0,8.4423,28.0
90003124.SZ,2024-01-11,0.02,599.0,11.2874,1180.0
90003125.SZ,2024-01-11,0.7166,45.0,31.2589,158.0
90003126.SZ,2024-01-11,0.0472,505.0,23.9197,917.0
90002459.SZ,2024-01-12,0.2308,138.0,34.4615,1465.0
90002460.SZ,2024-01-12,0.1035,321.0,36.0957,3642.0
90002461.SZ,2024-01-12,0.0381,799.0,32.6469,6663.0
90002462.SZ,2024-01-12,0.0135,943.0,13.4514,6979.0
90002463.SZ,2024-01-12,0.0056,726.0,4.0301,7743.0
90002464.SZ,2024-01-12,0.0029,396.0,1.1596,3395.0
90002465.SZ,2024-01-12,0.0019,383.0,0.8046,2997.0
90002466.SZ,2024-01-12,0.0017,210.0,0.378,2755.0
90002467.SZ,2024-01-12,0.0015,106.0,0.1603,2858.0
90002468.SZ,2024-01-12,0.1161,466.0,49.0418,3373.0
90002469.SZ,2024-01-12,0.23,207.0,44.1868,7274.0
90002470.SZ,2024-01-12,0.4098,7.0,2.8121,3972.0
90002471.SZ,2024-01-12,0.6021,30.0,18.332,3926.0
90002472.SZ,2024-01-12,0.87,21.0,17.7032,1985.0
90002474.SZ,2024-01-12,1.3222,24.0,32.2691,474.0
90002475.SZ,2024-01-12,1.5968,21.0,33.5454,410.0
90002476.SZ,2024-01-12,1.8191,110.0,203.201,773.0
90002499.SZ,2024-01-12,0.4192,25.0,10.9139,672.0
90002500.SZ,2024-01-12,0.0539,777.0,37.6295,4028.0
90002613.SZ,2024-01-12,0.5026,170.0,88.6669,768.0
90002614.SZ,2024-01-12,0.0394,844.0,27.5385,2871.0
90002793.SZ,2024-01-12,0.593,96.0,59.6642,628.0
90002794.SZ,2024-01-12,0.0284,134.0,3.3024,1533.0
90002849.SZ,2024-01-12,0.6124,15.0,9.6454,893.0
90002850.SZ,2024-01-12,0.5313,53.0,29.1441,609.0
90002851.SZ,2024-01-12,0.4542,17.0,8.0181,584.0
90002852.SZ,2024-01-12,0.2858,78.0,23.1803,1539.0
90002853.SZ,2024-01-12,0.1625,113.0,19.0201,2504.0
90002854.SZ,2024-01-12,0.0851,316.0,28.3695,2176.0
90002855.SZ,2024-01-12,0.0441,684.0,31.5171,2586.0
90002856.SZ,2024-01-12,0.0241,616.0,15.3349,2481.0
90002857.SZ,2024-01-12,0.0143,301.0,4.4419,1772.0
90002858.SZ,2024-01-12,0.0641,663.0,38.9839,2450.0
90002859.SZ,2024-01-12,0.0789,915.0,67.1312,3304.0
90002860.SZ,2024-01-12,0.1037,675.0,64.5807,2233.0
90002861.SZ,2024-01-12,0.1819,301.0,50.9402,2747.0
90002862.SZ,2024-01-12,0.3066,101.0,29.416,2970.0
90002863.SZ,2024-01-12,0.4667,15.0,6.9782,1971.0
90002864.SZ,2024-01-12,0.6749,70.0,45.2267,485.0
90002866.SZ,2024-01-12,1.1406,33.0,36.9129,341.0
90002875.SZ,2024-01-12,0.0093,388.0,3.618,1877.0
90002876.SZ,2024-01-12,1.3824,10.0,13.824,700.0
90002889.SZ,2024-01-12,0.0069,192.0,1.3336,3127.0
90002890.SZ,2024-01-12,1.5941,90.0,143.056,982.0
90002945.SZ,2024-01-12,0.4981,138.0,72.4629,647.0
90002946.SZ,2024-01-12,0.4004,499.0,212.9345,848.0
90002947.SZ,2024-01-12,0.1713,9651.0,1887.0708,6855.0
90002948.SZ,2024-01-12,0.0323,45411.0,1967.3403,22478.0
90002949.SZ,2024-01-12,0.0036,9129.0,44.8459,20803.0
90002950.SZ,2024-01-12,0.001,1228.0,1.4785,10449.0
90002952.SZ,2024-01-12,0.0004,11.0,0.0044,1595.0
90002953.SZ,2024-01-12,0.0001,52.0,0.0052,1603.0
90002954.SZ,2024-01-12,0.0024,843.0,2.1467,3262.0
90002955.SZ,2024-01-12,0.0049,5943.0,28.7113,9239.0
90002956.SZ,2024-01-12,0.0281,30559.0,754.8728,19945.0
90002957.SZ,2024-01-12,0.1373,26162.0,3173.9475,19074.0
90002958.SZ,2024-01-12,0.3567,3058.0,1016.504,4131.0
90002959.SZ,2024-01-12,0.6031,152.0,88.6851,695.0
90002960.SZ,2024-01-12,0.8543,10.0,8.543,147.0
90002961.SZ,2024-01-12,1.0597,4.0,4.2864,269.0
90002962.SZ,2024-01-12,1.3407,2.0,2.6814,1045.0
90003007.SZ,2024-01-12,0.6062,33.0,20.1093,178.0
90003008.SZ,2024-01-12,0.0014,541.0,0.8925,4628.0
90003071.SZ,2024-01-12,0.5937,14.0,8.4016,72.0
90003072.SZ,2024-01-12,0.5008,4.0,2.035,95.0
90003073.SZ,2024-01-12,0.4114,37.0,15.3896,368.0
90003074.SZ,2024-01-12,0.2128,255.0,58.5084,1283.0
90003075.SZ,2024-01-12,0.0801,4682.0,413.1243,3989.0
90003076.SZ,2024-01-12,0.0218,2986.0,73.1362,3499.0
90003077.SZ,2024-01-12,0.0058,888.0,5.6553,1707.0
90003078.SZ,2024-01-12,0.0022,244.0,0.5233,1695.0
90003079.SZ,2024-01-12,0.0011,155.0,0.1755,1293.0
90003080.SZ,2024-01-12,0.015,613.0,8.2356,1303.0
90003081.SZ,2024-01-12,0.0219,1266.0,24.8419,1636.0
90003082.SZ,2024-01-12,0.0325,1668.0,48.3231,3717.0
90003083.SZ,2024-01-12,0.087,3087.0,235.0257,3217.0
90003084.SZ,2024-01-12,0.2002,918.0,164.3154,3111.0
90003085.SZ,2024-01-12,0.3828,46.0,16.2889,841.0
90003086.SZ,2024-01-12,0.6091,8.0,4.6931,87.0
90003087.SZ,2024-01-12,0.8572,3.0,2.5672,65.0
90003119.SZ,2024-01-12,0.7068,51.0,37.2097,118.0
90003120.SZ,2024-01-12,0.0007,607.0,0.4801,2916.0
90003121.SZ,2024-01-12,0.6887,7.0,4.9358,43.0
90003122.SZ,2024-01-12,0.0103,321.0,3.0175,1124.0
90003123.SZ,2024-01-12,0.6853,23.0,16.7122,50.0
90003124.SZ,2024-01-12,0.0205,210.0,3.897,1073.0
90003125.SZ,2024-01-12,0.6984,66.0,47.1984,182.0
90003126.SZ,2024-01-12,0.0492,298.0,13.9254,897.0
90002459.SZ,2024-01-15,0.2161,200.0,44.7511,1441.0
90002460.SZ,2024-01-15,0.0916,477.0,47.8519,3707.0
90002461.SZ,2024-01-15,0.032,393.0,13.8082,6675.0
90002462.SZ,2024-01-15,0.0112,800.0,10.0753,6836.0
90002463.SZ,2024-01-15,0.0046,589.0,3.0909,7755.0
90002464.SZ,2024-01-15,0.0026,689.0,1.878,3586.0
90002465.SZ,2024-01-15,0.0021,951.0,1.9673,3510.0
90002466.SZ,2024-01-15,0.0018,431.0,0.802,3010.0
90002467.SZ,2024-01-15,0.0015,249.0,0.4106,2974.0
90002468.SZ,2024-01-15,0.1179,566.0,65.0044,3389.0
90002469.SZ,2024-01-15,0.2318,172.0,40.6047,7229.0
90002470.SZ,2024-01-15,0.4219,29.0,12.271,3968.0
90002471.SZ,2024-01-15,0.6556,51.0,34.0539,3936.0
90002473.SZ,2024-01-15,1.1129,5.0,5.5645,1675.0
90002474.SZ,2024-01-15,1.3917,11.0,15.3088,458.0
90002475.SZ,2024-01-15,1.6223,20.0,32.615,419.0
90002476.SZ,2024-01-15,1.871,50.0,94.308,728.0
90002499.SZ,2024-01-15,0.4007,6.0,2.4586,670.0
90002500.SZ,2024-01-15,0.0527,854.0,45.6685,4077.0
90002613.SZ,2024-01-15,0.4855,249.0,124.0941,748.0
90002614.SZ,2024-01-15,0.0368,1476.0,56.7732,2804.0
90002793.SZ,2024-01-15,0.581,234.0,136.2889,611.0
90002794.SZ,2024-01-15,0.0278,306.0,8.0791,1486.0
90002849.SZ,2024-01-15,0.6029,35.0,20.9229,907.0
90002850.SZ,2024-01-15,0.5214,32.0,16.3136,597.0
90002851.SZ,2024-01-15,0.4439,43.0,19.2539,602.0
90002852.SZ,2024-01-15,0.2734,140.0,39.6503,1572.0
90002853.SZ,2024-01-15,0.1519,232.0,36.6582,2638.0
90002854.SZ,2024-01-15,0.0799,250.0,20.6102,2020.0
90002855.SZ,2024-01-15,0.04,250.0,10.9926,2627.0
90002856.SZ,2024-01-15,0.022,217.0,5.1534,2426.0
90002857.SZ,2024-01-15,0.0128,497.0,7.053,1763.0
90002858.SZ,2024-01-15,0.0646,760.0,46.052,2421.0
90002859.SZ,2024-01-15,0.0819,692.0,55.2667,3257.0
90002860.SZ,2024-01-15,0.1032,1379.0,142.0285,1931.0
90002861.SZ,2024-01-15,0.1818,419.0,73.8394,2670.0
90002862.SZ,2024-01-15,0.3063,136.0,41.8734,2952.0
90002863.SZ,2024-01-15,0.486,21.0,10.1492,1975.0
90002864.SZ,2024-01-15,0.6866,4.0,2.7464,448.0
90002866.SZ,2024-01-15,1.1638,31.0,36.0777,353.0
90002875.SZ,2024-01-15,0.0083,249.0,2.303,1905.0
90002876.SZ,2024-01-15,1.4073,20.0,28.146,720.0
90002889.SZ,2024-01-15,0.0064,507.0,3.5848,3258.0
90002945.SZ,2024-01-15,0.4797,134.0,66.1035,663.0
90002946.SZ,2024-01-15,0.3805,583.0,229.0371,892.0
90002947.SZ,2024-01-15,0.1499,14077.0,2321.3911,6957.0
90002948.SZ,2024-01-15,0.0187,33121.0,923.2801,25178.0
90002949.SZ,2024-01-15,0.0015,10243.0,24.8722,22163.0
90002950.SZ,2024-01-15,0.0006,2468.0,1.7505,10482.0
90002951.SZ,2024-01-15,0.0004,188.0,0.0717,2041.0
90002952.SZ,2024-01-15,0.0003,173.0,0.0506,1605.0
90002954.SZ,2024-01-15,0.0011,2738.0,4.0858,3298.0
90002955.SZ,2024-01-15,0.0025,9022.0,27.9049,9703.0
90002956.SZ,2024-01-15,0.0224,27719.0,695.5058,21395.0
90002957.SZ,2024-01-15,0.1436,24000.0,3151.2085,18962.0
90002958.SZ,2024-01-15,0.3776,3590.0,1291.4567,4513.0
90002959.SZ,2024-01-15,0.6193,100.0,61.519,654.0
90003007.SZ,2024-01-15,0.5787,12.0,6.9782,188.0
90003008.SZ,2024-01-15,0.0006,4274.0,4.0596,3202.0
90003071.SZ,2024-01-15,0.5749,2.0,1.143,63.0
90003072.SZ,2024-01-15,0.481,15.0,7.3056,96.0
90003073.SZ,2024-01-15,0.3917,68.0,27.1039,386.0
90003074.SZ,2024-01-15,0.1961,597.0,124.7426,1521.0
90003075.SZ,2024-01-15,0.0644,4095.0,309.0295,4349.0
90003076.SZ,2024-01-15,0.0155,4023.0,80.1471,4467.0
90003077.SZ,2024-01-15,0.004,946.0,4.7584,1908.0
90003078.SZ,2024-01-15,0.0016,403.0,0.695,1752.0
90003079.SZ,2024-01-15,0.001,186.0,0.179,1319.0
90003080.SZ,2024-01-15,0.0134,533.0,8.0363,1381.0
90003081.SZ,2024-01-15,0.0195,1470.0,31.6999,1572.0
90003082.SZ,2024-01-15,0.0295,3704.0,117.1184,4446.0
90003083.SZ,2024-01-15,0.0822,5523.0,462.4419,3942.0
90003084.SZ,2024-01-15,0.2046,2848.0,560.1195,3636.0
90003085.SZ,2024-01-15,0.3998,188.0,76.1937,891.0
90003119.SZ,2024-01-15,0.6907,16.0,10.6923,87.0
90003120.SZ,2024-01-15,0.0002,1437.0,0.5342,2627.0
90003121.SZ,2024-01-15,0.6704,10.0,6.9261,51.0
90003122.SZ,2024-01-15,0.0086,522.0,5.1569,1269.0
90003123.SZ,2024-01-15,0.6733,43.0,29.4703,53.0
90003124.SZ,2024-01-15,0.0202,309.0,6.4484,1142.0
90003125.SZ,2024-01-15,0.7001,77.0,52.9863,216.0
90003126.SZ,2024-01-15,0.0497,343.0,17.3207,924.0
90002459.SZ,2024-01-16,0.2094,701.0,141.7918,1539.0
90002460.SZ,2024-01-16,0.0878,958.0,78.172,3936.0
90002461.SZ,2024-01-16,0.0309,1839.0,49.6896,6612.0
90002462.SZ,2024-01-16,0.0099,1714.0,15.9847,7416.0
90002463.SZ,2024-01-16,0.0037,1045.0,3.9279,7983.0
90002464.SZ,2024-01-16,0.0019,737.0,1.4562,3520.0
90002465.SZ,2024-01-16,0.0016,382.0,0.6539,3195.0
90002466.SZ,2024-01-16,0.0016,312.0,0.51,3048.0
90002467.SZ,2024-01-16,0.0014,198.0,0.2866,3029.0
90002468.SZ,2024-01-16,0.1232,815.0,107.6464,3599.0
90002469.SZ,2024-01-16,0.2475,421.0,107.653,7327.0
90002470.SZ,2024-01-16,0.4441,119.0,55.7052,4033.0
90002471.SZ,2024-01-16,0.6729,133.0,91.1042,3990.0
90002472.SZ,2024-01-16,0.9099,2.0,1.841,1983.0
90002473.SZ,2024-01-16,1.1794,20.0,23.587,1675.0
90002474.SZ,2024-01-16,1.4048,11.0,15.6628,458.0
90002475.SZ,2024-01-16,1.6533,10.0,16.533,409.0
90002476.SZ,2024-01-16,1.95,40.0,77.475,708.0
90002499.SZ,2024-01-16,0.3939,162.0,59.8181,696.0
90002500.SZ,2024-01-16,0.0561,2560.0,158.1386,4100.0
90002613.SZ,2024-01-16,0.4793,8.0,3.8034,733.0
90002614.SZ,2024-01-16,0.0403,636.0,29.6356,2792.0
90002793.SZ,2024-01-16,0.5636,23.0,12.8939,618.0
90002794.SZ,2024-01-16,0.0286,191.0,6.1889,1469.0
90002849.SZ,2024-01-16,0.5979,4.0,2.4251,899.0
90002850.SZ,2024-01-16,0.5168,11.0,5.4179,591.0
90002851.SZ,2024-01-16,0.44,99.0,40.7479,603.0
90002852.SZ,2024-01-16,0.2681,457.0,119.2199,1799.0
90002853.SZ,2024-01-16,0.1472,541.0,76.6623,2753.0
90002854.SZ,2024-01-16,0.0756,1050.0,75.8764,2325.0
90002855.SZ,2024-01-16,0.038,858.0,32.1733,2710.0
90002856.SZ,2024-01-16,0.021,761.0,15.302,2374.0
90002857.SZ,2024-01-16,0.0119,189.0,2.2332,1806.0
90002858.SZ,2024-01-16,0.0686,1126.0,79.1046,2724.0
90002859.SZ,2024-01-16,0.0851,779.0,69.7247,3283.0
90002860.SZ,2024-01-16,0.1086,2505.0,291.3692,2191.0
90002861.SZ,2024-01-16,0.1917,763.0,156.0773,2725.0
90002862.SZ,2024-01-16,0.338,117.0,39.5455,2897.0
90002863.SZ,2024-01-16,0.495,133.0,71.1863,2073.0
90002864.SZ,2024-01-16,0.6997,81.0,58.8543,507.0
90002865.SZ,2024-01-16,0.9566,11.0,10.4967,710.0
90002866.SZ,2024-01-16,1.1953,11.0,13.1215,361.0
90002875.SZ,2024-01-16,0.0078,297.0,2.3519,2051.0
90002876.SZ,2024-01-16,1.4386,10.0,14.386,728.0
90002889.SZ,2024-01-16,0.0059,545.0,3.3683,3260.0
90002945.SZ,2024-01-16,0.4784,260.0,116.8176,686.0
90002946.SZ,2024-01-16,0.381,1422.0,515.4727,989.0
90002947.SZ,2024-01-16,0.1435,29182.0,3709.4424,7620.0
90002948.SZ,2024-01-16,0.0153,41017.0,530.3285,24373.0
90002949.SZ,2024-01-16,0.001,4339.0,4.3946,19831.0
90002950.SZ,2024-01-16,0.0006,855.0,0.4587,8924.0
90002951.SZ,2024-01-16,0.0004,65.0,0.0198,2032.0
90002952.SZ,2024-01-16,0.0002,11.0,0.0022,1583.0
90002953.SZ,2024-01-16,0.0001,22.0,0.0042,1579.0
90002954.SZ,2024-01-16,0.0007,1951.0,2.0235,3220.0
90002955.SZ,2024-01-16,0.002,8775.0,22.9229,8486.0
90002956.SZ,2024-01-16,0.018,49676.0,1321.2184,19780.0
90002957.SZ,2024-01-16,0.1364,28941.0,4514.5204,19008.0
90002958.SZ,2024-01-16,0.3756,3162.0,1237.7917,4301.0
90002959.SZ,2024-01-16,0.6416,127.0,80.3814,641.0
90002960.SZ,2024-01-16,0.8906,14.0,12.3536,157.0
90002961.SZ,2024-01-16,1.1402,12.0,13.628,263.0
90002962.SZ,2024-01-16,1.3898,12.0,16.6776,1045.0
90003007.SZ,2024-01-16,0.5593,65.0,36.6081,228.0
90003008.SZ,2024-01-16,0.0003,391.0,0.1414,2562.0
90003071.SZ,2024-01-16,0.561,27.0,14.5763,81.0
90003072.SZ,2024-01-16,0.4768,26.0,11.5015,109.0
90003073.SZ,2024-01-16,0.3845,238.0,87.8636,467.0
90003074.SZ,2024-01-16,0.186,1706.0,285.8143,2118.0
90003075.SZ,2024-01-16,0.063,8006.0,443.6611,4911.0
90003076.SZ,2024-01-16,0.0153,4343.0,54.8868,4190.0
90003077.SZ,2024-01-16,0.0038,734.0,2.2862,1918.0
90003078.SZ,2024-01-16,0.0015,425.0,0.5403,1692.0
90003079.SZ,2024-01-16,0.0008,230.0,0.1785,1425.0
90003080.SZ,2024-01-16,0.0126,587.0,8.4406,1265.0
90003081.SZ,2024-01-16,0.0192,2026.0,44.9685,1652.0
90003082.SZ,2024-01-16,0.0292,5029.0,165.1805,4298.0
90003083.SZ,2024-01-16,0.0841,8548.0,781.1817,4269.0
90003084.SZ,2024-01-16,0.2079,1806.0,393.2408,3204.0
90003085.SZ,2024-01-16,0.4053,180.0,75.3438,909.0
90003086.SZ,2024-01-16,0.6606,16.0,10.3544,100.0
90003099.SZ,2024-01-16,0.0006,15.0,0.009,1556.0
90003100.SZ,2024-01-16,1.4596,2.0,2.9192,37.0
90003119.SZ,2024-01-16,0.6757,24.0,15.9651,87.0
90003120.SZ,2024-01-16,0.0001,70.0,0.009,2420.0
90003121.SZ,2024-01-16,0.6651,37.0,23.4894,70.0
90003122.SZ,2024-01-16,0.0086,1174.0,11.9469,1604.0
90003123.SZ,2024-01-16,0.659,6.0,3.8827,47.0
90003124.SZ,2024-01-16,0.0212,455.0,11.2423,1409.0
90003125.SZ,2024-01-16,0.6828,6.0,3.9744,205.0
90003126.SZ,2024-01-16,0.0545,549.0,30.9502,1074.0
90002459.SZ,2024-01-17,0.1276,551.0,91.9892,1683.0
90002460.SZ,2024-01-17,0.049,1468.0,107.5426,4381.0
90002461.SZ,2024-01-17,0.0173,1715.0,41.7642,6646.0
90002462.SZ,2024-01-17,0.0059,1704.0,14.5565,7701.0
90002463.SZ,2024-01-17,0.0025,925.0,3.5779,7841.0
90002464.SZ,2024-01-17,0.0016,453.0,0.9274,3351.0
90002465.SZ,2024-01-17,0.0016,133.0,0.2171,3213.0
90002466.SZ,2024-01-17,0.0015,197.0,0.3072,3170.0
90002467.SZ,2024-01-17,0.0014,129.0,0.1841,3085.0
90002468.SZ,2024-01-17,0.2208,512.0,78.3163,3536.0
90002469.SZ,2024-01-17,0.381,441.0,146.563,7437.0
90002470.SZ,2024-01-17,0.5911,549.0,302.4234,4396.0
90002471.SZ,2024-01-17,0.8224,507.0,398.4504,4184.0
90002472.SZ,2024-01-17,1.0637,11.0,11.1575,1990.0
90002473.SZ,2024-01-17,1.2925,1.0,1.2925,1676.0
90002474.SZ,2024-01-17,1.5483,2.0,3.0943,459.0
90002475.SZ,2024-01-17,1.8045,1.0,1.8045,410.0
