etf_code,style_bucket,strategy,roll_date,end_date,S0,ST,K,C0,coverage_ratio,option_selected_flag,no_option_available_flag,selection_reason,iv_timing_action,iv_30d_atm,iv_percentile_252,iv_regime,iv_invalid_reason,iv_observation_count,rv_20d,iv_rv_spread,iv_signal_valid,fallback_flag,price_source,option_code,selected_delta,selected_iv,days_to_expiry,moneyness,R_etf,premium_yield,upside_cost,cost,R_cc,excess_return,assignment_flag,premium_contribution,upside_cost_contribution,transaction_cost_contribution,net_option_contribution,experiment_stage,experiment_stage_name,rule_id,rule_name,rule_warmup_invalid_coverage,rule_data_invalid_coverage,rule_low_coverage,rule_normal_coverage,rule_high_coverage,experiment_strategy,synthetic_demo,style_group,style_rule_group,style_rule_reason,close_rule,close_triggered,close_date,close_buyback_price,close_buyback_yield,close_price_source,close_iv_percentile,close_iv_threshold,close_days_held
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2022-12-30,2023-01-31,3.938,4.159,,0.0,0.0,0,0,ultra_low_iv_skip,ultra_low_iv_skip,0.15531215906143186,0.11507936507936507,low_iv,valid,420.0,0.12754677623215896,0.027765382829272905,1,,none,,0.5306935712700591,0.09153646469116208,31.0,,0.05611985779583536,0.0,0.0,0.0,0.05611985779583536,0.0,0,0.0,-0.0,-0.0,0.0,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,0,,,0.0,none,,0.15,
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2023-01-31,2023-02-28,4.159,4.071,4.135,0.0857,0.5,1,0,selected,low_iv_sell,0.16381876382827756,0.2261904761904762,low_iv,valid,436.0,0.10710849459016553,0.05671026923811204,1,,close,10004964.SH,0.5736981927483744,0.1730978293418884,22.0,-0.005770617937004063,-0.021158932435681673,0.010302957441692715,0.0033181053137773505,6.810531377735032e-06,-0.014180890839144044,0.00697804159653763,0,0.010302957441692715,-0.0033181053137773505,-6.810531377735032e-06,0.00697804159653763,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,1,2023-02-15,0.0276,0.0033181053137773505,close,0.1388888888888889,0.15,15.0
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2023-02-28,2023-03-31,4.071,4.05,4.1,0.0579,0.5,1,0,selected,low_iv_sell,0.1645483100891113,0.20238095238095238,low_iv,valid,455.0,0.1566701716497747,0.007878138439336602,1,,close,10005055.SH,0.4533103034316995,0.17322180452346797,22.0,0.007123556865634928,-0.005158437730287377,0.007111274871039058,0.0006018177352001966,3.856546303119627e-06,0.0013471628592483641,0.006505600589535741,0,0.007111274871039058,-0.0006018177352001966,-3.856546303119627e-06,0.006505600589535741,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,1,2023-03-15,0.0049,0.0006018177352001966,close,0.11507936507936507,0.15,15.0
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2023-03-31,2023-04-28,4.05,4.025,,0.0,0.0,0,0,ultra_low_iv_skip,ultra_low_iv_skip,0.14617137355804444,0.01984126984126984,low_iv,valid,472.0,0.12430353115884465,0.021867842399199783,1,,none,,0.6425525083654524,0.1502816276550293,26.0,,-0.006172839506172708,0.0,0.0,0.0,-0.006172839506172708,0.0,0,0.0,-0.0,-0.0,0.0,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,0,,,0.0,none,,0.15,
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2023-04-28,2023-05-31,4.025,3.802,,0.0,0.0,0,0,ultra_low_iv_skip,ultra_low_iv_skip,0.1331325222492218,0.011904761904761904,low_iv,valid,490.0,0.1267240212195704,0.006408501029651403,1,,none,,0.5912418351177686,0.13481810789108278,26.0,,-0.055403726708074606,0.0,0.0,0.0,-0.055403726708074606,0.0,0,0.0,-0.0,-0.0,0.0,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,0,,,0.0,none,,0.15,
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2023-05-31,2023-06-30,3.802,3.882,,0.0,0.0,0,0,ultra_low_iv_skip,ultra_low_iv_skip,0.15161436085700988,0.14682539682539683,low_iv,valid,504.0,0.12273921582366287,0.02887514503334701,1,,none,,0.5272714298659288,0.16160628366470337,28.0,,0.021041557075223587,0.0,0.0,0.0,0.021041557075223587,0.0,0,0.0,-0.0,-0.0,0.0,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,0,,,0.0,none,,0.15,
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2023-06-30,2023-07-31,3.882,4.084,,0.0,0.0,0,0,ultra_low_iv_skip,ultra_low_iv_skip,0.13473704719543456,0.023809523809523808,low_iv,valid,523.0,0.13154185309771999,0.003195194097714571,1,,none,,0.4742479405043637,0.14328179817199704,26.0,,0.052035033487892714,0.0,0.0,0.0,0.052035033487892714,0.0,0,0.0,-0.0,-0.0,0.0,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,0,,,0.0,none,,0.15,
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2023-07-31,2023-08-23,4.084,3.768,4.1,0.0651,0.75,1,0,selected,normal_iv_sell,0.1621689402580261,0.38095238095238093,normal_iv,valid,543.0,0.1604944562264546,0.0016744840315714993,1,,close,10005667.SH,0.48411020199772875,0.17188191890716553,23.0,0.003917727717923647,-0.07737512242899115,0.011955190989226252,0.0,5.977595494613126e-06,-0.06542590903525952,0.01194921339373163,0,0.011955190989226252,-0.0,-5.977595494613126e-06,0.01194921339373164,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,0,,,0.0,none,,0.15,
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2023-08-31,2023-09-27,3.839,3.778,3.8,0.0985,0.75,1,0,selected,normal_iv_sell,0.17027739396095276,0.5595238095238095,normal_iv,valid,560.0,0.1403912266637976,0.029886167297155153,1,,close,10005123.SH,0.6043560144614489,0.17885790700912474,27.0,-0.01015889554571503,-0.01588955457150298,0.019243292524094815,0.0,9.62164626204741e-06,0.003344116306329787,0.019233670877832766,0,0.019243292524094815,-0.0,-9.62164626204741e-06,0.019233670877832766,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,0,,,0.0,none,,0.15,
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2023-09-28,2023-10-25,3.764,3.569,3.8,0.05,0.75,1,0,selected,normal_iv_sell,0.1528708016395569,0.32142857142857145,normal_iv,valid,579.0,0.12934540921163543,0.023525392427921482,1,,close,10005935.SH,0.4332953390201436,0.15620382671356203,27.0,0.009564293304994642,-0.05180658873538785,0.009962805526036133,0.0,4.981402763018067e-06,-0.04184876461211473,0.009957824123273118,0,0.009962805526036133,-0.0,-4.981402763018067e-06,0.009957824123273114,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,0,,,0.0,none,,0.15,
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2023-10-31,2023-11-30,3.644,3.562,3.6,0.0818,0.5,1,0,selected,low_iv_sell,0.14852690200805663,0.25793650793650796,low_iv,valid,596.0,0.1310625143344134,0.017464387673643222,1,,close,10006045.SH,0.6459076344651061,0.15299477682113644,22.0,-0.01207464324917673,-0.022502744237102166,0.011223929747530186,0.000411635565312843,5.817782656421514e-06,-0.011696267837541246,0.01080647639956092,0,0.011223929747530186,-0.000411635565312843,-5.817782656421514e-06,0.01080647639956092,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,1,2023-11-22,0.003,0.000411635565312843,close,0.12698412698412698,0.15,22.0
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2023-11-30,2023-12-29,3.562,3.499,,0.0,0.0,0,0,ultra_low_iv_skip,ultra_low_iv_skip,0.14009658966064453,0.14285714285714285,low_iv,valid,612.0,0.09908801232702603,0.0410085773336185,1,,none,,0.417944476497857,0.1477544412612915,27.0,,-0.017686692869174545,0.0,0.0,0.0,-0.017686692869174545,0.0,0,0.0,-0.0,-0.0,0.0,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,0,,,0.0,none,,0.15,
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2023-12-29,2024-01-24,3.499,3.279,3.525,0.022,1.0,1,0,selected,high_iv_sell,0.18517587299346921,0.8373015873015873,high_iv,valid,632.0,0.14616126342843347,0.039014609565035746,1,,close,10006295.SH,0.3991619152364095,0.08398351516723632,26.0,0.007430694484138245,-0.06287510717347819,0.006287510717347813,0.0,3.1437553586739065e-06,-0.05659074021148905,0.006284366961989141,0,0.006287510717347813,-0.0,-3.1437553586739065e-06,0.006284366961989139,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,0,,,0.0,none,,0.15,
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2024-01-31,2024-02-28,3.222,3.448,3.231,0.0615,1.0,1,0,selected,high_iv_sell,0.199981370639801,0.9603174603174603,high_iv,valid,648.0,0.17070397456523867,0.02927739607456234,1,,close,10006522.SH,0.4997082920730513,0.17827617731094358,28.0,0.0027932960893854997,0.07014276846679081,0.019087523277467412,0.06734947237740536,9.543761638733707e-06,0.02187127560521413,-0.04827149286157668,1,0.019087523277467412,-0.06734947237740536,-9.543761638733707e-06,-0.048271492861576684,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,0,,,0.0,none,,0.15,
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2024-02-29,2024-03-27,3.503,3.493,3.5,0.0754,1.0,1,0,selected,high_iv_sell,0.18367386598587035,0.8809523809523809,high_iv,valid,663.0,0.18906319014399725,-0.005389324158126901,1,,close,10006676.SH,0.528417367068791,0.18766491317749023,27.0,-0.0008564087924636254,-0.002854695974878741,0.02152440765058521,0.0,1.0762203825292605e-05,0.018658949471881178,0.02151364544675992,0,0.02152440765058521,-0.0,-1.0762203825292605e-05,0.02151364544675992,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,0,,,0.0,none,,0.15,
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2024-03-29,2024-04-30,3.526,3.598,3.5,0.0694,0.5,1,0,selected,low_iv_sell,0.1418441628932953,0.19047619047619047,low_iv,valid,683.0,0.0999527055082868,0.04189145738500849,1,,close,10006938.SH,0.6003822011403197,0.14035407657623294,26.0,-0.007373794668179223,0.02041973908111176,0.00984117980714691,0.0048071469086783895,7.324163357912649e-06,0.025446447816222368,0.005026708735110608,0,0.00984117980714691,-0.0048071469086783895,-7.324163357912649e-06,0.005026708735110608,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,1,2024-04-11,0.0339,0.0048071469086783895,close,0.1388888888888889,0.15,13.0
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2024-04-30,2024-05-22,3.598,3.68,3.6,0.0525,0.5,1,0,selected,low_iv_sell,0.13978426756858825,0.15476190476190477,low_iv,valid,703.0,0.14906222744908312,-0.009277959880494874,1,,close,10007058.SH,0.5143788407033305,0.14569454593658449,22.0,0.0005558643690939391,0.022790439132851666,0.007295719844357977,0.011117287381878832,3.6478599221789886e-06,0.018965223735408633,-0.003825215397443033,1,0.007295719844357977,-0.011117287381878832,-3.6478599221789886e-06,-0.0038252153974430345,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,0,,,0.0,none,,0.15,
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2024-05-31,2024-06-28,3.582,3.487,,0.0,0.0,0,0,ultra_low_iv_skip,ultra_low_iv_skip,0.13438419475555424,0.03968253968253968,low_iv,valid,718.0,0.11102542111823382,0.023358773637320418,1,,none,,0.4684848720551635,0.13790318260192874,26.0,,-0.026521496370742532,0.0,0.0,0.0,-0.026521496370742532,0.0,0,0.0,-0.0,-0.0,0.0,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,0,,,0.0,none,,0.15,
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2024-06-28,2024-07-31,3.487,3.508,,0.0,0.0,0,0,ultra_low_iv_skip,ultra_low_iv_skip,0.1272341645717621,0.003968253968253968,low_iv,valid,736.0,0.06988130454969387,0.05735286002206823,1,,none,,0.47952068570760853,0.12617799139022828,26.0,,0.006022368798394008,0.0,0.0,0.0,0.006022368798394008,0.0,0,0.0,-0.0,-0.0,0.0,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,0,,,0.0,none,,0.15,
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2024-07-31,2024-08-30,3.508,3.392,,0.0,0.0,0,0,ultra_low_iv_skip,ultra_low_iv_skip,0.13513758239746096,0.12301587301587301,low_iv,valid,753.0,0.14788063094765205,-0.012743048550191094,1,,none,,0.5480580480816227,0.13505175342559816,28.0,,-0.03306727480045613,0.0,0.0,0.0,-0.03306727480045613,0.0,0,0.0,-0.0,-0.0,0.0,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,0,,,0.0,none,,0.15,
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2024-08-30,2024-09-30,3.392,4.233,,0.0,0.0,0,0,ultra_low_iv_skip,ultra_low_iv_skip,0.11688223690986635,0.015873015873015872,low_iv,valid,774.0,0.09192236355374991,0.024959873356116435,1,,none,,0.49389273166500897,0.11419531326293947,26.0,,0.24793632075471692,0.0,0.0,0.0,0.24793632075471692,0.0,0,0.0,-0.0,-0.0,0.0,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,0,,,0.0,none,,0.15,
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2024-09-30,2024-10-23,4.233,4.055,4.2,0.2098,1.0,1,0,selected,high_iv_sell,0.44426016111373906,1.0,high_iv,valid,792.0,0.4482135386278731,-0.003953377514134049,1,,close,10007998.SH,0.5544413833386092,0.45058289537429813,23.0,-0.007795889440113224,-0.04205055516182375,0.04956295771320576,0.0,2.4781478856602884e-05,0.007487621072525408,0.04953817623434916,0,0.04956295771320576,-0.0,-2.4781478856602884e-05,0.04953817623434916,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,0,,,0.0,none,,0.15,
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2024-10-31,2024-11-27,3.971,3.987,4.0,0.1137,1.0,1,0,selected,high_iv_sell,0.2900684131622314,0.9880952380952381,high_iv,valid,806.0,0.5870223667209804,-0.296953953558749,1,,close,10007967.SH,0.4862786025827924,0.2891242944717407,27.0,0.007302946361118057,0.0040292117854444755,0.02863258625031478,0.0,1.4316293125157391e-05,0.0326474817426341,0.028618269957189624,0,0.02863258625031478,-0.0,-1.4316293125157391e-05,0.028618269957189624,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,0,,,0.0,none,,0.15,
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2024-11-29,2024-12-25,4.001,4.072,4.0,0.0888,1.0,1,0,selected,high_iv_sell,0.2099637568950653,0.8571428571428571,high_iv,valid,826.0,0.23891528081131302,-0.028951523916247723,1,,close,10007231.SH,0.5231441139172512,0.20068230724334718,26.0,-0.00024993751562119026,0.017745563609097657,0.02219445138715321,0.017995501124718837,1.1097225693576606e-05,0.021933416645838456,0.0041878530367408,1,0.02219445138715321,-0.017995501124718837,-1.1097225693576606e-05,0.004187853036740796,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,0,,,0.0,none,,0.15,
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2024-12-31,2025-01-22,4.022,3.886,4.0,0.073,0.75,1,0,selected,normal_iv_sell,0.16908055663108826,0.6031746031746031,normal_iv,valid,847.0,0.13585955768373653,0.033220998947351726,1,,close,10008413.SH,0.5795900047401193,0.149308899307251,22.0,-0.005469915464942909,-0.033814022874191975,0.013612630532073592,0.0,6.8063152660367964e-06,-0.020208198657384418,0.013605824216807557,0,0.013612630532073592,-0.0,-6.8063152660367964e-06,0.013605824216807555,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,0,,,0.0,none,,0.15,
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2025-01-27,2025-02-26,3.907,4.054,3.9,0.0731,0.75,1,0,selected,normal_iv_sell,0.1683843883037567,0.5515873015873016,normal_iv,valid,859.0,0.1716740046835166,-0.0032896163797598854,1,,close,10008593.SH,0.5406502936836379,0.14836954889297488,30.0,-0.0017916560020476702,0.037624776042999804,0.014032505758894292,0.029562324033785583,7.016252879447146e-06,0.02208794151522906,-0.015536834527770743,1,0.014032505758894292,-0.029562324033785583,-7.016252879447146e-06,-0.015536834527770738,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,0,,,0.0,none,,0.15,
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2025-02-28,2025-03-31,3.994,3.984,4.0,0.0642,0.75,1,0,selected,normal_iv_sell,0.1601424228668213,0.503968253968254,normal_iv,valid,876.0,0.13546590642314055,0.02467651644368074,1,,close,10007969.SH,0.507300795785584,0.1513306484222412,26.0,0.001502253380070151,-0.002503755633450233,0.012055583375062592,0.0013332498748122182,6.694416624937405e-06,0.008211883450175202,0.010715639083625435,0,0.012055583375062592,-0.0013332498748122182,-6.694416624937405e-06,0.010715639083625435,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,1,2025-03-26,0.0071,0.0013332498748122182,close,0.12301587301587301,0.15,26.0
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2025-03-31,2025-04-23,3.984,3.882,4.0,0.0489,0.75,1,0,selected,normal_iv_sell,0.14313398160934448,0.3253968253968254,normal_iv,valid,896.0,0.13394856442506334,0.009185417184281147,1,,close,10008952.SH,0.4746262733507406,0.13568116588592527,23.0,0.004016064257028162,-0.025602409638554185,0.009205572289156626,0.0,4.6027861445783125e-06,-0.016401440135542136,0.009200969503012048,0,0.009205572289156626,-0.0,-4.6027861445783125e-06,0.009200969503012048,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,0,,,0.0,none,,0.15,
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2025-04-30,2025-05-28,3.866,3.942,3.9,0.0445,0.75,1,0,selected,normal_iv_sell,0.15393412723541258,0.5277777777777778,normal_iv,valid,912.0,0.2557874628571571,-0.1018533356217445,1,,close,10009072.SH,0.43010676694954664,0.13395504989624024,28.0,0.008794619762027889,0.019658561821003638,0.008632953957578893,0.008147956544231814,4.316476978789446e-06,0.020139242757371927,0.00048068093636828915,1,0.008632953957578893,-0.008147956544231814,-4.316476978789446e-06,0.00048068093636829024,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,0,,,0.0,none,,0.15,
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2025-05-30,2025-06-30,3.959,3.982,3.912,0.0312,1.0,1,0,selected,high_iv_sell,0.2546973402023316,0.9285714285714286,high_iv,valid,930.0,0.09814754498290679,0.1565497952194248,1,,close,10008282.SH,,,26.0,-0.011871684768881119,0.005809547865622665,0.007880777974235918,0.0015660520333417528,4.723415003788836e-06,0.01211955039151304,0.006310002525890376,0,0.007880777974235918,-0.0015660520333417528,-4.723415003788836e-06,0.006310002525890376,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,1,2025-06-20,0.0062,0.0015660520333417528,close,0.06349206349206349,0.15,21.0
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2025-06-30,2025-07-31,3.982,4.155,,0.0,0.0,0,0,ultra_low_iv_skip,ultra_low_iv_skip,0.13117991313934327,0.1349206349206349,low_iv,valid,949.0,0.1252068272047954,0.005973085934547873,1,,none,,0.46330043782569663,0.12068970546722413,23.0,,0.04344550477147163,0.0,0.0,0.0,0.04344550477147163,0.0,0,0.0,-0.0,-0.0,0.0,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,0,,,0.0,none,,0.15,
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2025-07-31,2025-08-27,4.155,4.475,4.2,0.0485,0.75,1,0,selected,normal_iv_sell,0.1555541490793228,0.49206349206349204,normal_iv,valid,966.0,0.10223207316473175,0.05332207591459105,1,,close,10009533.SH,0.4151606891101004,0.14592819147109987,27.0,0.010830324909747224,0.07701564380264726,0.008754512635379063,0.04963898916967499,4.377256317689531e-06,0.036126790012033644,-0.04088885379061362,1,0.008754512635379063,-0.04963898916967499,-4.377256317689531e-06,-0.04088885379061362,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,0,,,0.0,none,,0.15,
510300,A股核心宽基,S8_IVStyleRule_Close_v1,2025-08-29,2025-09-24,4.601,4.663,4.6,0.1187,1.0,1,0,selected,high_iv_sell,0.2297830969810486,0.8531746031746031,high_iv,valid,986.0,0.14445089688450305,0.08533220009654555,1,,close,10009629.SH,0.5229403356133449,0.2347421042442322,26.0,-0.00021734405564011183,0.013475331449684911,0.025798739404477286,0.013692675505325063,1.2899369702238644e-05,0.025568495979134895,0.012093164529449984,1,0.025798739404477286,-0.013692675505325063,-1.2899369702238644e-05,0.012093164529449986,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,1.0,0.0,0.5,0.75,1.0,RuleB_BroadBaseEnhanced_core_atm,False,broad_base,broad_base,核心宽基，低IV也保留少量覆盖，增强长期权利金收取。,CloseRule_v1,0,,,0.0,none,,0.15,
