etf_code,style_group,experiment_stage,experiment_stage_name,rule_id,rule_name,iv_regime,periods,selected_periods,avg_etf_return,avg_strategy_return,premium_contribution,upside_cost,transaction_cost,net_option_contribution,assignment_frequency,avg_coverage_ratio
510050,broad_base,otm5_check,OTM5稳健性检查,RuleB_BroadBaseEnhanced,宽基增强版,warmup_invalid,14,14,-0.012923125167334336,-0.007336115349984819,0.07825726607593124,0.0,3.912863303796562e-05,0.07821813744289327,0.0,1.0
510050,broad_base,otm5_check,OTM5稳健性检查,RuleC_GrowthDefensive,成长防守版,high_iv,13,13,0.008011265438017985,0.011887743181211084,0.09977402512741482,0.04932992745334082,4.9887012563707404e-05,0.050394210661510286,0.23076923076923078,0.75
510050,broad_base,otm5_check,OTM5稳健性检查,RuleC_GrowthDefensive,成长防守版,low_iv,23,0,-0.0026740561624286913,-0.0026740561624286913,0.0,0.0,0.0,0.0,0.0,0.0
510050,broad_base,otm5_check,OTM5稳健性检查,RuleC_GrowthDefensive,成长防守版,normal_iv,15,15,-0.008254436011404773,-0.007457352351120215,0.01636250445590996,0.004398068299413604,8.18125222795498e-06,0.011956254904268401,0.06666666666666667,0.25
510050,broad_base,otm5_check,OTM5稳健性检查,RuleC_GrowthDefensive,成长防守版,warmup_invalid,14,0,-0.016869462373411605,-0.016869462373411605,0.0,0.0,0.0,0.0,0.0,0.0
510050,broad_base,otm5_check,OTM5稳健性检查,RuleD_HighIVOnly,高IV-only版,high_iv,13,13,0.008011265438017985,0.013179902428942115,0.13303203350321977,0.06577323660445443,6.651601675160988e-05,0.06719228088201372,0.23076923076923078,1.0
510050,broad_base,otm5_check,OTM5稳健性检查,RuleD_HighIVOnly,高IV-only版,low_iv,23,0,-0.0026740561624286913,-0.0026740561624286913,0.0,0.0,0.0,0.0,0.0,0.0
510050,broad_base,otm5_check,OTM5稳健性检查,RuleD_HighIVOnly,高IV-only版,normal_iv,15,0,-0.003722204501514064,-0.003722204501514064,0.0,0.0,0.0,0.0,0.0,0.0
510050,broad_base,otm5_check,OTM5稳健性检查,RuleD_HighIVOnly,高IV-only版,warmup_invalid,14,0,-0.016869462373411605,-0.016869462373411605,0.0,0.0,0.0,0.0,0.0,0.0
510300,broad_base,core_atm,ATM核心检验,RuleA_Current,当前保守版,high_iv,16,16,0.0045697091040535565,0.0058689448071110335,0.33295409676220994,0.31199984846490925,0.00016647704838110497,0.02078777124891961,0.5,1.0
510300,broad_base,core_atm,ATM核心检验,RuleA_Current,当前保守版,low_iv,19,0,0.012917496996899142,0.012917496996899142,0.0,0.0,0.0,0.0,0.0,0.0
510300,broad_base,core_atm,ATM核心检验,RuleA_Current,当前保守版,normal_iv,16,16,-0.012663525664826973,-0.008487849074556464,0.13864883210389614,0.07176868224351605,6.932441605194808e-05,0.06681082544432815,0.375,0.5
510300,broad_base,core_atm,ATM核心检验,RuleA_Current,当前保守版,warmup_invalid,14,0,-0.016010397953167464,-0.016010397953167464,0.0,0.0,0.0,0.0,0.0,0.0
510300,broad_base,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,high_iv,16,16,0.0045697091040535565,0.0058689448071110335,0.33295409676220994,0.31199984846490925,0.00016647704838110497,0.02078777124891961,0.5,1.0
510300,broad_base,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,low_iv,19,19,-0.00011790481625639799,0.0008072711552513264,0.1524535200099428,0.13479894979129103,7.62267600049714e-05,0.017578343458646797,0.5263157894736842,0.5
510300,broad_base,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,normal_iv,16,16,-0.012663525664826973,-0.006400010779421209,0.20797324815584423,0.10765302336527409,0.00010398662407792212,0.1002162381664922,0.375,0.75
510300,broad_base,core_atm,ATM核心检验,RuleB_BroadBaseEnhanced,宽基增强版,warmup_invalid,14,14,-0.013037281432715594,-0.0007442859340170237,0.27693870487020317,0.10469829853598807,0.00013846935243510156,0.17210193698177997,0.42857142857142855,1.0
510300,broad_base,core_atm,ATM核心检验,RuleC_GrowthDefensive,成长防守版,high_iv,16,16,0.0045697091040535565,0.0055441358813466644,0.24971557257165744,0.2339998863486819,0.00012485778628582874,0.0155908284366897,0.5,0.75
510300,broad_base,core_atm,ATM核心检验,RuleC_GrowthDefensive,成长防守版,low_iv,19,0,0.012917496996899142,0.012917496996899142,0.0,0.0,0.0,0.0,0.0,0.0
510300,broad_base,core_atm,ATM核心检验,RuleC_GrowthDefensive,成长防守版,normal_iv,16,16,-0.012663525664826973,-0.010575687369691718,0.06932441605194807,0.03588434112175803,3.466220802597404e-05,0.033405412722164074,0.375,0.25
510300,broad_base,core_atm,ATM核心检验,RuleC_GrowthDefensive,成长防守版,warmup_invalid,14,0,-0.016010397953167464,-0.016010397953167464,0.0,0.0,0.0,0.0,0.0,0.0
510300,broad_base,core_atm,ATM核心检验,RuleD_HighIVOnly,高IV-only版,high_iv,16,16,0.0045697091040535565,0.0058689448071110335,0.33295409676220994,0.31199984846490925,0.00016647704838110497,0.02078777124891961,0.5,1.0
510300,broad_base,core_atm,ATM核心检验,RuleD_HighIVOnly,高IV-only版,low_iv,19,0,0.012917496996899142,0.012917496996899142,0.0,0.0,0.0,0.0,0.0,0.0
510300,broad_base,core_atm,ATM核心检验,RuleD_HighIVOnly,高IV-only版,normal_iv,16,0,-0.012013399245697543,-0.012013399245697543,0.0,0.0,0.0,0.0,0.0,0.0
510300,broad_base,core_atm,ATM核心检验,RuleD_HighIVOnly,高IV-only版,warmup_invalid,14,0,-0.016010397953167464,-0.016010397953167464,0.0,0.0,0.0,0.0,0.0,0.0
510300,broad_base,otm5_check,OTM5稳健性检查,RuleA_Current,当前保守版,high_iv,16,16,0.0045697091040535565,0.007846158749492245,0.12984451640753686,0.0773563998223141,6.492225820376844e-05,0.05242319432701902,0.1875,1.0
510300,broad_base,otm5_check,OTM5稳健性检查,RuleA_Current,当前保守版,low_iv,19,0,0.012917496996899142,0.012917496996899142,0.0,0.0,0.0,0.0,0.0,0.0
510300,broad_base,otm5_check,OTM5稳健性检查,RuleA_Current,当前保守版,normal_iv,16,16,-0.012663525664826973,-0.011276369634703902,0.031235384932558043,0.009025270758122657,1.5617692466279023e-05,0.022194496481969108,0.0625,0.5
510300,broad_base,otm5_check,OTM5稳健性检查,RuleA_Current,当前保守版,warmup_invalid,14,0,-0.016010397953167464,-0.016010397953167464,0.0,0.0,0.0,0.0,0.0,0.0
510300,broad_base,otm5_check,OTM5稳健性检查,RuleB_BroadBaseEnhanced,宽基增强版,high_iv,16,16,0.0045697091040535565,0.007846158749492245,0.12984451640753686,0.0773563998223141,6.492225820376844e-05,0.05242319432701902,0.1875,1.0
510300,broad_base,otm5_check,OTM5稳健性检查,RuleB_BroadBaseEnhanced,宽基增强版,low_iv,19,19,-0.00011790481625639799,0.0004459891678121089,0.019611551757588802,0.008887760284408365,9.805775878794401e-06,0.010713985697301644,0.05263157894736842,0.5
510300,broad_base,otm5_check,OTM5稳健性检查,RuleB_BroadBaseEnhanced,宽基增强版,normal_iv,16,16,-0.012663525664826973,-0.010582791619642368,0.04685307739883707,0.013537906137183987,2.3426538699418534e-05,0.03329174472295366,0.0625,0.75
510300,broad_base,otm5_check,OTM5稳健性检查,RuleB_BroadBaseEnhanced,宽基增强版,warmup_invalid,14,14,-0.013037281432715594,-0.00850484660535048,0.06348583049836075,0.0,3.1742915249180374e-05,0.06345408758311157,0.0,1.0
510300,broad_base,otm5_check,OTM5稳健性检查,RuleC_GrowthDefensive,成长防守版,high_iv,16,16,0.0045697091040535565,0.007027046338132573,0.09738338730565266,0.05801729986673557,4.869169365282633e-05,0.039317395745264265,0.1875,0.75
510300,broad_base,otm5_check,OTM5稳健性检查,RuleC_GrowthDefensive,成长防守版,low_iv,19,0,0.012917496996899142,0.012917496996899142,0.0,0.0,0.0,0.0,0.0,0.0
510300,broad_base,otm5_check,OTM5稳健性检查,RuleC_GrowthDefensive,成长防守版,normal_iv,16,16,-0.012663525664826973,-0.011969947649765438,0.015617692466279021,0.004512635379061328,7.808846233139511e-06,0.011097248240984554,0.0625,0.25
