surface_point_id,etf_code,sleeve_name,parameter_grid_role,sample_scope,sample_start,sample_end,n_trading_days,moneyness_label,target_moneyness,coverage,coverage_label,annualized_return_cagr,arithmetic_annualized_return,annualized_volatility,sharpe_daily_mean,sortino_ratio,calmar_ratio,max_drawdown,monthly_win_rate,worst_month_return,best_month_return,option_leg_annualized_pnl_contribution,premium_capture_ratio_agg,payoff_burden_agg,positive_option_leg_period_rate,assignment_rate,p95_short_call_mtm_loss,p99_short_call_mtm_loss,max_short_call_mtm_loss,avg_actual_dte,avg_realized_moneyness,median_realized_moneyness,selected_periods,skipped_periods,avg_active_coverage,annualized_return_cagr_vs_buyhold,sharpe_diff_vs_buyhold,mdd_improvement_vs_buyhold,option_leg_verdict,recommendation_read,source_engine
mny_daily_0092,510050,510050_DTE30_OTM2_Q20_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM2,0.02,0.2,Q20,0.0443094022624992,0.0547558933787653,0.1512114905693915,0.3621146327741385,0.6271019832760936,0.2245709139250246,0.1973069507892388,0.5454545454545454,-0.1159860011058985,0.165344304180107,0.004983109967121,0.1981521069618035,0.7763478930381963,0.7727272727272727,0.3181818181818182,0.0036304436304436,0.0158548387096774,0.0333387096774193,30.34090909090909,0.0203326524677759,0.0192731615793364,44,0,0.1999999999999999,0.0073562131336968,0.0595865147899031,0.0185582650759769,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0093,510050,510050_DTE30_OTM2_Q30_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM2,0.02,0.3,Q30,0.0478829832718097,0.0572502796748075,0.1449354555449842,0.395005345376229,0.6794339163213625,0.2546417965112523,0.1880405492257585,0.5454545454545454,-0.1141633522335898,0.1494115343844264,0.0074746649506816,0.1981521069618035,0.7763478930381964,0.7727272727272727,0.3181818181818182,0.0054456654456654,0.0237822580645162,0.050008064516129,30.34090909090909,0.0203326524677759,0.0192731615793364,44,0,0.2999999999999999,0.0109297941430073,0.0924772273919937,0.0278246666394572,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0094,510050,510050_DTE30_OTM2_Q40_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM2,0.02,0.4,Q40,0.0513857219474536,0.0597446659708496,0.1389513167498363,0.4299683325665208,0.733768416600814,0.2875686211647707,0.1786902956912349,0.5454545454545454,-0.1123378131883996,0.1336122458707305,0.0099662199342421,0.1981521069618035,0.7763478930381963,0.7727272727272727,0.3181818181818182,0.0072608872608872,0.0317096774193549,0.0666774193548387,30.34090909090909,0.0203326524677759,0.0192731615793364,44,0,0.3999999999999999,0.0144325328186512,0.1274402145822855,0.0371749201739808,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0095,510050,510050_DTE30_OTM2_Q50_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM2,0.02,0.5,Q50,0.054816753098732,0.0622390522668911,0.1332983921045597,0.4669152514463239,0.7896770333741666,0.3238693287388009,0.1692557714933897,0.5454545454545454,-0.1105093806732343,0.1179459631587354,0.0124577749178027,0.1981521069618034,0.7763478930381965,0.7727272727272727,0.3181818181818182,0.009076109076109,0.0396370967741937,0.0833467741935483,30.34090909090909,0.0203326524677759,0.0192731615793364,44,0,0.5,0.0178635639699296,0.1643871334620886,0.046609444371826,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0096,510050,510050_DTE30_OTM2_Q60_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM2,0.02,0.6,Q60,0.0581752147781109,0.0647334385629327,0.1280205647834552,0.5056487500459659,0.8464824786039737,0.3641947366450202,0.1597365610333193,0.5681818181818182,-0.1086780513888404,0.1095624140878357,0.0149493299013632,0.1981521069618035,0.7763478930381964,0.7727272727272727,0.3181818181818182,0.0108913308913308,0.0475645161290324,0.100016129032258,30.34090909090909,0.0203326524677759,0.0192731615793364,44,0,0.5999999999999999,0.0212220256493085,0.2031206320617305,0.0561286548318964,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0097,510050,510050_DTE30_OTM2_Q70_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM2,0.02,0.7,Q70,0.0614602484606434,0.067227824858975,0.1231660644656435,0.5458307460796386,0.9034839387538688,0.4093740530778826,0.1501322519064264,0.5681818181818182,-0.106843822033801,0.1055300033938584,0.0174408848849238,0.1981521069618035,0.7763478930381964,0.7727272727272727,0.3181818181818182,0.0127065527065527,0.0554919354838711,0.1166854838709677,30.34090909090909,0.0203326524677759,0.0192731615793364,44,0,0.7000000000000001,0.024507059331841,0.2433026280954032,0.0657329639587893,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0098,510050,510050_DTE30_OTM2_Q80_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM2,0.02,0.8,Q80,0.0646709992209948,0.0697222111550168,0.1187868032363091,0.5869525002395646,0.9598287592900652,0.4604804752851293,0.1404424350043301,0.5681818181818182,-0.1050066893045413,0.1014967131573558,0.0199324398684843,0.1981521069618035,0.7763478930381963,0.7727272727272727,0.3181818181818182,0.0145217745217745,0.0634193548387099,0.1333548387096774,30.34090909090909,0.0203326524677759,0.0192731615793364,44,0,0.7999999999999999,0.0277178100921924,0.2844243822553292,0.0754227808608856,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0099,510050,510050_DTE30_OTM2_Q90_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM2,0.02,0.9,Q90,0.0678066159079462,0.0722165974510583,0.1149371157151356,0.6283139871896786,1.0146848489263294,0.5189280322503503,0.1306667046177875,0.5681818181818182,-0.1031666498953249,0.0974626325992074,0.0224239948520449,0.1981521069618035,0.7763478930381965,0.7727272727272727,0.3181818181818182,0.0163369963369963,0.0713467741935486,0.150024193548387,30.34090909090909,0.0203326524677759,0.0192731615793364,44,0,0.9000000000000002,0.0308534267791438,0.3257858692054432,0.0851985112474282,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0100,510050,510050_DTE30_OTM2_Q100_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM2,0.02,1.0,Q100,0.0708662513162801,0.0747109837471005,0.1116717836939738,0.6690229284045387,1.0673950077180514,0.5866185308779336,0.1208046585405708,0.5681818181818182,-0.1013237004982557,0.093427850768549,0.0249155498356054,0.1981521069618034,0.7763478930381965,0.7727272727272727,0.3181818181818182,0.0181522181522181,0.0792741935483874,0.1666935483870967,30.34090909090909,0.0203326524677759,0.0192731615793364,44,0,1.0,0.0339130621874776,0.3664948104203033,0.0950605573246449,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0101,510050,510050_DTE30_OTM3_Q10_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM3,0.03,0.1,Q10,0.0402743430613381,0.052027150515605,0.1586476960082808,0.3279414187829708,0.5717487860438556,0.1928909134632877,0.2087933658368175,0.5227272727272727,-0.1182906887347371,0.1814110300472553,0.0022574644284348,0.2405121798125855,0.7339878201874144,0.8409090909090909,0.25,0.0013489527866524,0.0079274193548387,0.0166693548387096,30.34090909090909,0.0298841588190635,0.0304948764447551,44,0,0.0999999999999999,0.0033211539325357,0.0254133007987354,0.0070718500283982,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0102,510050,510050_DTE30_OTM3_Q20_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM3,0.03,0.2,Q20,0.04353541123953,0.0542871802445251,0.1530158924691793,0.3547813195643043,0.6156370530754377,0.2158764931965528,0.2016681417920368,0.5454545454545454,-0.1169571692998192,0.1653443041801063,0.0045149288568696,0.2405121798125855,0.7339878201874144,0.8409090909090909,0.25,0.0026979055733049,0.0158548387096774,0.0333387096774193,30.34090909090909,0.0298841588190635,0.0304948764447551,44,0,0.1999999999999999,0.0065822221107276,0.052253201580069,0.0141970740731789,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0103,510050,510050_DTE30_OTM3_Q30_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM3,0.03,0.3,Q30,0.0467357178558747,0.0565472099734467,0.147634413558618,0.3830218755262967,0.6610108464940678,0.2402263874700236,0.1945486436693245,0.5681818181818182,-0.1156220818605621,0.1494115343844264,0.0067723932853044,0.2405121798125857,0.7339878201874146,0.8409090909090909,0.25,0.0040468583599574,0.0237822580645162,0.050008064516129,30.34090909090909,0.0298841588190635,0.0304948764447551,44,0,0.2999999999999999,0.0097825287270723,0.0804937575420613,0.0213165721958912,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0104,510050,510050_DTE30_OTM3_Q40_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM3,0.03,0.4,Q40,0.0498745869371717,0.0588072397023686,0.1425316161583411,0.4125908432627225,0.7075950411854186,0.2660951042382696,0.1874314338850538,0.5681818181818182,-0.1142854250721052,0.1336122458707307,0.0090298577137393,0.2405121798125855,0.7339878201874144,0.8409090909090909,0.25,0.0053958111466098,0.0317096774193549,0.0666774193548387,30.34090909090909,0.0298841588190635,0.0304948764447551,44,0,0.3999999999999999,0.0129213978083693,0.1100627252784872,0.028433781980162,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0105,510050,510050_DTE30_OTM3_Q50_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM3,0.03,0.5,Q50,0.0529513424368688,0.0610672694312906,0.1377384766936034,0.4433566487535188,0.7549659328692357,0.2937464827217358,0.1802620475528529,0.5681818181818182,-0.1129471975888446,0.1179459631587354,0.0112873221421741,0.2405121798125856,0.7339878201874145,0.8409090909090909,0.25,0.0067447639332623,0.0396370967741937,0.0833467741935483,30.34090909090909,0.0298841588190635,0.0304948764447551,44,0,0.5,0.0159981533080664,0.1408285307692834,0.0356031683123628,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0106,510050,510050_DTE30_OTM3_Q60_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM3,0.03,0.6,Q60,0.0559653083249385,0.0633272991602116,0.1332884058659791,0.4751148364988848,0.8025801224320892,0.323423706246293,0.1730402170406145,0.5909090909090909,-0.1116073980644321,0.1116893322858845,0.0135447865706089,0.2405121798125857,0.7339878201874146,0.8409090909090909,0.25,0.0080937167199148,0.0475645161290324,0.100016129032258,30.34090909090909,0.0298841588190635,0.0304948764447551,44,0,0.5999999999999999,0.0190121191961361,0.1725867185146494,0.0428249988246012,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0107,510050,510050_DTE30_OTM3_Q70_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM3,0.03,0.7,Q70,0.0589158086752219,0.0655873288891335,0.1292168531344408,0.5075756551732044,0.8498971452983372,0.3554162152417856,0.1657656745771776,0.5909090909090909,-0.1102660251517768,0.1080084336727906,0.0158022509990437,0.2405121798125855,0.7339878201874142,0.8409090909090909,0.25,0.0094426695065672,0.0554919354838711,0.1166854838709677,30.34090909090909,0.0298841588190635,0.0304948764447551,44,0,0.7000000000000001,0.0219626195464195,0.205047537188969,0.0500995412880381,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0108,510050,510050_DTE30_OTM3_Q80_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM3,0.03,0.8,Q80,0.0618021677501789,0.0678473586180552,0.1255606464976003,0.5403552825713738,0.8963536702005382,0.3900712477732899,0.158438152268271,0.5909090909090909,-0.1089230775030429,0.1043257730795654,0.0180597154274786,0.2405121798125855,0.7339878201874144,0.8409090909090909,0.25,0.0107916222932197,0.0634193548387099,0.1333548387096774,30.34090909090909,0.0298841588190635,0.0304948764447551,44,0,0.7999999999999999,0.0248489786213765,0.2378271645871384,0.0574270635969447,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0109,510050,510050_DTE30_OTM3_Q90_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM3,0.03,0.9,Q90,0.0646237100829836,0.0701073883469763,0.1223570250663078,0.5729739531423201,0.9413193211831878,0.4278090165417633,0.151057382112644,0.5909090909090909,-0.1075785537696514,0.1006414275991818,0.0203171798559134,0.2405121798125856,0.7339878201874145,0.8409090909090909,0.25,0.0121405750798722,0.0713467741935486,0.150024193548387,30.34090909090909,0.0298841588190635,0.0304948764447551,44,0,0.9000000000000002,0.0276705209541812,0.2704458351580848,0.0648078337525717,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0110,510050,510050_DTE30_OTM3_Q100_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM3,0.03,1.0,Q100,0.0673797605568895,0.0723674180758987,0.1196423505139915,0.604864563133401,0.9843043547766634,0.4691429333083399,0.1436230960183829,0.5909090909090909,-0.1062324526022778,0.0969554742040545,0.0225746442843482,0.2405121798125856,0.7339878201874145,0.8409090909090909,0.25,0.0134895278665246,0.0792741935483874,0.1666935483870967,30.34090909090909,0.0298841588190635,0.0304948764447551,44,0,1.0,0.0304265714280871,0.3023364451491656,0.0722421198468328,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0111,510050,510050_DTE30_OTM4_Q10_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM4,0.04,0.1,Q10,0.0401086328946875,0.0520046504565202,0.1595183427174853,0.3260104735956481,0.5691825495317449,0.1912419918678332,0.2097271237501361,0.5227272727272727,-0.1186638604618181,0.1832627051520596,0.0022349899085785,0.3154808837079956,0.6590191162920043,0.8409090909090909,0.2045454545454545,0.001126213592233,0.0066427419354839,0.015266129032258,30.34090909090909,0.0392906074944722,0.0377934434538208,44,0,0.0999999999999999,0.0031554437658851,0.0234823556114127,0.0061380921150796,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0112,510050,510050_DTE30_OTM4_Q20_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM4,0.04,0.2,Q20,0.0432159474393485,0.0542421801263585,0.1547328046554403,0.3505538482750656,0.6100773448148683,0.2123137775509479,0.2035475414636161,0.5227272727272727,-0.1177042844332196,0.1690159042621866,0.0044699798171571,0.3154808837079956,0.6590191162920043,0.8409090909090909,0.2045454545454545,0.002252427184466,0.0132854838709678,0.0305322580645161,30.34090909090909,0.0392906074944722,0.0377934434538208,44,0,0.1999999999999999,0.0062627583105461,0.0480257302908302,0.0123176744015996,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0113,510050,510050_DTE30_OTM4_Q30_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM4,0.04,0.3,Q30,0.0462746434804921,0.0564797097961974,0.150166647056538,0.3761135438745776,0.6520136399251305,0.234508301935046,0.1973262485748128,0.5681818181818182,-0.1167439129475199,0.1548714859718121,0.0067049697257356,0.3154808837079957,0.6590191162920043,0.8409090909090909,0.2045454545454545,0.003378640776699,0.0199282258064517,0.0457983870967741,30.34090909090909,0.0392906074944722,0.0377934434538208,44,0,0.2999999999999999,0.0093214543516897,0.0735854258903422,0.0185389672904029,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0114,510050,510050_DTE30_OTM4_Q40_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM4,0.04,0.4,Q40,0.049284230432703,0.0587172394660351,0.1458404772973739,0.402612776330323,0.6947581291673348,0.2579475054663629,0.1910630240195512,0.5681818181818182,-0.1157827455284202,0.1408291523724294,0.0089399596343142,0.3154808837079956,0.6590191162920043,0.8409090909090909,0.2045454545454545,0.004504854368932,0.0265709677419356,0.0610645161290322,30.34090909090909,0.0392906074944722,0.0377934434538208,44,0,0.3999999999999999,0.0123310413039006,0.1000846583460876,0.0248021918456645,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0115,510050,510050_DTE30_OTM4_Q50_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM4,0.04,0.5,Q50,0.0522442164528711,0.0609547691358731,0.1417762660917106,0.4299363413650871,0.7379606190915754,0.2827591655228087,0.1847657753419733,0.5681818181818182,-0.1148207816994405,0.126888605090216,0.0111749495428928,0.3154808837079956,0.6590191162920044,0.8409090909090909,0.2045454545454545,0.005631067961165,0.0332137096774195,0.0763306451612903,30.34090909090909,0.0392906074944722,0.0377934434538208,44,0,0.5,0.0152910273240687,0.1274082233808517,0.0310994405232424,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0116,510050,510050_DTE30_OTM4_Q60_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM4,0.04,0.6,Q60,0.0551541084836375,0.0631922988057112,0.1379971605285701,0.4579246309392596,0.7811671708286699,0.309025694361333,0.1784774194832736,0.5681818181818182,-0.11385802098392,0.1237849578515406,0.0134099394514713,0.3154808837079957,0.6590191162920043,0.8409090909090909,0.2045454545454545,0.006757281553398,0.0398564516129034,0.0915967741935483,30.34090909090909,0.0392906074944722,0.0377934434538208,44,0,0.5999999999999999,0.0182009193548351,0.1553965129550242,0.0373877963819421,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0117,510050,510050_DTE30_OTM4_Q70_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM4,0.04,0.7,Q70,0.0580134122948909,0.0654298284755498,0.1345271901120627,0.486368803370129,0.823930326070303,0.3369985035647545,0.1721473884341556,0.5681818181818182,-0.1128944629050185,0.122105051229499,0.0156449293600499,0.3154808837079956,0.6590191162920043,0.8409090909090909,0.2045454545454545,0.007883495145631,0.0464991935483873,0.1068629032258064,30.34090909090909,0.0392906074944722,0.0377934434538208,44,0,0.7000000000000001,0.0210602231660885,0.1838406853858937,0.0437178274310601,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0118,510050,510050_DTE30_OTM4_Q80_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM4,0.04,0.8,Q80,0.0608216325232544,0.0676673581453888,0.1313908494660298,0.515008148743903,0.8658892024239547,0.3668916353526396,0.1657754679111053,0.5681818181818182,-0.1119301069857137,0.1204189754169131,0.0178799192686285,0.3154808837079956,0.6590191162920043,0.8409090909090909,0.2045454545454545,0.009009708737864,0.0531419354838712,0.1221290322580645,30.34090909090909,0.0392906074944722,0.0377934434538208,44,0,0.7999999999999999,0.023868443394452,0.2124800307596676,0.0500897479541104,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0119,510050,510050_DTE30_OTM4_Q90_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM4,0.04,0.9,Q90,0.0635782727095441,0.0699048878152256,0.1286125485550361,0.5435308498323692,0.9065335391119216,0.3989564318758874,0.159361443079386,0.5681818181818182,-0.1109649527488033,0.1187267565696399,0.020114909177207,0.3154808837079957,0.6590191162920044,0.8409090909090909,0.2045454545454545,0.010135922330097,0.0597846774193551,0.1373951612903226,30.34090909090909,0.0392906074944722,0.0377934434538208,44,0,0.9000000000000002,0.0266250835807417,0.2410027318481338,0.0565037727858297,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0120,510050,510050_DTE30_OTM4_Q100_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM4,0.04,1.0,Q100,0.0662828353341793,0.0721424174850651,0.1262159334105516,0.5715793207375989,0.9453652111785076,0.4334900272112318,0.1529050985569292,0.5681818181818182,-0.1099989997169039,0.1170284209270045,0.0223498990857856,0.3154808837079956,0.6590191162920044,0.8409090909090909,0.2045454545454545,0.01126213592233,0.066427419354839,0.1526612903225806,30.34090909090909,0.0392906074944722,0.0377934434538208,44,0,1.0,0.0293296462053769,0.2690512027533635,0.0629601173082865,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0121,510050,510050_DTE30_OTM5_Q10_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM5,0.05,0.1,Q10,0.0394875847250602,0.0515234765439182,0.1602507245312607,0.321517900743515,0.561974153463447,0.1863757737661932,0.2118708023425675,0.5227272727272727,-0.1189228504291992,0.1830141960998594,0.0017543621638688,0.3437358345186371,0.6307641654813629,0.9090909090909092,0.0909090909090909,0.0007968441814595,0.0066427419354839,0.015266129032258,30.34090909090909,0.0511787060222336,0.051802718512769,44,0,0.0999999999999999,0.0025343955962577,0.0189897827592796,0.0039944135226482,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0122,510050,510050_DTE30_OTM5_Q20_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM5,0.05,0.2,Q20,0.0419783468790253,0.053279832301155,0.1561902895994338,0.3411212850542546,0.5950774295209539,0.2019556217034591,0.2078592639558413,0.5227272727272727,-0.1182226313675125,0.1685249741103696,0.0035087243277377,0.3437358345186371,0.6307641654813629,0.9090909090909092,0.0909090909090909,0.0015936883629191,0.0132854838709678,0.0305322580645161,30.34090909090909,0.0511787060222336,0.051802718512769,44,0,0.1999999999999999,0.0050251577502229,0.0385931670700193,0.0080059519093744,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0123,510050,510050_DTE30_OTM5_Q30_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM5,0.05,0.3,Q30,0.0444251373471589,0.055036188058393,0.152338241835953,0.3612762455120059,0.6286522901786449,0.2179513227079773,0.2038305470927656,0.5681818181818182,-0.1175219841336855,0.1541441543435839,0.0052630864916066,0.343735834518637,0.6307641654813629,0.9090909090909092,0.0909090909090909,0.0023905325443786,0.0199282258064517,0.0457983870967741,30.34090909090909,0.0511787060222336,0.051802718512769,44,0,0.2999999999999999,0.0074719482183565,0.0587481275277705,0.0120346687724501,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0124,510050,510050_DTE30_OTM5_Q40_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM5,0.05,0.4,Q40,0.0468276155913514,0.0567925438156293,0.1487107756497051,0.3818993181059504,0.6624844474597182,0.2343905187780856,0.1997845980949701,0.5681818181818182,-0.1168209085369711,0.1398713708690626,0.0070174486554755,0.3437358345186371,0.6307641654813629,0.9090909090909092,0.0909090909090909,0.0031873767258382,0.0265709677419356,0.0610645161290322,30.34090909090909,0.0511787060222336,0.051802718512769,44,0,0.3999999999999999,0.0098744264625489,0.0793712001217151,0.0160806177702456,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0125,510050,510050_DTE30_OTM5_Q50_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM5,0.05,0.5,Q50,0.0491854387968047,0.0585488995728663,0.1453247094308394,0.4028833073341185,0.696321323962166,0.2513033732130881,0.1957213632588162,0.5681818181818182,-0.1161194043865687,0.1266548181777358,0.0087718108193443,0.343735834518637,0.6307641654813628,0.9090909090909092,0.0909090909090909,0.0039842209072978,0.0332137096774195,0.0763306451612903,30.34090909090909,0.0511787060222336,0.051802718512769,44,0,0.5,0.0122322496680022,0.1003551893498831,0.0201438526063995,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0126,510050,510050_DTE30_OTM5_Q60_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM5,0.05,0.6,Q60,0.0514982618875472,0.060305255330104,0.1421972892010681,0.4240956748819021,0.7298187292561944,0.2687228653162722,0.191640788836248,0.5681818181818182,-0.1154174714916183,0.1252215238440712,0.0105261729832132,0.343735834518637,0.6307641654813629,0.9090909090909092,0.0909090909090909,0.0047810650887573,0.0398564516129034,0.0915967741935483,30.34090909090909,0.0511787060222336,0.051802718512769,44,0,0.5999999999999999,0.0145450727587448,0.1215675568976667,0.0242244270289677,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0127,510050,510050_DTE30_OTM5_Q70_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM5,0.05,0.7,Q70,0.0537657375396303,0.0620616110873404,0.1393459308672478,0.4453779934662419,0.7626369184352908,0.2866851273897493,0.1875428210356222,0.5681818181818182,-0.1147151096612049,0.1237824178074373,0.0122805351470821,0.3437358345186371,0.6307641654813629,0.9090909090909092,0.0909090909090909,0.0055779092702169,0.0464991935483873,0.1068629032258064,30.34090909090909,0.0511787060222336,0.051802718512769,44,0,0.7000000000000001,0.0168125484108279,0.1428498754820065,0.0283223948295935,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0128,510050,510050_DTE30_OTM5_Q80_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM5,0.05,0.8,Q80,0.0559875161919605,0.0638179668445769,0.1367878991378285,0.4665468747368761,0.7945303992555929,0.305229831277623,0.1834274060225681,0.5681818181818182,-0.1140123187043573,0.1223375208847146,0.014034897310951,0.3437358345186371,0.6307641654813629,0.9090909090909092,0.0909090909090909,0.0063747534516765,0.0531419354838712,0.1221290322580645,30.34090909090909,0.0511787060222336,0.051802718512769,44,0,0.7999999999999999,0.0190343270631581,0.1640187567526408,0.0324378098426476,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0129,510050,510050_DTE30_OTM5_Q90_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM5,0.05,0.9,Q90,0.0581632460547461,0.0655743226018138,0.1345399262671679,0.4873967484685333,0.8251262712127054,0.3244006331729583,0.1792944899208493,0.5681818181818182,-0.1133090984300473,0.1208868539603824,0.0157892594748198,0.3437358345186371,0.6307641654813629,0.9090909090909092,0.0909090909090909,0.007171597633136,0.0597846774193551,0.1373951612903226,30.34090909090909,0.0511787060222336,0.051802718512769,44,0,0.9000000000000002,0.0212100569259436,0.1848686304842979,0.0365707259443665,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
mny_daily_0130,510050,510050_DTE30_OTM5_Q100_Hold,surface,main_stepA_common_sample,2022-09-30,2026-05-27,881,OTM5,0.05,1.0,Q100,0.0602925731155519,0.0673306783590511,0.1326177803975113,0.507704759929119,0.8541218287635803,0.3442456872012703,0.175144018813228,0.5681818181818182,-0.1126054486471908,0.1194304379861992,0.0175436216386887,0.343735834518637,0.6307641654813628,0.9090909090909092,0.0909090909090909,0.0079684418145956,0.066427419354839,0.1526612903225806,30.34090909090909,0.0511787060222336,0.051802718512769,44,0,1.0,0.0233393839867495,0.2051766419448836,0.0407211970519877,positive option leg,dominates buyhold in this diagnostic grid,continuous_30d_daily_mtm
