option_code,underlying_etf,option_type,strike,expiry
10004043.SH,510050,C,3.5,2022-04-27
10004044.SH,510050,P,2.85,2022-04-27
10004045.SH,510050,P,2.9,2022-04-27
10004046.SH,510050,P,2.95,2022-04-27
10004047.SH,510050,P,3.0,2022-04-27
10004048.SH,510050,P,3.1,2022-04-27
10004049.SH,510050,P,3.2,2022-04-27
10004050.SH,510050,P,3.3,2022-04-27
10004051.SH,510050,P,3.4,2022-04-27
10004052.SH,510050,P,3.5,2022-04-27
10004071.SH,510050,C,2.8,2022-04-27
10004072.SH,510050,P,2.8,2022-04-27
10004075.SH,510050,C,2.75,2022-03-23
10004076.SH,510050,P,2.75,2022-03-23
10004077.SH,510050,C,2.75,2022-04-27
10004078.SH,510050,P,2.75,2022-04-27
10004079.SH,510050,C,2.75,2022-06-22
10004080.SH,510050,P,2.75,2022-06-22
10004081.SH,510050,C,2.75,2022-09-28
10004082.SH,510050,P,2.75,2022-09-28
10004099.SH,510050,C,2.7,2022-03-23
10004100.SH,510050,P,2.7,2022-03-23
10004101.SH,510050,C,2.7,2022-04-27
10004102.SH,510050,P,2.7,2022-04-27
10004103.SH,510050,C,2.7,2022-06-22
10004104.SH,510050,P,2.7,2022-06-22
10004105.SH,510050,C,2.7,2022-09-28
10004106.SH,510050,P,2.7,2022-09-28
10004115.SH,510050,C,2.65,2022-03-23
10004116.SH,510050,P,2.65,2022-03-23
10004117.SH,510050,C,2.65,2022-04-27
10004118.SH,510050,P,2.65,2022-04-27
10004119.SH,510050,C,2.65,2022-06-22
10004120.SH,510050,P,2.65,2022-06-22
10004121.SH,510050,C,2.65,2022-09-28
10004122.SH,510050,P,2.65,2022-09-28
10004123.SH,510050,C,2.5,2022-03-23
10004124.SH,510050,C,2.55,2022-03-23
10004125.SH,510050,C,2.6,2022-03-23
10004126.SH,510050,P,2.5,2022-03-23
10004127.SH,510050,P,2.55,2022-03-23
10004128.SH,510050,P,2.6,2022-03-23
10004129.SH,510050,C,2.5,2022-04-27
10004130.SH,510050,C,2.55,2022-04-27
10004131.SH,510050,C,2.6,2022-04-27
10004132.SH,510050,P,2.5,2022-04-27
10004133.SH,510050,P,2.55,2022-04-27
10004134.SH,510050,P,2.6,2022-04-27
10004135.SH,510050,C,2.5,2022-06-22
10004136.SH,510050,C,2.55,2022-06-22
10004137.SH,510050,C,2.6,2022-06-22
10004138.SH,510050,P,2.5,2022-06-22
10004139.SH,510050,P,2.55,2022-06-22
10004140.SH,510050,P,2.6,2022-06-22
10004141.SH,510050,C,2.5,2022-09-28
10004142.SH,510050,C,2.55,2022-09-28
10004143.SH,510050,C,2.6,2022-09-28
10004144.SH,510050,P,2.5,2022-09-28
10004145.SH,510050,P,2.55,2022-09-28
10004146.SH,510050,P,2.6,2022-09-28
10004163.SH,510050,C,2.7,2022-05-25
10004164.SH,510050,C,2.75,2022-05-25
10004165.SH,510050,C,2.8,2022-05-25
10004166.SH,510050,C,2.85,2022-05-25
10004167.SH,510050,C,2.9,2022-05-25
10004168.SH,510050,C,2.95,2022-05-25
10004169.SH,510050,C,3.0,2022-05-25
10004170.SH,510050,C,3.1,2022-05-25
10004171.SH,510050,C,3.2,2022-05-25
10004172.SH,510050,P,2.7,2022-05-25
10004173.SH,510050,P,2.75,2022-05-25
10004174.SH,510050,P,2.8,2022-05-25
10004175.SH,510050,P,2.85,2022-05-25
10004176.SH,510050,P,2.9,2022-05-25
10004177.SH,510050,P,2.95,2022-05-25
10004178.SH,510050,P,3.0,2022-05-25
10004179.SH,510050,P,3.1,2022-05-25
10004180.SH,510050,P,3.2,2022-05-25
10004201.SH,510050,C,2.65,2022-05-25
10004202.SH,510050,P,2.65,2022-05-25
10004205.SH,510050,C,2.6,2022-05-25
10004206.SH,510050,P,2.6,2022-05-25
10004209.SH,510050,C,2.45,2022-04-27
10004210.SH,510050,P,2.45,2022-04-27
10004211.SH,510050,C,2.45,2022-05-25
10004212.SH,510050,C,2.5,2022-05-25
10004213.SH,510050,C,2.55,2022-05-25
10004214.SH,510050,P,2.45,2022-05-25
10004215.SH,510050,P,2.5,2022-05-25
10004216.SH,510050,P,2.55,2022-05-25
10004217.SH,510050,C,2.45,2022-06-22
10004218.SH,510050,P,2.45,2022-06-22
10004219.SH,510050,C,2.45,2022-09-28
10004220.SH,510050,P,2.45,2022-09-28
10004237.SH,510050,C,2.465,2022-12-28
10004238.SH,510050,C,2.514,2022-12-28
10004239.SH,510050,C,2.564,2022-12-28
10004240.SH,510050,C,2.613,2022-12-28
10004241.SH,510050,C,2.662,2022-12-28
10004242.SH,510050,C,2.711,2022-12-28
10004243.SH,510050,C,2.761,2022-12-28
10004244.SH,510050,C,2.81,2022-12-28
10004245.SH,510050,C,2.859,2022-12-28
10004246.SH,510050,P,2.465,2022-12-28
10004247.SH,510050,P,2.514,2022-12-28
10004248.SH,510050,P,2.564,2022-12-28
10004249.SH,510050,P,2.613,2022-12-28
10004250.SH,510050,P,2.662,2022-12-28
10004251.SH,510050,P,2.711,2022-12-28
10004252.SH,510050,P,2.761,2022-12-28
10004253.SH,510050,P,2.81,2022-12-28
10004254.SH,510050,P,2.859,2022-12-28
10004273.SH,510050,C,2.909,2022-12-28
10004274.SH,510050,P,2.909,2022-12-28
10004275.SH,510050,C,2.958,2022-12-28
10004276.SH,510050,P,2.958,2022-12-28
10004281.SH,510050,C,2.55,2022-07-27
10004282.SH,510050,C,2.6,2022-07-27
10004283.SH,510050,C,2.65,2022-07-27
10004284.SH,510050,C,2.7,2022-07-27
10004285.SH,510050,C,2.75,2022-07-27
10004286.SH,510050,C,2.8,2022-07-27
10004287.SH,510050,C,2.85,2022-07-27
10004288.SH,510050,C,2.9,2022-07-27
10004289.SH,510050,C,2.95,2022-07-27
10004290.SH,510050,P,2.55,2022-07-27
10004291.SH,510050,P,2.6,2022-07-27
10004292.SH,510050,P,2.65,2022-07-27
10004293.SH,510050,P,2.7,2022-07-27
10004294.SH,510050,P,2.75,2022-07-27
10004295.SH,510050,P,2.8,2022-07-27
10004296.SH,510050,P,2.85,2022-07-27
10004297.SH,510050,P,2.9,2022-07-27
10004298.SH,510050,P,2.95,2022-07-27
10004317.SH,510050,C,3.0,2022-07-27
10004318.SH,510050,P,3.0,2022-07-27
10004325.SH,510050,C,3.1,2022-07-27
10004326.SH,510050,P,3.1,2022-07-27
10004327.SH,510050,C,3.057,2022-12-28
10004328.SH,510050,P,3.057,2022-12-28
10004329.SH,510050,C,3.2,2022-07-27
10004330.SH,510050,P,3.2,2022-07-27
10004331.SH,510050,C,3.155,2022-12-28
10004332.SH,510050,P,3.155,2022-12-28
10004337.SH,510050,C,3.3,2022-07-27
10004338.SH,510050,P,3.3,2022-07-27
10004339.SH,510050,C,3.254,2022-12-28
10004340.SH,510050,P,3.254,2022-12-28
10004341.SH,510050,C,2.7,2022-08-24
10004342.SH,510050,C,2.75,2022-08-24
10004343.SH,510050,C,2.8,2022-08-24
10004344.SH,510050,C,2.85,2022-08-24
10004345.SH,510050,C,2.9,2022-08-24
10004346.SH,510050,C,2.95,2022-08-24
10004347.SH,510050,C,3.0,2022-08-24
10004348.SH,510050,C,3.1,2022-08-24
10004349.SH,510050,C,3.2,2022-08-24
10004350.SH,510050,P,2.7,2022-08-24
10004351.SH,510050,P,2.75,2022-08-24
10004352.SH,510050,P,2.8,2022-08-24
10004353.SH,510050,P,2.85,2022-08-24
10004354.SH,510050,P,2.9,2022-08-24
10004355.SH,510050,P,2.95,2022-08-24
10004356.SH,510050,P,3.0,2022-08-24
10004357.SH,510050,P,3.1,2022-08-24
10004358.SH,510050,P,3.2,2022-08-24
10004377.SH,510050,C,3.3,2022-08-24
10004378.SH,510050,P,3.3,2022-08-24
10004385.SH,510050,C,3.4,2022-07-27
10004386.SH,510050,P,3.4,2022-07-27
10004387.SH,510050,C,3.4,2022-08-24
10004388.SH,510050,P,3.4,2022-08-24
10004389.SH,510050,C,3.352,2022-12-28
10004390.SH,510050,P,3.352,2022-12-28
10004397.SH,510050,C,3.5,2022-07-27
10004398.SH,510050,P,3.5,2022-07-27
10004399.SH,510050,C,3.5,2022-08-24
10004400.SH,510050,P,3.5,2022-08-24
10004401.SH,510050,C,3.451,2022-12-28
10004402.SH,510050,P,3.451,2022-12-28
10004403.SH,510050,C,2.65,2022-08-24
10004404.SH,510050,P,2.65,2022-08-24
10004405.SH,510050,C,2.613,2023-03-22
10004406.SH,510050,C,2.662,2023-03-22
10004407.SH,510050,C,2.711,2023-03-22
10004408.SH,510050,C,2.761,2023-03-22
10004409.SH,510050,C,2.81,2023-03-22
10004410.SH,510050,C,2.859,2023-03-22
10004411.SH,510050,C,2.909,2023-03-22
10004412.SH,510050,C,2.958,2023-03-22
10004413.SH,510050,C,3.057,2023-03-22
10004414.SH,510050,P,2.613,2023-03-22
10004415.SH,510050,P,2.662,2023-03-22
10004416.SH,510050,P,2.711,2023-03-22
10004417.SH,510050,P,2.761,2023-03-22
10004418.SH,510050,P,2.81,2023-03-22
10004419.SH,510050,P,2.859,2023-03-22
10004420.SH,510050,P,2.909,2023-03-22
10004421.SH,510050,P,2.958,2023-03-22
10004422.SH,510050,P,3.057,2023-03-22
10004445.SH,510050,C,2.6,2022-08-24
10004446.SH,510050,P,2.6,2022-08-24
10004447.SH,510050,C,2.564,2023-03-22
10004448.SH,510050,P,2.564,2023-03-22
10004449.SH,510050,C,2.55,2022-08-24
10004450.SH,510050,P,2.55,2022-08-24
10004451.SH,510050,C,2.514,2023-03-22
10004452.SH,510050,P,2.514,2023-03-22
10004457.SH,510050,C,2.55,2022-10-26
10004458.SH,510050,C,2.6,2022-10-26
10004459.SH,510050,C,2.65,2022-10-26
10004460.SH,510050,C,2.7,2022-10-26
10004461.SH,510050,C,2.75,2022-10-26
10004462.SH,510050,C,2.8,2022-10-26
10004463.SH,510050,C,2.85,2022-10-26
10004464.SH,510050,C,2.9,2022-10-26
10004465.SH,510050,C,2.95,2022-10-26
10004466.SH,510050,P,2.55,2022-10-26
10004467.SH,510050,P,2.6,2022-10-26
10004468.SH,510050,P,2.65,2022-10-26
10004469.SH,510050,P,2.7,2022-10-26
10004470.SH,510050,P,2.75,2022-10-26
10004471.SH,510050,P,2.8,2022-10-26
10004472.SH,510050,P,2.85,2022-10-26
10004473.SH,510050,P,2.9,2022-10-26
10004474.SH,510050,P,2.95,2022-10-26
10004493.SH,510050,C,3.0,2022-10-26
10004494.SH,510050,P,3.0,2022-10-26
10004569.SH,510050,C,2.5,2022-10-26
10004570.SH,510050,P,2.5,2022-10-26
10004571.SH,510050,C,2.465,2023-03-22
10004572.SH,510050,P,2.465,2023-03-22
10004577.SH,510050,C,2.45,2022-10-26
10004578.SH,510050,P,2.45,2022-10-26
10004579.SH,510050,C,2.416,2022-12-28
10004580.SH,510050,P,2.416,2022-12-28
10004581.SH,510050,C,2.416,2023-03-22
10004582.SH,510050,P,2.416,2023-03-22
10004595.SH,510050,C,2.45,2022-11-23
10004596.SH,510050,C,2.5,2022-11-23
10004597.SH,510050,C,2.55,2022-11-23
10004598.SH,510050,C,2.6,2022-11-23
10004599.SH,510050,C,2.65,2022-11-23
10004600.SH,510050,C,2.7,2022-11-23
10004601.SH,510050,C,2.75,2022-11-23
10004602.SH,510050,C,2.8,2022-11-23
10004603.SH,510050,C,2.85,2022-11-23
10004604.SH,510050,P,2.45,2022-11-23
10004605.SH,510050,P,2.5,2022-11-23
10004606.SH,510050,P,2.55,2022-11-23
10004607.SH,510050,P,2.6,2022-11-23
10004608.SH,510050,P,2.65,2022-11-23
10004609.SH,510050,P,2.7,2022-11-23
10004610.SH,510050,P,2.75,2022-11-23
10004611.SH,510050,P,2.8,2022-11-23
10004612.SH,510050,P,2.85,2022-11-23
10004631.SH,510050,C,2.4,2022-10-26
10004632.SH,510050,P,2.4,2022-10-26
10004633.SH,510050,C,2.4,2022-11-23
10004634.SH,510050,P,2.4,2022-11-23
10004635.SH,510050,C,2.366,2022-12-28
10004636.SH,510050,P,2.366,2022-12-28
10004637.SH,510050,C,2.366,2023-03-22
10004638.SH,510050,P,2.366,2023-03-22
10004647.SH,510050,C,2.35,2022-10-26
10004648.SH,510050,P,2.35,2022-10-26
10004649.SH,510050,C,2.35,2022-11-23
10004650.SH,510050,P,2.35,2022-11-23
10004651.SH,510050,C,2.317,2022-12-28
10004652.SH,510050,P,2.317,2022-12-28
10004653.SH,510050,C,2.317,2023-03-22
10004654.SH,510050,P,2.317,2023-03-22
10004655.SH,510050,C,2.25,2022-10-26
10004656.SH,510050,C,2.3,2022-10-26
10004657.SH,510050,P,2.25,2022-10-26
10004658.SH,510050,P,2.3,2022-10-26
10004659.SH,510050,C,2.25,2022-11-23
10004660.SH,510050,C,2.3,2022-11-23
10004661.SH,510050,P,2.25,2022-11-23
10004662.SH,510050,P,2.3,2022-11-23
10004663.SH,510050,C,2.218,2022-12-28
10004664.SH,510050,C,2.268,2022-12-28
10004665.SH,510050,P,2.218,2022-12-28
10004666.SH,510050,P,2.268,2022-12-28
10004667.SH,510050,C,2.218,2023-03-22
10004668.SH,510050,C,2.268,2023-03-22
10004669.SH,510050,P,2.218,2023-03-22
10004670.SH,510050,P,2.268,2023-03-22
10004679.SH,510050,C,2.218,2023-06-28
10004680.SH,510050,C,2.268,2023-06-28
10004681.SH,510050,C,2.317,2023-06-28
10004682.SH,510050,C,2.366,2023-06-28
10004683.SH,510050,C,2.416,2023-06-28
10004684.SH,510050,C,2.465,2023-06-28
10004685.SH,510050,C,2.514,2023-06-28
10004686.SH,510050,C,2.564,2023-06-28
10004687.SH,510050,C,2.613,2023-06-28
10004688.SH,510050,P,2.218,2023-06-28
10004689.SH,510050,P,2.268,2023-06-28
10004690.SH,510050,P,2.317,2023-06-28
10004691.SH,510050,P,2.366,2023-06-28
10004692.SH,510050,P,2.416,2023-06-28
10004693.SH,510050,P,2.465,2023-06-28
10004694.SH,510050,P,2.514,2023-06-28
10004695.SH,510050,P,2.564,2023-06-28
10004696.SH,510050,P,2.613,2023-06-28
10004733.SH,510050,C,2.2,2022-11-23
10004734.SH,510050,P,2.2,2022-11-23
10004735.SH,510050,C,2.169,2022-12-28
10004736.SH,510050,P,2.169,2022-12-28
10004737.SH,510050,C,2.169,2023-03-22
10004738.SH,510050,P,2.169,2023-03-22
10004739.SH,510050,C,2.169,2023-06-28
10004740.SH,510050,P,2.169,2023-06-28
10004741.SH,510050,C,2.15,2022-11-23
10004742.SH,510050,P,2.15,2022-11-23
10004743.SH,510050,C,2.12,2022-12-28
10004744.SH,510050,P,2.12,2022-12-28
10004745.SH,510050,C,2.12,2023-03-22
10004746.SH,510050,P,2.12,2023-03-22
10004747.SH,510050,C,2.12,2023-06-28
10004748.SH,510050,P,2.12,2023-06-28
10004759.SH,510050,C,2.662,2023-06-28
10004760.SH,510050,P,2.662,2023-06-28
10004771.SH,510050,C,2.711,2023-06-28
10004772.SH,510050,P,2.711,2023-06-28
10004773.SH,510050,C,2.761,2023-06-28
10004774.SH,510050,P,2.761,2023-06-28
10004777.SH,510050,C,2.81,2023-06-28
10004778.SH,510050,P,2.81,2023-06-28
10004779.SH,510050,C,2.366,2023-01-30
10004780.SH,510050,C,2.416,2023-01-30
10004781.SH,510050,C,2.465,2023-01-30
10004782.SH,510050,C,2.514,2023-01-30
10004783.SH,510050,C,2.564,2023-01-30
10004784.SH,510050,C,2.613,2023-01-30
10004785.SH,510050,C,2.662,2023-01-30
10004786.SH,510050,C,2.711,2023-01-30
10004787.SH,510050,C,2.761,2023-01-30
10004788.SH,510050,P,2.366,2023-01-30
10004789.SH,510050,P,2.416,2023-01-30
10004790.SH,510050,P,2.465,2023-01-30
10004791.SH,510050,P,2.514,2023-01-30
10004792.SH,510050,P,2.564,2023-01-30
10004793.SH,510050,P,2.613,2023-01-30
10004794.SH,510050,P,2.662,2023-01-30
10004795.SH,510050,P,2.711,2023-01-30
10004796.SH,510050,P,2.761,2023-01-30
10004833.SH,510050,C,2.317,2023-01-30
10004834.SH,510050,P,2.317,2023-01-30
10004837.SH,510050,C,2.81,2023-01-30
10004838.SH,510050,P,2.81,2023-01-30
10004841.SH,510050,C,2.4,2022-12-28
10004842.SH,510050,C,2.45,2022-12-28
10004843.SH,510050,C,2.5,2022-12-28
10004844.SH,510050,C,2.55,2022-12-28
10004845.SH,510050,C,2.6,2022-12-28
10004846.SH,510050,C,2.65,2022-12-28
10004847.SH,510050,C,2.7,2022-12-28
10004848.SH,510050,C,2.75,2022-12-28
10004849.SH,510050,C,2.8,2022-12-28
10004850.SH,510050,P,2.4,2022-12-28
10004851.SH,510050,P,2.45,2022-12-28
10004852.SH,510050,P,2.5,2022-12-28
10004853.SH,510050,P,2.55,2022-12-28
10004854.SH,510050,P,2.6,2022-12-28
10004855.SH,510050,P,2.65,2022-12-28
10004856.SH,510050,P,2.7,2022-12-28
10004857.SH,510050,P,2.75,2022-12-28
10004858.SH,510050,P,2.8,2022-12-28
10004859.SH,510050,C,2.4,2023-01-30
10004860.SH,510050,C,2.45,2023-01-30
10004861.SH,510050,C,2.5,2023-01-30
10004862.SH,510050,C,2.55,2023-01-30
10004863.SH,510050,C,2.6,2023-01-30
10004864.SH,510050,C,2.65,2023-01-30
10004865.SH,510050,C,2.7,2023-01-30
10004866.SH,510050,C,2.75,2023-01-30
10004867.SH,510050,C,2.8,2023-01-30
10004868.SH,510050,P,2.4,2023-01-30
10004869.SH,510050,P,2.45,2023-01-30
10004870.SH,510050,P,2.5,2023-01-30
10004871.SH,510050,P,2.55,2023-01-30
10004872.SH,510050,P,2.6,2023-01-30
10004873.SH,510050,P,2.65,2023-01-30
10004874.SH,510050,P,2.7,2023-01-30
10004875.SH,510050,P,2.75,2023-01-30
10004876.SH,510050,P,2.8,2023-01-30
10004877.SH,510050,C,2.4,2023-03-22
10004878.SH,510050,C,2.45,2023-03-22
10004879.SH,510050,C,2.5,2023-03-22
10004880.SH,510050,C,2.55,2023-03-22
10004881.SH,510050,C,2.6,2023-03-22
10004882.SH,510050,C,2.65,2023-03-22
10004883.SH,510050,C,2.7,2023-03-22
10004884.SH,510050,C,2.75,2023-03-22
10004885.SH,510050,C,2.8,2023-03-22
10004886.SH,510050,P,2.4,2023-03-22
10004887.SH,510050,P,2.45,2023-03-22
10004888.SH,510050,P,2.5,2023-03-22
10004889.SH,510050,P,2.55,2023-03-22
10004890.SH,510050,P,2.6,2023-03-22
10004891.SH,510050,P,2.65,2023-03-22
10004892.SH,510050,P,2.7,2023-03-22
10004893.SH,510050,P,2.75,2023-03-22
10004894.SH,510050,P,2.8,2023-03-22
10004895.SH,510050,C,2.4,2023-06-28
10004896.SH,510050,C,2.45,2023-06-28
10004897.SH,510050,C,2.5,2023-06-28
10004898.SH,510050,C,2.55,2023-06-28
10004899.SH,510050,C,2.6,2023-06-28
10004900.SH,510050,C,2.65,2023-06-28
10004901.SH,510050,C,2.7,2023-06-28
10004902.SH,510050,C,2.75,2023-06-28
10004903.SH,510050,C,2.8,2023-06-28
10004904.SH,510050,P,2.4,2023-06-28
10004905.SH,510050,P,2.45,2023-06-28
10004906.SH,510050,P,2.5,2023-06-28
10004907.SH,510050,P,2.55,2023-06-28
10004908.SH,510050,P,2.6,2023-06-28
10004909.SH,510050,P,2.65,2023-06-28
10004910.SH,510050,P,2.7,2023-06-28
10004911.SH,510050,P,2.75,2023-06-28
10004912.SH,510050,P,2.8,2023-06-28
10004913.SH,510050,C,2.85,2022-12-28
10004914.SH,510050,P,2.85,2022-12-28
10004915.SH,510050,C,2.85,2023-01-30
10004916.SH,510050,P,2.85,2023-01-30
10004917.SH,510050,C,2.85,2023-03-22
10004918.SH,510050,P,2.85,2023-03-22
10004919.SH,510050,C,2.85,2023-06-28
10004920.SH,510050,P,2.85,2023-06-28
10004925.SH,510050,C,2.9,2022-12-28
10004926.SH,510050,P,2.9,2022-12-28
10004927.SH,510050,C,2.9,2023-01-30
10004928.SH,510050,P,2.9,2023-01-30
10004929.SH,510050,C,2.9,2023-03-22
10004930.SH,510050,P,2.9,2023-03-22
10004931.SH,510050,C,2.9,2023-06-28
10004932.SH,510050,P,2.9,2023-06-28
10004939.SH,510050,C,2.45,2023-02-22
10004940.SH,510050,C,2.5,2023-02-22
10004941.SH,510050,C,2.55,2023-02-22
10004942.SH,510050,C,2.6,2023-02-22
10004943.SH,510050,C,2.65,2023-02-22
10004944.SH,510050,C,2.7,2023-02-22
10004945.SH,510050,C,2.75,2023-02-22
10004946.SH,510050,C,2.8,2023-02-22
10004947.SH,510050,C,2.85,2023-02-22
10004948.SH,510050,P,2.45,2023-02-22
10004949.SH,510050,P,2.5,2023-02-22
10004950.SH,510050,P,2.55,2023-02-22
10004951.SH,510050,P,2.6,2023-02-22
10004952.SH,510050,P,2.65,2023-02-22
10004953.SH,510050,P,2.7,2023-02-22
10004954.SH,510050,P,2.75,2023-02-22
10004955.SH,510050,P,2.8,2023-02-22
10004956.SH,510050,P,2.85,2023-02-22
10004995.SH,510050,C,2.9,2023-02-22
10004996.SH,510050,P,2.9,2023-02-22
10004997.SH,510050,C,2.95,2023-01-30
10004998.SH,510050,P,2.95,2023-01-30
10004999.SH,510050,C,2.95,2023-02-22
10005000.SH,510050,P,2.95,2023-02-22
10005001.SH,510050,C,2.95,2023-03-22
10005002.SH,510050,P,2.95,2023-03-22
10005003.SH,510050,C,2.95,2023-06-28
10005004.SH,510050,P,2.95,2023-06-28
10005007.SH,510050,C,3.0,2023-01-30
10005008.SH,510050,P,3.0,2023-01-30
10005009.SH,510050,C,3.0,2023-02-22
10005010.SH,510050,P,3.0,2023-02-22
10005011.SH,510050,C,3.0,2023-03-22
10005012.SH,510050,P,3.0,2023-03-22
10005013.SH,510050,C,3.0,2023-06-28
10005014.SH,510050,P,3.0,2023-06-28
10005087.SH,510050,C,3.1,2023-01-30
10005088.SH,510050,P,3.1,2023-01-30
10005089.SH,510050,C,3.1,2023-02-22
10005090.SH,510050,P,3.1,2023-02-22
10005091.SH,510050,C,3.1,2023-03-22
10005092.SH,510050,P,3.1,2023-03-22
10005093.SH,510050,C,3.1,2023-06-28
10005094.SH,510050,P,3.1,2023-06-28
10005105.SH,510050,C,2.65,2023-09-27
10005106.SH,510050,C,2.7,2023-09-27
10005107.SH,510050,C,2.75,2023-09-27
10005108.SH,510050,C,2.8,2023-09-27
10005109.SH,510050,C,2.85,2023-09-27
10005110.SH,510050,C,2.9,2023-09-27
10005111.SH,510050,C,2.95,2023-09-27
10005112.SH,510050,C,3.0,2023-09-27
10005113.SH,510050,C,3.1,2023-09-27
10005114.SH,510050,P,2.65,2023-09-27
10005115.SH,510050,P,2.7,2023-09-27
10005116.SH,510050,P,2.75,2023-09-27
10005117.SH,510050,P,2.8,2023-09-27
10005118.SH,510050,P,2.85,2023-09-27
10005119.SH,510050,P,2.9,2023-09-27
10005120.SH,510050,P,2.95,2023-09-27
10005121.SH,510050,P,3.0,2023-09-27
10005122.SH,510050,P,3.1,2023-09-27
10005159.SH,510050,C,2.6,2023-09-27
10005160.SH,510050,P,2.6,2023-09-27
10005171.SH,510050,C,2.55,2023-09-27
10005172.SH,510050,P,2.55,2023-09-27
10005173.SH,510050,C,2.5,2023-09-27
10005174.SH,510050,P,2.5,2023-09-27
10005183.SH,510050,C,2.6,2023-04-26
10005184.SH,510050,C,2.65,2023-04-26
10005185.SH,510050,C,2.7,2023-04-26
10005186.SH,510050,C,2.75,2023-04-26
10005187.SH,510050,C,2.8,2023-04-26
10005188.SH,510050,C,2.85,2023-04-26
10005189.SH,510050,C,2.9,2023-04-26
10005190.SH,510050,C,2.95,2023-04-26
10005191.SH,510050,C,3.0,2023-04-26
10005192.SH,510050,P,2.6,2023-04-26
10005193.SH,510050,P,2.65,2023-04-26
10005194.SH,510050,P,2.7,2023-04-26
10005195.SH,510050,P,2.75,2023-04-26
10005196.SH,510050,P,2.8,2023-04-26
10005197.SH,510050,P,2.85,2023-04-26
10005198.SH,510050,P,2.9,2023-04-26
10005199.SH,510050,P,2.95,2023-04-26
10005200.SH,510050,P,3.0,2023-04-26
10005237.SH,510050,C,2.55,2023-04-26
10005238.SH,510050,P,2.55,2023-04-26
10005243.SH,510050,C,2.5,2023-04-26
10005244.SH,510050,P,2.5,2023-04-26
10005245.SH,510050,C,2.45,2023-04-26
10005246.SH,510050,P,2.45,2023-04-26
10005247.SH,510050,C,2.45,2023-09-27
10005248.SH,510050,P,2.45,2023-09-27
10005257.SH,510050,C,2.4,2023-04-26
10005258.SH,510050,P,2.4,2023-04-26
10005259.SH,510050,C,2.4,2023-09-27
10005260.SH,510050,P,2.4,2023-09-27
10005261.SH,510050,C,2.45,2023-05-24
10005262.SH,510050,C,2.5,2023-05-24
10005263.SH,510050,C,2.55,2023-05-24
10005264.SH,510050,C,2.6,2023-05-24
10005265.SH,510050,C,2.65,2023-05-24
10005266.SH,510050,C,2.7,2023-05-24
10005267.SH,510050,C,2.75,2023-05-24
10005268.SH,510050,C,2.8,2023-05-24
10005269.SH,510050,C,2.85,2023-05-24
10005270.SH,510050,P,2.45,2023-05-24
10005271.SH,510050,P,2.5,2023-05-24
10005272.SH,510050,P,2.55,2023-05-24
10005273.SH,510050,P,2.6,2023-05-24
10005274.SH,510050,P,2.65,2023-05-24
10005275.SH,510050,P,2.7,2023-05-24
10005276.SH,510050,P,2.75,2023-05-24
10005277.SH,510050,P,2.8,2023-05-24
10005278.SH,510050,P,2.85,2023-05-24
10005319.SH,510050,C,2.9,2023-05-24
10005320.SH,510050,P,2.9,2023-05-24
10005321.SH,510050,C,2.95,2023-05-24
10005322.SH,510050,P,2.95,2023-05-24
10005327.SH,510050,C,2.4,2023-05-24
10005328.SH,510050,P,2.4,2023-05-24
10005329.SH,510050,C,2.362,2023-12-27
10005330.SH,510050,C,2.411,2023-12-27
10005331.SH,510050,C,2.46,2023-12-27
10005332.SH,510050,C,2.51,2023-12-27
10005333.SH,510050,C,2.559,2023-12-27
10005334.SH,510050,C,2.608,2023-12-27
10005335.SH,510050,C,2.657,2023-12-27
10005336.SH,510050,C,2.706,2023-12-27
10005337.SH,510050,C,2.756,2023-12-27
10005338.SH,510050,P,2.362,2023-12-27
10005339.SH,510050,P,2.411,2023-12-27
10005340.SH,510050,P,2.46,2023-12-27
10005341.SH,510050,P,2.51,2023-12-27
10005342.SH,510050,P,2.559,2023-12-27
10005343.SH,510050,P,2.608,2023-12-27
10005344.SH,510050,P,2.657,2023-12-27
10005345.SH,510050,P,2.706,2023-12-27
10005346.SH,510050,P,2.756,2023-12-27
10005383.SH,510050,C,2.805,2023-12-27
10005384.SH,510050,P,2.805,2023-12-27
10005385.SH,510050,C,2.854,2023-12-27
10005386.SH,510050,P,2.854,2023-12-27
10005399.SH,510050,C,2.4,2023-07-26
10005400.SH,510050,C,2.45,2023-07-26
10005401.SH,510050,C,2.5,2023-07-26
10005402.SH,510050,C,2.55,2023-07-26
10005403.SH,510050,C,2.6,2023-07-26
10005404.SH,510050,C,2.65,2023-07-26
10005405.SH,510050,C,2.7,2023-07-26
10005406.SH,510050,C,2.75,2023-07-26
10005407.SH,510050,C,2.8,2023-07-26
10005408.SH,510050,P,2.4,2023-07-26
10005409.SH,510050,P,2.45,2023-07-26
10005410.SH,510050,P,2.5,2023-07-26
10005411.SH,510050,P,2.55,2023-07-26
10005412.SH,510050,P,2.6,2023-07-26
10005413.SH,510050,P,2.65,2023-07-26
10005414.SH,510050,P,2.7,2023-07-26
10005415.SH,510050,P,2.75,2023-07-26
10005416.SH,510050,P,2.8,2023-07-26
10005453.SH,510050,C,2.35,2023-06-28
10005454.SH,510050,P,2.35,2023-06-28
10005455.SH,510050,C,2.35,2023-07-26
10005456.SH,510050,P,2.35,2023-07-26
10005457.SH,510050,C,2.35,2023-09-27
